file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1735981.exe ,  2.16,  2.09,  0.11,  0.00,  5.49,  169901843,  160562000,    8975000
2408959.exe ,  1.84,  1.79,  0.08,  0.00,  4.49,  145175719,  140148000,    5005000
3675256.exe ,  1.09,  1.06,  0.05,  0.00,  2.65,   90071044,   87044000,    3001000
4166218.exe ,  1.21,  1.17,  0.07,  0.00,  3.07,   99805485,   95757000,    3989000
4381451.exe ,  2.06,  2.01,  0.12,  0.00,  5.16,  180834685,  177789000,    2996000
4540243.exe ,  2.07,  2.01,  0.09,  0.00,  5.19,  164412187,  159334000,    4979000
4860832.exe ,  1.84,  1.78,  0.08,  0.00,  4.52,  145878171,  143853000,    1997000
5461201.exe ,  1.25,  1.22,  0.06,  0.00,  3.24,  104304448,   96331000,    7944000
5528880.exe ,  1.10,  1.07,  0.05,  0.00,  2.84,   91275715,   87145000,    4006000
5557634.exe ,  1.22,  1.18,  0.08,  0.00,  3.23,  110457986,  102374000,    8029000
6164655.exe ,  1.33,  1.29,  0.07,  0.00,  3.44,  113418966,  107370000,    6020000
6968005.exe ,  1.31,  1.28,  0.08,  0.00,  3.54,  112451177,  103443000,    8951000
7117658.exe ,  1.18,  1.15,  0.06,  0.00,  3.05,   99085660,   94048000,    5002000
7240130.exe ,  1.90,  1.85,  0.09,  0.00,  4.90,  151934011,  144900000,    6995000
7244472.exe ,  1.20,  1.16,  0.06,  0.00,  3.09,   98972640,   93948000,    4997000
7380878.exe ,  1.94,  1.88,  0.09,  0.00,  4.84,  153857323,  146840000,    6992000
7534269.exe ,  6.12,  5.93,  0.37,  0.00, 16.25,  533968343,  522927000,   10998000
7568057.exe ,  1.12,  1.10,  0.06,  0.00,  2.85,   93753813,   85749000,    7976000
7632862.exe ,  0.42,  0.41,  0.02,  0.00,  1.10,   36410008,   30309000,    6061000
7824960.exe ,  1.87,  1.82,  0.08,  0.00,  4.67,  149190932,  143108000,    5962000
