file,pkg,cores,ram,gpu,psys,duration_time,user_time,system_time
1578565.exe ,  0.64,  0.62,  0.03,  0.00,  1.61,   52660308,   49942000,    1997000
2649544.exe ,  0.63,  0.60,  0.03,  0.00,  1.58,   52268587,   50244000,    2009000
2700229.exe ,  1.61,  1.57,  0.06,  0.00,  3.96,  126567338,  126413000,          0
2882080.exe ,  0.57,  0.55,  0.03,  0.00,  1.50,   47504856,   45463000,    2020000
2892760.exe ,  0.58,  0.56,  0.03,  0.00,  1.50,   48752963,   45758000,    2984000
2952391.exe ,  1.61,  1.57,  0.07,  0.00,  3.99,  127290310,  124291000,    2982000
3052100.exe ,  1.68,  1.63,  0.07,  0.00,  4.08,  129871535,  129867000,          0
3432659.exe ,  0.56,  0.54,  0.03,  0.00,  1.46,   48248781,   46216000,    2009000
3513191.exe ,  2.22,  2.16,  0.11,  0.00,  5.57,  183427464,  178417000,    4983000
3686555.exe ,  0.55,  0.53,  0.03,  0.00,  1.46,   48042867,   47028000,    1000000
3754416.exe ,  0.58,  0.56,  0.03,  0.00,  1.50,   48804243,   47795000,     995000
4878682.exe ,  0.63,  0.61,  0.03,  0.00,  1.67,   52681657,   49680000,    2980000
5266960.exe ,  1.72,  1.67,  0.07,  0.00,  4.25,  134760021,  128740000,    5987000
5400133.exe ,  0.57,  0.56,  0.03,  0.00,  1.51,   52823995,   50822000,    1993000
5755609.exe ,  0.63,  0.62,  0.03,  0.00,  1.59,   53256973,   50225000,    3013000
5794115.exe ,  0.60,  0.59,  0.03,  0.00,  1.58,   52181121,   49148000,    3009000
596008.exe  ,  0.58,  0.56,  0.03,  0.00,  1.44,   46792445,   43779000,    2984000
5976780.exe ,  0.63,  0.61,  0.03,  0.00,  1.65,   51815498,   48787000,    2987000
6521284.exe ,  0.60,  0.59,  0.03,  0.00,  1.53,   51406109,   50289000,    1005000
8519892.exe ,  0.60,  0.58,  0.03,  0.00,  1.54,   51049256,   48030000,    3001000
