@relation problema-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute wall_clock numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
182,149,33,0
186,138,48,0
186,125,60,0
181,118,63,0
264,192,73,0
263,215,47,0
265,221,44,0
264,203,59,0
263,203,59,0
264,203,60,0
266,217,48,0
263,199,65,0
266,205,60,0
265,216,48,0
262,198,64,0
262,190,71,0
263,223,40,0
263,202,61,0
262,206,56,0
262,190,72,0
263,189,72,0
263,194,69,0
262,210,52,0
262,195,67,0
180,107,72,0
177,113,64,0
176,104,72,0
180,136,44,0
177,136,40,0
180,115,64,0
177,110,67,0
180,132,48,0
178,139,39,0
178,154,24,0
263,207,55,0
262,187,75,0
263,192,71,0
263,220,44,0
262,202,60,0
263,202,61,0
262,226,36,0
263,215,48,0
262,210,52,0
264,194,69,0
264,208,55,0
265,210,56,0
264,193,71,0
263,218,44,0
263,198,64,0
263,207,56,0
265,196,68,0
265,202,63,0
264,176,87,0
264,199,64,0
263,206,56,0
262,202,59,0
262,207,55,0
262,179,83,0
262,203,59,0
263,211,52,0
263,195,68,0
262,182,80,0
262,218,44,0
262,214,48,0
262,212,48,0
261,213,48,0
262,214,48,0
260,196,64,0
262,218,44,0
261,201,60,0
262,210,52,0
260,220,40,0
261,205,56,0
261,172,88,0
48,41,7,0
48,48,0,0
48,32,16,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,48,0,0
48,48,0,0
265,181,84,0
262,213,48,0
264,213,53,0
263,188,76,0
262,191,71,0
263,215,48,0
262,222,40,0
263,202,60,0
263,227,36,0
263,179,83,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
49,45,4,0
48,48,0,0
49,49,0,0
48,48,0,0
49,45,4,0
48,48,0,0
263,231,32,0
264,195,69,0
264,216,48,0
264,223,39,0
264,195,67,0
265,192,73,0
264,200,64,0
264,183,79,0
265,209,56,0
263,195,67,0
262,199,63,0
269,185,85,0
261,217,44,0
262,205,57,0
263,227,36,0
263,204,59,0
262,210,52,0
262,195,67,0
262,214,48,0
264,212,52,0
49,45,4,0
48,41,7,0
49,45,4,0
50,46,4,0
49,49,0,0
49,45,4,0
50,50,0,0
49,49,0,0
49,49,0,0
50,46,4,0
264,187,77,0
263,199,64,0
263,212,53,0
263,186,76,0
263,190,73,0
263,207,55,0
264,200,64,0
262,214,48,0
264,222,40,0
262,206,56,0
263,211,52,0
263,211,52,0
263,210,53,0
264,208,56,0
263,200,63,0
264,220,44,0
264,231,32,0
264,193,71,0
264,231,32,0
265,208,55,0
49,49,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,44,4,0
48,48,0,0
50,50,0,0
262,203,59,0
264,227,36,0
262,167,95,0
262,211,51,0
266,218,48,0
263,175,87,0
263,206,56,0
263,206,56,0
264,224,40,0
262,207,55,0
262,218,44,0
263,223,40,0
262,198,64,0
262,214,49,0
262,182,80,0
262,223,40,0
263,224,39,0
262,203,59,0
262,203,59,0
279,203,75,0
48,48,0,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,44,4,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
263,200,63,0
262,191,71,0
262,185,76,0
263,210,52,0
262,198,64,0
262,202,60,0
265,192,72,0
263,207,56,0
262,202,60,0
263,171,91,0
264,220,44,0
261,201,60,0
261,221,40,0
261,209,52,0
261,204,56,0
260,188,72,0
261,205,56,0
261,201,59,0
261,225,36,0
262,209,52,0
262,210,52,0
262,190,72,0
262,218,44,0
262,214,48,0
263,215,48,0
263,201,60,0
262,226,36,0
262,197,65,0
263,214,47,0
262,219,44,0
262,195,67,0
262,202,60,0
262,196,64,0
263,219,44,0
262,206,56,0
262,202,60,0
263,207,55,0
262,211,51,0
263,216,48,0
262,202,60,0
262,206,56,0
262,218,44,0
265,220,44,0
261,185,76,0
262,198,64,0
262,186,76,0
263,186,78,0
264,196,68,0
262,233,28,0
263,219,43,0
261,200,60,0
262,222,40,0
261,185,76,0
261,180,80,0
261,197,64,0
260,212,48,0
261,210,51,0
261,205,56,0
262,188,72,0
262,195,67,0
49,49,0,0
49,49,0,0
50,50,0,0
50,50,0,0
49,45,4,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,44,4,0
263,215,47,0
264,208,56,0
263,210,52,0
263,214,48,0
263,194,69,0
263,198,64,0
261,169,92,0
263,215,48,0
262,197,64,0
261,209,52,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,48,0,0
48,48,0,0
48,44,4,0
48,44,4,0
48,44,4,0
48,44,4,0
136,136,0,0
138,130,8,0
137,133,4,0
138,138,0,0
138,137,0,0
138,122,16,0
138,130,8,0
138,134,4,0
136,129,8,0
137,133,4,0
262,198,64,0
261,193,68,0
261,205,55,0
263,203,60,0
262,206,56,0
262,206,56,0
261,192,68,0
262,199,63,0
262,214,48,0
262,201,60,0
263,212,53,0
263,186,76,0
264,184,79,0
263,203,60,0
264,219,44,0
263,180,83,0
263,224,40,0
263,211,52,0
265,200,65,0
263,208,55,0
138,134,4,0
138,131,8,0
140,136,4,0
138,133,4,0
137,133,4,0
138,130,8,0
138,134,4,0
137,134,4,0
138,138,0,0
138,138,0,0
50,50,0,0
48,44,4,0
50,50,0,0
49,49,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
50,46,4,0
49,49,0,0
48,36,12,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,44,4,0
48,48,0,0
48,48,0,0
48,49,0,0
263,211,52,0
264,214,52,0
264,219,45,0
265,209,56,0
264,207,57,0
264,192,72,0
263,180,83,0
264,187,77,0
265,214,52,0
264,195,67,0
263,184,79,0
262,206,56,0
264,216,49,0
264,192,72,0
265,204,60,0
263,234,28,0
262,202,60,0
264,196,69,0
262,195,67,0
263,180,83,0
261,198,63,0
260,184,76,0
263,205,56,0
260,220,40,0
260,208,52,0
260,192,68,0
262,205,56,0
262,172,88,0
260,192,68,0
260,188,72,0
51,51,0,0
51,47,4,0
51,44,7,0
51,47,4,0
51,51,0,0
51,51,0,0
52,52,0,0
52,48,4,0
51,51,0,0
51,47,4,0
48,48,0,0
48,41,7,0
48,48,0,0
49,48,0,0
48,48,0,0
48,48,0,0
48,48,0,0
48,44,4,0
48,44,4,0
50,46,4,0
50,46,4,0
50,39,10,0
49,45,4,0
50,50,0,0
50,43,7,0
49,49,0,0
50,50,0,0
49,45,4,0
50,47,4,0
50,39,11,0
263,211,52,0
262,198,64,0
261,201,60,0
262,206,56,0
261,205,56,0
263,219,44,0
262,187,75,0
262,203,59,0
262,186,76,0
262,197,64,0
178,113,65,0
174,118,57,0
179,118,62,0
175,128,48,0
175,116,60,0
175,132,44,0
178,107,71,0
178,107,70,0
175,124,52,0
174,127,48,0
263,204,59,0
262,214,48,0
263,196,68,0
262,171,91,0
265,209,56,0
262,198,64,0
262,214,48,0
263,194,69,0
262,190,72,0
263,206,57,0
265,209,56,0
264,203,61,0
291,236,56,0
264,212,52,0
264,211,52,0
264,202,61,0
265,221,44,0
264,208,56,0
263,219,44,0
267,227,40,0
264,191,72,0
263,187,76,0
264,204,61,0
264,212,52,0
264,192,72,0
263,236,28,0
264,216,48,0
267,219,48,0
264,196,68,0
264,228,36,0
265,200,65,0
263,214,49,0
264,199,63,0
263,199,64,0
263,215,48,0
264,174,91,0
264,215,48,0
264,176,87,0
264,208,55,0
264,212,52,0
262,207,56,0
262,195,67,0
263,188,75,0
262,211,52,0
263,194,68,0
262,187,75,0
262,214,48,0
262,210,52,0
262,195,67,0
262,199,63,0
263,216,48,0
263,184,79,0
262,219,43,0
265,193,72,0
262,206,56,0
262,230,32,0
263,208,56,0
262,203,59,0
262,218,44,0
263,207,57,0
262,211,52,0
262,218,44,0
262,206,56,0
262,202,60,0
263,226,36,0
262,194,68,0
263,210,52,0
262,195,67,0
263,203,59,0
264,220,44,0
48,38,10,0
48,48,0,0
49,45,4,0
48,48,0,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
48,48,0,0
48,44,4,0
263,203,60,0
264,204,60,0
263,202,60,0
262,214,48,0
262,177,84,0
262,215,48,0
262,215,47,0
262,195,67,0
264,192,72,0
262,206,56,0
265,224,40,0
262,209,52,0
262,195,67,0
263,203,60,0
262,210,52,0
262,199,63,0
262,198,64,0
262,210,52,0
262,212,48,0
262,195,67,0
50,50,0,0
50,47,4,0
50,50,0,0
50,50,0,0
51,51,0,0
50,43,7,0
50,42,8,0
50,50,0,0
51,43,8,0
50,46,4,0
263,202,61,0
262,198,64,0
262,238,24,0
262,198,64,0
263,226,36,0
262,198,64,0
262,219,43,0
263,203,59,0
263,231,32,0
262,211,51,0
262,175,87,0
263,208,55,0
262,210,51,0
262,202,60,0
262,218,44,0
262,198,64,0
262,213,48,0
262,222,40,0
264,184,79,0
263,222,40,0
1550,1536,4,1
1515,1507,8,1
1519,1511,8,1
1516,1515,0,1
1515,1511,4,1
1516,1512,4,1
1516,1512,4,1
1515,1507,8,1
1515,1511,4,1
1515,1511,4,1
277,273,4,1
277,271,4,1
277,273,4,1
277,273,4,1
277,272,4,1
277,277,0,1
278,274,4,1
277,275,0,1
276,276,0,1
277,277,0,1
232,227,4,1
232,223,8,1
232,232,0,1
232,224,8,1
232,232,0,1
231,224,8,1
232,228,4,1
232,227,4,1
239,235,4,1
232,232,0,1
150,143,8,1
151,144,8,1
149,149,0,1
149,141,8,1
149,146,4,1
150,150,0,1
150,138,12,1
149,145,4,1
149,149,0,1
149,149,0,1
364,360,4,1
365,361,4,1
362,360,4,1
364,352,12,1
365,357,8,1
363,361,4,1
364,364,0,1
364,361,4,1
364,364,0,1
363,364,0,1
764,764,0,1
764,760,4,1
763,763,0,1
763,763,0,1
764,753,12,1
763,763,0,1
763,763,0,1
763,762,0,1
764,760,4,1
763,755,8,1
809,802,4,1
810,810,0,1
808,806,4,1
810,810,0,1
809,802,8,1
810,798,12,1
810,806,4,1
810,806,4,1
810,806,4,1
810,804,4,1
232,223,9,1
231,230,1,1
232,228,4,1
231,224,8,1
231,224,9,1
232,230,2,1
232,231,0,1
231,224,8,1
231,227,4,1
232,232,0,1
2235,2231,4,1
2235,2227,8,1
2234,2230,4,1
2237,2229,8,1
2234,2233,0,1
2235,2235,0,1
2236,2224,12,1
2235,2231,4,1
2235,2227,8,1
2235,2226,8,1
780,776,4,1
780,776,4,1
782,770,12,1
780,780,0,1
780,780,0,1
780,780,0,1
780,780,0,1
780,776,4,1
780,772,8,1
780,768,12,1
276,267,8,1
276,272,4,1
275,271,4,1
276,272,4,1
276,272,4,1
275,275,0,1
276,268,8,1
276,272,4,1
276,271,4,1
276,268,7,1
682,674,8,1
683,680,4,1
683,683,0,1
682,678,4,1
683,675,8,1
683,678,4,1
682,683,0,1
682,678,4,1
683,682,0,1
683,679,4,1
2234,2230,4,1
2235,2227,8,1
2236,2235,0,1
2236,2232,4,1
2234,2234,0,1
2235,2227,8,1
2236,2232,4,1
2235,2235,0,1
2235,2231,4,1
2236,2223,12,1
204,204,0,1
204,200,4,1
204,196,8,1
204,200,4,1
204,200,4,1
204,200,4,1
204,204,0,1
204,200,4,1
204,201,4,1
204,195,8,1
159,155,4,1
157,151,8,1
158,149,8,1
158,151,7,1
158,158,0,1
157,154,4,1
158,149,8,1
158,154,4,1
157,157,0,1
158,157,0,1
106,99,8,1
106,103,4,1
106,106,0,1
113,109,4,1
114,111,4,1
112,112,0,1
106,98,8,1
106,102,4,1
107,104,4,1
110,110,0,1
676,676,0,1
677,669,8,1
677,670,8,1
678,674,4,1
676,672,4,1
676,676,0,1
677,674,4,1
676,672,4,1
676,676,0,1
677,672,4,1
1840,1828,12,1
1841,1837,4,1
1840,1840,0,1
1840,1836,4,1
1842,1833,8,1
1841,1841,0,1
1840,1839,0,1
1842,1842,0,1
1843,1839,4,1
1843,1835,8,1
168,168,0,1
167,164,4,1
170,162,8,1
167,164,4,1
168,168,0,1
168,164,4,1
169,169,0,1
169,165,4,1
167,163,4,1
167,164,4,1
2235,2231,4,1
2235,2231,4,1
2234,2226,8,1
2235,2233,0,1
2235,2233,0,1
2236,2234,0,1
2236,2232,4,1
2234,2227,8,1
2236,2236,0,1
2237,2232,4,1
80,72,8,1
79,75,4,1
80,77,4,1
81,82,0,1
79,77,4,1
81,74,7,1
82,78,4,1
80,75,4,1
79,75,4,1
79,75,4,1
274,270,4,1
273,273,0,1
273,265,8,1
274,270,4,1
273,269,4,1
273,269,4,1
273,270,4,1
274,270,4,1
273,269,4,1
273,274,0,1
663,659,4,1
665,657,8,1
663,658,4,1
664,664,0,1
665,665,0,1
662,655,8,1
663,661,4,1
663,651,12,1
663,656,8,1
664,660,4,1
2234,2228,4,1
2235,2231,4,1
2235,2231,4,1
2235,2231,4,1
2235,2235,0,1
2235,2231,4,1
2236,2232,4,1
2237,2229,8,1
2236,2232,4,1
2236,2228,8,1
167,167,0,1
167,167,0,1
167,164,4,1
167,167,0,1
167,155,12,1
167,163,4,1
167,159,8,1
167,162,4,1
168,165,4,1
167,167,0,1
120,116,4,1
120,120,0,1
120,113,8,1
120,112,8,1
119,114,4,1
119,111,8,1
120,113,4,1
120,119,0,1
119,111,8,1
120,116,4,1
275,271,4,1
274,274,0,1
274,266,8,1
274,271,4,1
274,266,8,1
274,270,4,1
274,274,0,1
274,270,4,1
275,271,4,1
275,276,0,1
1101,1087,12,1
1101,1094,8,1
1101,1101,0,1
1101,1101,0,1
1100,1093,8,1
1099,1095,4,1
1100,1100,0,1
1100,1100,0,1
1101,1097,4,1
1101,1097,4,1
346,340,8,1
346,339,8,1
346,342,4,1
346,334,12,1
346,346,0,1
346,342,4,1
346,342,4,1
346,346,0,1
346,345,0,1
346,345,0,1
274,274,0,1
274,270,4,1
274,267,8,1
274,267,8,1
275,275,0,1
275,275,0,1
275,270,4,1
274,274,0,1
274,274,0,1
275,275,0,1
1879,1855,24,1
1879,1871,8,1
1879,1867,12,1
1879,1863,16,1
1879,1842,36,1
1879,1859,20,1
1878,1862,16,1
1875,1876,0,1
1877,1861,16,1
1877,1869,8,1
2388,2388,0,1
2387,2383,4,1
2384,2381,4,1
2390,2381,8,1
2390,2382,8,1
2389,2381,8,1
2389,2385,4,1
2388,2389,0,1
2388,2380,8,1
2386,2382,4,1
280,276,4,1
280,268,12,1
281,281,0,1
280,264,16,1
281,281,0,1
281,264,16,1
280,280,0,1
280,276,4,1
280,280,0,1
280,277,4,1
278,270,8,1
278,274,4,1
277,274,4,1
279,275,4,1
279,275,4,1
279,271,8,1
279,279,0,1
278,276,0,1
278,276,0,1
278,270,8,1
288,280,8,1
287,287,0,1
288,283,4,1
287,287,0,1
287,287,0,1
288,288,0,1
287,283,4,1
287,288,0,1
288,280,8,1
288,284,4,1
1217,1215,0,1
1214,1214,0,1
1216,1214,0,1
1217,1217,0,1
1216,1211,4,1
1216,1217,0,1
1216,1216,0,1
1217,1209,8,1
1215,1215,0,1
1215,1212,4,1
167,165,4,1
168,152,16,1
167,168,0,1
168,152,16,1
167,167,0,1
167,156,12,1
167,163,4,1
169,165,4,1
167,167,0,1
170,157,12,1
96,93,3,1
96,89,6,1
96,95,0,1
96,92,4,1
96,88,7,1
108,104,4,1
120,116,4,1
96,95,0,1
96,96,0,1
96,92,3,1
325,316,8,1
325,321,4,1
324,325,0,1
325,317,8,1
324,324,0,1
325,321,4,1
324,316,8,1
324,320,4,1
324,320,4,1
324,324,0,1
167,164,4,1
167,164,4,1
167,164,4,1
168,165,4,1
168,164,4,1
167,163,4,1
167,164,4,1
168,153,16,1
167,168,0,1
168,164,4,1
1769,1759,8,1
1769,1770,0,1
1769,1761,8,1
1768,1764,4,1
1769,1765,4,1
1770,1762,8,1
1769,1769,0,1
1769,1759,8,1
1769,1769,0,1
1771,1758,12,1
174,166,8,1
176,172,4,1
178,173,4,1
177,173,4,1
174,170,4,1
177,177,0,1
176,174,0,1
177,173,4,1
176,177,0,1
175,171,4,1
1233,1225,8,1
1232,1232,0,1
1232,1232,0,1
1232,1228,4,1
1232,1228,4,1
1232,1228,4,1
1247,1247,0,1
1232,1232,0,1
1232,1232,0,1
1233,1225,8,1
137,132,4,1
137,133,4,1
136,132,4,1
136,131,4,1
136,132,4,1
137,133,4,1
136,132,4,1
136,132,4,1
136,134,4,1
136,133,4,1
87,83,4,1
86,86,0,1
88,88,0,1
89,86,3,1
89,89,0,1
94,94,0,1
102,98,4,1
102,97,4,1
91,88,3,1
91,88,4,1
132,133,0,1
133,130,3,1
133,133,0,1
133,131,4,1
133,133,0,1
132,132,0,1
133,128,4,1
132,130,4,1
133,131,0,1
133,133,0,1
522,522,0,1
522,518,4,1
521,517,4,1
522,518,4,1
522,509,12,1
521,518,4,1
522,518,4,1
522,522,0,1
522,522,0,1
522,522,0,1
1813,1805,8,1
1811,1811,0,1
1813,1809,4,1
1813,1809,4,1
1813,1812,0,1
1812,1812,0,1
1813,1804,8,1
1813,1809,4,1
1813,1809,4,1
1813,1809,4,1
102,102,0,1
102,98,4,1
102,100,0,1
101,95,7,1
100,101,0,1
102,101,0,1
100,97,4,1
102,102,0,1
104,100,3,1
104,104,0,1
279,275,4,1
278,270,8,1
279,270,8,1
278,270,8,1
278,274,4,1
278,274,4,1
278,272,4,1
299,291,8,1
279,271,8,1
278,278,0,1
89,89,0,1
89,81,8,1
89,83,4,1
89,86,0,1
94,90,4,1
94,83,11,1
94,91,3,1
89,89,0,1
89,85,4,1
90,87,3,1
80,80,0,1
82,79,4,1
80,76,4,1
79,79,0,1
79,71,8,1
79,75,4,1
79,72,7,1
79,79,0,1
79,79,0,1
79,79,0,1
144,143,0,1
144,140,4,1
144,136,8,1
144,139,4,1
144,144,0,1
144,140,4,1
145,140,4,1
144,144,0,1
143,140,4,1
145,137,8,1
151,149,0,1
150,150,0,1
150,150,0,1
150,143,8,1
150,139,12,1
150,138,12,1
150,150,0,1
149,150,0,1
150,149,0,1
150,149,0,1
304,297,8,1
305,305,0,1
304,288,15,1
304,304,0,1
304,304,0,1
304,292,12,1
304,304,0,1
305,297,8,1
304,304,0,1
304,300,4,1
149,145,4,1
147,147,0,1
148,144,4,1
149,148,0,1
148,145,4,1
148,144,4,1
148,147,0,1
148,144,4,1
149,148,0,1
147,143,4,1
289,289,0,1
289,285,4,1
288,284,4,1
289,282,7,1
289,281,8,1
289,281,8,1
288,281,8,1
288,284,4,1
289,285,4,1
288,286,4,1
133,129,4,1
135,127,8,1
133,129,4,1
133,121,12,1
133,122,12,1
134,134,0,1
133,133,0,1
133,133,0,1
133,129,4,1
133,126,8,1
288,285,4,1
288,284,4,1
289,281,8,1
289,285,4,1
288,288,0,1
288,288,0,1
289,285,4,1
289,285,4,1
288,285,4,1
288,288,0,1
1011,956,56,1
1011,975,36,1
1011,967,44,1
1012,989,24,1
1011,986,24,1
1010,987,24,1
1012,964,48,1
1011,965,48,1
1011,983,28,1
1012,996,16,1
78,75,4,1
82,75,7,1
88,85,4,1
90,81,10,1
90,88,3,1
90,88,3,1
80,76,4,1
82,79,4,1
88,89,0,1
80,80,0,1
290,281,8,1
289,277,12,1
294,286,8,1
290,290,0,1
291,291,0,1
292,292,0,1
291,288,4,1
293,285,8,1
289,285,4,1
293,292,0,1
569,569,0,1
569,567,0,1
569,560,8,1
567,563,4,1
567,566,0,1
568,564,4,1
567,559,8,1
567,563,4,1
568,564,4,1
568,564,4,1
1520,1520,0,1
1523,1509,12,1
1520,1512,8,1
1520,1520,0,1
1521,1516,4,1
1519,1514,4,1
1522,1521,0,1
1521,1521,0,1
1521,1521,0,1
1521,1521,0,1
288,281,8,1
289,285,4,1
289,285,4,1
288,280,8,1
288,280,8,1
288,276,12,1
288,284,4,1
288,284,4,1
288,283,4,1
288,284,4,1
567,564,4,1
568,564,4,1
567,564,4,1
568,564,4,1
568,568,0,1
569,565,4,1
567,567,0,1
569,561,8,1
569,565,4,1
569,567,0,1
142,142,0,1
141,133,8,1
140,134,8,1
141,137,4,1
142,143,0,1
142,142,0,1
141,134,8,1
142,142,0,1
141,136,4,1
141,132,8,1
2255,2255,0,1
2255,2244,12,1
2251,2251,0,1
2251,2251,0,1
2251,2247,4,1
2251,2246,4,1
2251,2250,0,1
2251,2251,0,1
2251,2251,0,1
2252,2248,4,1
271,271,0,1
270,269,0,1
270,263,8,1
270,261,8,1
270,258,12,1
270,260,12,1
270,263,8,1
269,265,4,1
271,262,8,1
269,266,4,1
663,657,4,1
661,649,12,1
662,655,8,1
663,652,8,1
662,654,8,1
662,655,8,1
663,663,0,1
661,653,8,1
662,659,4,1
661,661,0,1
421,419,0,1
420,416,4,1
420,415,4,1
419,419,0,1
420,419,0,1
420,421,0,1
420,419,0,1
419,415,4,1
420,408,12,1
420,417,4,1
2425,2417,8,1
2422,2423,0,1
2424,2420,4,1
2425,2420,4,1
2424,2424,0,1
2425,2421,4,1
2425,2421,4,1
2423,2419,4,1
2424,2416,8,1
2424,2424,0,1
274,266,8,1
274,270,4,1
274,271,4,1
275,270,4,1
275,274,0,1
274,270,4,1
274,270,4,1
275,276,0,1
274,270,4,1
275,271,4,1
110,107,3,1
116,113,4,1
118,108,11,1
124,124,0,1
123,119,4,1
124,124,0,1
111,108,3,1
116,116,0,1
124,118,7,1
115,115,0,1
274,266,8,1
274,270,4,1
274,266,8,1
274,270,4,1
274,270,4,1
274,266,8,1
275,271,4,1
274,269,4,1
275,271,4,1
274,266,8,1
264,256,8,1
264,260,4,1
264,263,0,1
264,256,8,1
264,264,0,1
264,257,8,1
264,264,0,1
264,260,4,1
264,264,0,1
264,256,8,1
172,140,32,1
172,145,28,1
172,135,37,1
172,125,49,1
172,147,25,1
172,145,28,1
172,135,36,1
172,144,28,1
172,145,29,1
172,145,27,1
1026,1022,4,1
1025,1024,4,1
1027,1023,4,1
1027,1027,0,1
1027,1019,8,1
1027,1018,8,1
1026,1025,0,1
1026,1022,4,1
1027,1023,4,1
1028,1024,4,1
268,267,0,1
269,266,0,1
269,263,4,1
268,266,0,1
268,268,0,1
268,261,8,1
268,258,8,1
268,269,0,1
269,265,0,1
268,269,0,1
133,130,4,1
133,129,4,1
133,126,8,1
133,130,4,1
133,129,4,1
133,129,4,1
133,133,0,1
133,129,4,1
133,133,0,1
133,130,4,1
862,846,12,2
849,822,28,2
850,842,8,2
855,831,24,2
850,835,16,2
848,810,36,2
854,822,32,2
850,834,16,2
850,826,24,2
849,829,20,2
864,840,24,2
858,828,32,2
859,858,0,2
863,815,48,2
859,843,16,2
858,850,8,2
859,849,12,2
861,841,16,2
859,836,24,2
863,841,20,2
847,792,56,2
841,821,20,2
848,812,35,2
841,801,40,2
850,795,53,2
844,791,52,2
848,790,56,2
845,817,28,2
849,834,16,2
843,815,28,2
401,384,16,2
402,387,16,2
401,385,16,2
401,386,16,2
401,384,16,2
402,390,12,2
402,388,16,2
401,390,12,2
400,379,20,2
401,384,16,2
441,438,4,2
443,435,8,2
443,418,24,2
441,421,19,2
441,429,12,2
442,418,24,2
442,420,23,2
440,432,8,2
443,421,20,2
441,433,8,2
845,836,8,2
845,833,12,2
845,813,32,2
845,817,28,2
846,831,16,2
844,839,4,2
844,836,8,2
845,830,16,2
845,821,24,2
844,823,20,2
882,866,16,2
881,867,12,2
879,851,28,2
883,867,16,2
883,857,24,2
879,838,40,2
883,855,28,2
881,855,24,2
881,844,36,2
880,852,29,2
860,843,16,2
