@relation problema

@attribute pkg real
@attribute cpu real
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
7.261597,7.07074,3
7.205139,7.023804,3
7.185974,6.995422,3
24.820557,24.165833,3
24.802734,24.146912,3
24.614136,23.970276,3
24.399353,23.75647,3
24.415222,23.757996,3
24.507996,23.860474,3
24.679138,24.033691,3
24.490173,23.841125,3
24.527527,23.883606,3
24.526062,23.875122,3
7.298767,7.106812,3
7.36908,7.177551,3
7.150024,6.969482,3
7.297363,7.109192,3
7.136353,6.949463,3
7.112,6.92804,3
7.245544,7.05719,3
7.177246,6.989197,3
7.159424,6.968445,3
7.209656,7.021423,3
15.14093,14.741455,3
15.050293,14.643738,3
15.205139,14.803589,3
15.186279,14.771851,3
15.194397,14.789856,3
15.21875,14.806824,3
15.241821,14.835205,3
15.116333,14.709351,3
15.220581,14.81427,3
15.066101,14.654541,3
7.122498,6.937683,3
7.123962,6.936462,3
7.18396,6.99054,3
7.181274,6.997375,3
7.175964,6.997192,3
7.133118,6.954224,3
7.119629,6.94043,3
7.127258,6.935547,3
7.15863,6.968628,3
7.151978,6.958923,3
16.719177,16.294678,3
16.970459,16.544006,3
16.804749,16.381592,3
16.896545,16.478333,3
16.96521,16.533264,3
16.947021,16.52417,3
17.191223,16.758179,3
17.015503,16.585388,3
17.158081,16.723755,3
16.90741,16.493164,3
8.426941,8.198792,3
8.29126,8.067749,3
8.341003,8.119324,3
8.290894,8.076843,3
8.455688,8.224365,3
8.381958,8.158691,3
8.319763,8.100586,3
8.282288,8.049561,3
8.347778,8.124634,3
8.325195,8.098022,3
7.408386,7.208374,3
7.374329,7.181641,3
7.323792,7.133423,3
7.438477,7.241333,3
7.243652,7.048462,3
7.369751,7.176147,3
7.41156,7.218079,3
7.30072,7.113831,3
7.400452,7.205933,3
7.349304,7.159302,3
8.298218,8.083679,3
8.08606,7.871704,3
7.928589,7.727478,3
7.925659,7.716309,3
7.888611,7.682678,3
7.978943,7.763245,3
7.898804,7.689331,3
8.014282,7.797119,3
7.978271,7.770264,3
7.886169,7.679382,3
20.559021,20.038513,3
20.805176,20.29187,3
20.830933,20.311707,3
20.70752,20.184448,3
20.754456,20.236511,3
20.659241,20.141296,3
20.773804,20.257324,3
20.639771,20.126465,3
20.713745,20.188232,3
20.618164,20.098022,3
15.519226,15.10614,3
15.390259,14.976807,3
15.463257,15.041016,3
15.747864,15.324951,3
15.440674,15.029785,3
15.361816,14.944092,3
15.291992,14.883728,3
15.604614,15.187622,3
15.40741,14.992676,3
15.587952,15.161987,3
21.235352,20.707703,3
21.150269,20.621826,3
21.009949,20.485107,3
20.984314,20.444824,3
20.813293,20.288879,3
20.966492,20.440186,3
20.867676,20.336914,3
21.041138,20.510803,3
21.187439,20.658325,3
21.266296,20.733154,3
15.273682,14.868347,3
15.291443,14.892639,3
15.159912,14.74707,3
15.113037,14.702332,3
15.153442,14.753845,3
15.179382,14.771423,3
15.140076,14.734558,3
15.221252,14.816467,3
15.25592,14.852234,3
15.252441,14.848206,3
7.308472,7.119629,3
7.255615,7.061951,3
7.418579,7.219116,3
7.209595,7.01947,3
7.314697,7.11731,3
7.247559,7.056152,3
7.293091,7.101135,3
7.301819,7.112061,3
7.323547,7.136658,3
7.263428,7.083557,3
7.088928,6.898804,3
7.130981,6.942444,3
7.104736,6.907837,3
7.107178,6.919617,3
7.102295,6.916443,3
7.074158,6.89209,3
7.026489,6.834961,3
7.079346,6.896545,3
7.082703,6.895569,3
7.078857,6.892334,3
7.620911,7.411316,3
7.43634,7.247681,3
7.568237,7.355835,3
7.520752,7.328674,3
7.525696,7.32489,3
7.516418,7.323059,3
7.421021,7.220764,3
7.655212,7.450928,3
7.619507,7.414795,3
7.591797,7.393005,3
15.212708,14.797485,3
15.089355,14.686462,3
15.048584,14.648193,3
14.993835,14.591003,3
15.036743,14.642883,3
15.169983,14.773926,3
15.118286,14.720276,3
15.122375,14.7229,3
15.01178,14.603394,3
15.261902,14.844238,3
7.354248,7.169006,3
7.45752,7.254211,3
7.365417,7.176636,3
7.392334,7.194458,3
7.387573,7.192932,3
7.382263,7.193359,3
7.391968,7.205994,3
7.405334,7.213013,3
7.356934,7.174255,3
7.397339,7.204956,3
8.249573,8.039246,3
8.447998,8.22699,3
8.482788,8.257629,3
8.331604,8.112366,3
8.516602,8.295593,3
8.226807,8.015991,3
8.437012,8.22467,3
8.273376,8.058899,3
8.245178,8.027039,3
8.465942,8.251526,3
15.24115,14.83606,3
15.208618,14.799988,3
15.177795,14.769287,3
15.2771,14.862,3
15.228394,14.829407,3
15.434265,15.016602,3
15.359497,14.960327,3
15.146301,14.746765,3
15.302063,14.892639,3
15.186829,14.774109,3
20.759705,20.237,3
20.749695,20.234131,3
20.718079,20.198486,3
20.764893,20.243958,3
20.790283,20.268372,3
20.667358,20.152222,3
20.97699,20.450684,3
20.771606,20.245178,3
20.724976,20.19812,3
20.701355,20.180298,3
7.210815,7.024353,3
7.237366,7.048218,3
7.196411,7.013184,3
7.381592,7.19281,3
7.194824,7.010132,3
7.341431,7.15686,3
7.226379,7.036255,3
7.243469,7.06311,3
7.262878,7.08252,3
7.28833,7.101746,3
20.860168,20.332825,3
20.758728,20.240723,3
20.877197,20.360718,3
20.828979,20.308044,3
21.000488,20.483032,3
20.79248,20.27063,3
20.849854,20.32373,3
20.915955,20.390686,3
20.856323,20.341125,3
20.944214,20.413879,3
7.228027,7.038696,3
7.352234,7.165161,3
7.217041,7.028381,3
7.195435,7.009155,3
7.193665,7.001343,3
7.184448,6.998657,3
7.140137,6.957825,3
7.169006,6.971008,3
7.204712,7.021667,3
7.186768,6.995605,3
15.207947,14.804016,3
15.064331,14.665649,3
15.090149,14.693604,3
15.036804,14.639832,3
14.968201,14.572876,3
15.104614,14.695984,3
15.055542,14.657715,3
15.026611,14.619019,3
14.964478,14.568481,3
15.014343,14.610779,3
12.548096,12.242065,3
12.549744,12.247009,3
12.630981,12.331482,3
12.544617,12.238098,3
12.521912,12.218384,3
12.486084,12.191223,3
12.45166,12.151367,3
12.49823,12.193665,3
12.488892,12.192627,3
12.471497,12.165833,3
20.620544,20.101746,3
20.426086,19.901611,3
20.55542,20.026672,3
20.620972,20.098938,3
20.485596,19.963257,3
20.465088,19.938049,3
20.412903,19.895996,3
20.329224,19.807068,3
20.39978,19.868469,3
20.475159,19.957764,3
7.175354,6.987305,3
7.197571,7.003967,3
7.151245,6.957092,3
7.144714,6.955017,3
7.203125,7.012512,3
7.221741,7.03186,3
7.196838,7.001587,3
7.249939,7.058411,3
7.213379,7.022217,3
7.147095,6.957886,3
15.203674,14.795715,3
15.436768,15.023071,3
15.275879,14.866333,3
15.325745,14.91803,3
15.370117,14.96344,3
15.288086,14.882935,3
15.2724,14.873169,3
15.322083,14.921631,3
15.258301,14.846619,3
15.289795,14.877441,3
7.090881,6.897888,3
7.142029,6.952332,3
7.101624,6.905273,3
7.080688,6.889282,3
7.082031,6.899292,3
7.172607,6.984375,3
7.112122,6.933105,3
7.09259,6.914124,3
7.042786,6.859009,3
7.038269,6.853638,3
20.503052,19.985168,3
20.67981,20.156189,3
20.61499,20.092407,3
20.580566,20.057068,3
20.527954,20.013184,3
20.643372,20.122925,3
20.630981,20.114319,3
20.626038,20.102844,3
20.619324,20.08728,3
20.586731,20.071716,3
7.248779,7.060547,3
7.474609,7.278748,3
7.226074,7.041809,3
7.311462,7.112122,3
7.282288,7.088196,3
7.19574,7.001892,3
7.270813,7.083008,3
7.262146,7.068298,3
7.20929,7.021545,3
7.239014,7.049316,3
15.201355,14.788147,3
15.390991,14.979553,3
15.340332,14.93219,3
15.328735,14.925903,3
15.251526,14.84967,3
15.316345,14.90802,3
15.391174,14.987488,3
15.388733,14.973389,3
15.378784,14.964783,3
15.343445,14.930725,3
7.222595,6.981262,4
7.069397,6.862244,4
7.03595,6.828613,4
7.06543,6.852417,4
7.07251,6.85437,4
6.989136,6.775513,4
7.202576,6.985535,4
7.009338,6.788391,4
7.015747,6.806824,4
7.042114,6.830627,4
7.617554,7.374329,4
7.611633,7.380737,4
7.679199,7.440369,4
7.600891,7.374023,4
7.711609,7.480408,4
7.830994,7.594604,4
7.751587,7.523499,4
7.78241,7.552551,4
7.698364,7.467468,4
7.764893,7.527954,4
13.834106,13.451294,4
13.848633,13.468384,4
13.76416,13.380188,4
13.765808,13.38147,4
13.713684,13.329346,4
13.789917,13.405273,4
13.828857,13.450256,4
13.690918,13.311646,4
13.630737,13.255371,4
13.722717,13.346191,4
9.653015,9.347595,4
9.652588,9.351379,4
9.718811,9.413818,4
9.776306,9.471985,4
9.742981,9.431213,4
9.717285,9.40094,4
9.660645,9.35321,4
9.667786,9.36145,4
9.756287,9.449402,4
9.692017,9.378052,4
12.400513,12.07074,4
12.368408,12.04718,4
12.385559,12.056152,4
12.266479,11.935364,4
12.287476,11.95166,4
12.223938,11.897339,4
12.315186,11.978088,4
12.268372,11.943237,4
12.347229,12.023804,4
12.338135,12.010254,4
6.786011,6.581543,4
6.741333,6.537842,4
6.735413,6.539734,4
6.792358,6.587219,4
6.749084,6.543884,4
6.762695,6.566528,4
6.762573,6.564148,4
6.761353,6.566528,4
6.833923,6.625671,4
6.795349,6.602661,4
6.47644,6.284058,4
6.419312,6.235413,4
6.446106,6.259521,4
6.445374,6.25592,4
6.461426,6.280029,4
6.4505,6.261047,4
6.455017,6.262268,4
6.437012,6.249268,4
6.465942,6.280334,4
6.489685,6.289185,4
12.541748,12.207092,4
12.50647,12.182434,4
12.587341,12.256592,4
12.553955,12.220642,4
12.532776,12.19873,4
12.514465,12.180176,4
12.548279,12.21051,4
12.597839,12.260498,4
12.680237,12.339233,4
12.672974,12.333252,4
7.647156,7.4104,4
7.57251,7.348755,4
7.532898,7.30658,4
7.456421,7.229553,4
7.558411,7.330505,4
7.548523,7.318115,4
7.533081,7.308899,4
7.486084,7.264832,4
7.586914,7.349121,4
7.518188,7.294373,4
12.593445,12.252502,4
12.614502,12.278809,4
12.664978,12.327759,4
12.567688,12.239197,4
12.609375,12.277039,4
12.582886,12.246155,4
12.614624,12.276367,4
12.665649,12.335083,4
12.661194,12.322388,4
12.628357,12.292236,4
11.738525,11.438965,4
11.76123,11.461731,4
11.689392,11.387695,4
11.722107,11.426941,4
11.657288,11.35968,4
11.701782,11.402954,4
11.700867,11.402588,4
11.562866,11.268372,4
11.657593,11.362183,4
11.666016,11.361328,4
6.290894,6.112244,4
6.349365,6.158264,4
6.38623,6.190063,4
6.303223,6.121216,4
6.363831,6.178833,4
6.348816,6.164795,4
6.348999,6.163452,4
6.328369,6.142761,4
6.275513,6.088684,4
6.311829,6.121521,4
7.035828,6.831055,4
7.084167,6.87738,4
7.034363,6.826599,4
7.032288,6.819702,4
7.040405,6.825684,4
7.145996,6.927917,4
7.015808,6.808472,4
7.012634,6.808899,4
7.085815,6.876709,4
6.999023,6.78833,4
13.568726,13.20459,4
13.575867,13.199402,4
13.575134,13.204468,4
13.59259,13.231445,4
13.588928,13.224304,4
13.583374,13.213623,4
13.641602,13.271057,4
13.639099,13.267761,4
13.58136,13.213318,4
13.642212,13.262634,4
6.86261,6.658569,4
6.811707,6.605164,4
6.782043,6.5802,4
6.783508,6.582214,4
6.822327,6.625183,4
6.85022,6.641846,4
6.824829,6.625488,4
6.82135,6.615967,4
6.833496,6.624512,4
6.826111,6.630432,4
6.838684,6.620728,4
6.847961,6.637268,4
6.834412,6.614014,4
6.893921,6.67804,4
6.894592,6.683716,4
6.875793,6.662964,4
6.903442,6.683472,4
6.915344,6.707764,4
6.951294,6.733093,4
6.903748,6.692688,4
7.315308,7.095154,4
7.345703,7.133545,4
7.375488,7.161438,4
7.311768,7.103516,4
7.294373,7.078552,4
7.32843,7.106873,4
7.331421,7.111694,4
7.348083,7.1203,4
7.241882,7.020996,4
7.271729,7.061096,4
7.257996,7.037292,4
7.295776,7.069702,4
7.25592,7.033752,4
7.315735,7.092224,4
7.307983,7.096069,4
7.300415,7.076843,4
7.289917,7.072876,4
7.387756,7.159058,4
7.312317,7.086243,4
7.280884,7.059753,4
8.903992,8.622192,4
8.870972,8.582214,4
8.950439,8.668274,4
8.907654,8.628967,4
8.906799,8.626404,4
8.964294,8.678345,4
8.957397,8.675903,4
8.970337,8.688354,4
8.9599,8.671936,4
9.651611,9.353821,4
12.449585,12.14325,4
11.831238,11.531616,4
11.94165,11.638611,4
11.866211,11.566223,4
11.859314,11.560425,4
11.824463,11.524353,4
11.853455,11.546448,4
11.894348,11.583252,4
11.97052,11.664917,4
11.823364,11.517029,4
7.496277,7.272888,4
7.603149,7.37323,4
7.587524,7.355286,4
7.49762,7.267395,4
7.547729,7.319031,4
7.487671,7.25116,4
7.494995,7.270508,4
7.51178,7.279419,4
7.559753,7.325806,4
7.466003,7.239746,4
17.220886,16.72937,4
17.306702,16.80719,4
17.408325,16.910645,4
17.319275,16.819824,4
17.338318,16.842224,4
17.390381,16.894348,4
17.528687,17.036438,4
17.363342,16.872742,4
17.214905,16.722107,4
17.211365,16.722351,4
8.622437,8.339966,4
8.577637,8.309875,4
8.633728,8.354187,4
8.604919,8.331787,4
8.621765,8.352722,4
8.675293,8.394958,4
8.593811,8.324097,4
8.710693,8.437683,4
8.65979,8.380859,4
8.6474,8.371887,4
12.533875,12.21582,4
12.590881,12.271423,4
12.590637,12.262268,4
12.563171,12.230774,4
12.58197,12.26001,4
12.548218,12.224182,4
12.558472,12.237305,4
12.590149,12.261169,4
12.656921,12.332031,4
12.601013,12.276489,4
7.289246,7.067627,4
7.264771,7.052307,4
7.336792,7.11145,4
7.325195,7.107605,4
7.304626,7.096497,4
7.330627,7.118225,4
7.314453,7.102478,4
7.304199,7.094788,4
7.365234,7.14209,4
7.284424,7.075684,4
8.11145,7.867798,4
8.092834,7.848755,4
8.096252,7.84259,4
8.11145,7.866882,4
8.109192,7.854492,4
8.132935,7.876038,4
8.123596,7.8797,4
8.12207,7.881775,4
8.105652,7.860657,4
8.083496,7.832214,4
7.042297,6.839355,4
7.08075,6.883301,4
7.080261,6.877991,4
7.03064,6.829895,4
7.044189,6.845032,4
7.126221,6.922241,4
7.123535,6.916443,4
7.07782,6.872437,4
7.122009,6.914551,4
7.111938,6.911682,4
13.596069,13.239136,4
13.567627,13.210632,4
13.440369,13.094543,4
13.488831,13.135864,4
13.392517,13.037903,4
13.377747,13.026672,4
13.459045,13.096985,4
13.471863,13.119141,4
13.4729,13.119568,4
13.498962,13.149597,4
7.268127,7.064453,4
7.252991,7.046387,4
7.231812,7.027649,4
7.265625,7.060303,4
7.253784,7.055725,4
7.219543,7.01178,4
7.267761,7.067383,4
7.195251,6.993652,4
7.245239,7.029785,4
7.222656,7.014954,4
7.246338,7.030579,4
7.207581,6.987793,4
7.209106,6.997009,4
7.204407,6.992004,4
7.168518,6.956299,4
7.233093,7.02179,4
7.251709,7.035645,4
7.235352,7.022949,4
7.227844,7.013,4
7.255249,7.035767,4
7.130371,6.91803,4
7.054016,6.85083,4
7.07428,6.872192,4
7.183777,6.979431,4
7.081543,6.876526,4
7.015808,6.814026,4
7.048157,6.846313,4
7.014893,6.820068,4
7.048035,6.835205,4
7.046143,6.842529,4
12.710266,12.383484,4
12.686462,12.357178,4
12.682068,12.351746,4
12.727966,12.387939,4
12.675598,12.348206,4
12.637329,12.305481,4
12.691895,12.354126,4
12.693176,12.356201,4
12.685303,12.355896,4
12.653503,12.318359,4
21.900757,21.223633,4
21.774109,21.1026,4
21.62915,20.962097,4
21.916565,21.241638,4
21.705017,21.042175,4
21.913513,21.251892,4
21.764038,21.088745,4
21.862732,21.18866,4
21.894531,21.226074,4
21.784363,21.111328,4
7.372498,7.150574,4
7.424988,7.205261,4
7.419495,7.201355,4
7.406372,7.185364,4
7.392944,7.17157,4
7.465271,7.240784,4
7.360962,7.1427,4
7.3797,7.164368,4
7.386658,7.168579,4
7.343994,7.12738,4
7.687744,7.458435,4
7.682068,7.450745,4
7.703979,7.473267,4
7.712769,7.489014,4
7.703064,7.47052,4
7.712036,7.47467,4
7.724854,7.495422,4
7.731995,7.500732,4
7.749695,7.521301,4
7.765503,7.531738,4
12.263977,11.942017,4
12.259521,11.940491,4
12.311523,11.997437,4
12.203369,11.888916,4
12.115662,11.794739,4
12.147461,11.830322,4
12.220703,11.907898,4
12.203613,11.886963,4
12.218506,11.902893,4
12.233093,11.92218,4
8.734985,8.469849,4
8.823914,8.565308,4
8.846497,8.586548,4
8.84021,8.583252,4
8.885925,8.621399,4
8.82843,8.562622,4
8.848633,8.580444,4
8.810913,8.54657,4
8.865417,8.600708,4
8.82843,8.556152,4
12.182983,11.878113,4
12.132874,11.834229,4
12.204163,11.898621,4
12.159973,11.842346,4
12.085876,11.78186,4
12.134094,11.823914,4
12.107544,11.804077,4
12.066589,11.757996,4
12.110657,11.795471,4
12.069885,11.759583,4
7.221741,7.010254,4
7.22937,7.022156,4
7.2771,7.065247,4
7.251099,7.042114,4
7.197632,6.983459,4
7.217346,7.006897,4
7.264221,7.053833,4
7.233521,7.024902,4
7.209839,6.998535,4
7.246582,7.038269,4
6.498901,6.305481,4
6.478149,6.302795,4
6.477844,6.296631,4
6.495605,6.313599,4
6.484009,6.295654,4
6.458984,6.269592,4
6.437439,6.253967,4
6.439209,6.248596,4
6.473145,6.29303,4
6.482788,6.299194,4
11.653748,11.359802,4
11.658813,11.364136,4
11.706604,11.402466,4
11.671326,11.380371,4
11.64563,11.345642,4
11.686401,11.389709,4
11.625427,11.334778,4
11.649536,11.364014,4
11.661804,11.367859,4
11.621643,11.330078,4
12.562683,12.174622,4
12.490662,12.102539,4
12.47937,12.0849,4
12.59259,12.194153,4
12.659729,12.262207,4
12.617676,12.221252,4
12.620483,12.222595,4
12.504395,12.102417,4
12.496338,12.105591,4
12.503113,12.105591,4
12.36261,11.966187,4
12.278809,11.887329,4
12.39801,12.01416,4
12.408447,12.012939,4
12.400146,12.002075,4
12.396606,12.00946,4
12.532532,12.129272,4
12.420166,12.028625,4
12.399109,12.007813,4
12.311584,11.913025,4
7.965698,7.722229,4
7.850525,7.60675,4
7.896851,7.656738,4
7.923035,7.689148,4
7.941223,7.69519,4
7.952148,7.719116,4
7.924438,7.69342,4
7.922668,7.679749,4
7.943115,7.696289,4
7.891296,7.653564,4
11.766174,11.464661,4
11.795044,11.485657,4
11.844055,11.53656,4
11.83667,11.541138,4
11.702332,11.404724,4
11.761047,11.458679,4
11.780518,11.478699,4
11.830017,11.535889,4
11.82782,11.523315,4
11.743286,11.446838,4
12.095581,11.785706,4
12.012817,11.701965,4
11.993774,11.685486,4
12.043762,11.728821,4
12.056946,11.751526,4
12.021973,11.712341,4
12.022217,11.71698,4
11.923706,11.614502,4
12.017822,11.712097,4
12.027222,11.723694,4
8.176025,7.928833,4
8.200684,7.953491,4
8.185364,7.923096,4
8.181396,7.932739,4
8.24585,8.001282,4
8.244812,8.000305,4
8.323547,8.082458,4
8.301453,8.052734,4
8.315979,8.070068,4
8.30835,8.059814,4
6.789307,6.603516,4
6.735535,6.539978,4
6.755249,6.561829,4
6.742432,6.542908,4
6.748962,6.557678,4
6.799438,6.600647,4
6.828125,6.629028,4
6.776672,6.581543,4
7.726868,7.519104,4
6.782349,6.593872,4
7.486389,7.259949,4
7.532654,7.297424,4
7.484192,7.25116,4
7.552063,7.322144,4
7.553223,7.321472,4
7.493591,7.260925,4
7.503418,7.277405,4
7.507263,7.270996,4
7.536621,7.306519,4
7.485474,7.25354,4
12.275513,11.960938,4
12.183655,11.864624,4
12.156433,11.845947,4
12.25293,11.944153,4
12.275513,11.957397,4
12.294495,11.990967,4
12.319519,12.008911,4
12.276672,11.973633,4
12.25824,11.952332,4
12.249695,11.938599,4
7.919678,7.677185,4
7.924133,7.683533,4
7.89502,7.64502,4
7.859741,7.626709,4
7.903442,7.665161,4
7.966492,7.728394,4
7.927917,7.684937,4
7.94281,7.709351,4
7.853271,7.613342,4
7.896973,7.656189,4
12.518677,12.117432,4
12.666748,12.264709,4
12.644897,12.244385,4
12.628479,12.228149,4
12.648865,12.245178,4
12.672607,12.272644,4
12.627014,12.224731,4
12.588013,12.179504,4
12.694641,12.297668,4
12.683411,12.288391,4
7.502625,7.278992,4
7.54895,7.320618,4
7.505737,7.281555,4
7.482178,7.25061,4
7.466431,7.236816,4
7.506897,7.281982,4
7.512634,7.288269,4
7.504028,7.280396,4
7.478333,7.254639,4
7.517456,7.286072,4
11.733398,11.434021,4
11.706055,11.410522,4
11.829285,11.53186,4
11.645569,11.358643,4
11.835266,11.539429,4
11.627808,11.336487,4
11.706726,11.414917,4
11.819519,11.526123,4
11.695984,11.40509,4
11.74115,11.443787,4
12.687195,12.367859,4
12.629333,12.311279,4
12.637329,12.309631,4
12.677063,12.352844,4
12.649292,12.322815,4
12.597168,12.270996,4
12.687622,12.35437,4
12.630493,12.294983,4
12.611145,12.291809,4
12.571838,12.244324,4
7.234741,7.01709,4
7.250916,7.045044,4
7.202698,6.992432,4
7.240784,7.026306,4
7.210022,7.008484,4
7.205078,7.004028,4
7.218628,7.01178,4
7.261597,7.042664,4
7.223511,7.014832,4
7.201111,6.987488,4
8.249817,8.009583,4
8.223022,7.995178,4
8.229797,7.997559,4
8.343506,8.108459,4
8.203186,7.975281,4
8.224548,7.994507,4
8.191956,7.966125,4
8.221558,7.983582,4
8.239441,8.007263,4
8.194092,7.965393,4
8.460388,8.191711,4
8.396362,8.126709,4
8.382935,8.122681,4
8.412781,8.146057,4
8.44165,8.168274,4
8.414063,8.147949,4
8.379028,8.117493,4
8.424988,8.152771,4
8.369873,8.098999,4
8.335754,8.071228,4
8.315613,8.055359,4
8.314453,8.053711,4
8.330688,8.058594,4
8.313782,8.05365,4
8.35083,8.088379,4
8.351685,8.087769,4
8.36261,8.089722,4
8.32251,8.063904,4
8.393188,8.132935,4
8.401489,8.13623,4
12.501282,12.181763,4
12.459412,12.140991,4
12.42688,12.093079,4
12.411194,12.090942,4
12.508362,12.179871,4
12.346313,12.014099,4
12.494873,12.179199,4
13.134583,12.813538,4
12.790466,12.466125,4
12.544434,12.226196,4
7.64032,7.408752,4
7.58429,7.367371,4
7.574463,7.348755,4
7.613708,7.388123,4
7.602173,7.38385,4
7.550842,7.338013,4
7.531616,7.312012,4
7.543823,7.315552,4
7.535156,7.315674,4
7.481995,7.255554,4
9.046692,8.770996,4
9.047729,8.780518,4
8.992737,8.721069,4
9.060669,8.777466,4
9.019592,8.749084,4
9.006653,8.738708,4
9.019714,8.751709,4
9.03949,8.773071,4
9.076538,8.797241,4
9.022888,8.744995,4
20.092651,19.542969,4
20.082825,19.539612,4
20.174927,19.619873,4
20.12738,19.589478,4
20.120972,19.582886,4
20.2146,19.672241,4
20.385132,19.841736,4
20.294434,19.752319,4
20.252258,19.693909,4
20.317688,19.777893,4
7.830688,7.594177,4
7.808472,7.578003,4
7.783203,7.552979,4
7.810669,7.585022,4
7.778809,7.542175,4
7.825989,7.594727,4
7.79718,7.569763,4
7.829895,7.603027,4
7.773926,7.53833,4
7.866394,7.644226,4
7.961914,7.742615,4
7.872131,7.65509,4
7.909607,7.674561,4
7.857544,7.629944,4
7.904175,7.672363,4
7.911438,7.684631,4
7.870544,7.644714,4
7.923828,7.696167,4
7.888855,7.66095,4
7.815857,7.583435,4
13.286133,12.933838,4
13.519531,13.176514,4
13.243103,12.900635,4
13.24884,12.907104,4
13.266907,12.93103,4
13.189941,12.851257,4
13.277466,12.932251,4
13.285095,12.931641,4
13.39679,13.046326,4
13.241882,12.903687,4
8.035156,7.803589,4
7.999023,7.758179,4
7.976624,7.738403,4
7.999146,7.759094,4
7.981812,7.742004,4
8.004639,7.757813,4
8.017944,7.773804,4
7.965942,7.730652,4
7.967834,7.723267,4
7.981018,7.74884,4
8.122742,7.872131,4
8.076904,7.834534,4
8.146667,7.889038,4
8.09668,7.843994,4
8.106812,7.858459,4
8.090759,7.839539,4
8.125061,7.879639,4
8.14209,7.896606,4
8.120422,7.872437,4
8.114319,7.864868,4
7.087891,6.875244,4
7.081421,6.881287,4
7.086731,6.886841,4
7.082275,6.873596,4
7.066345,6.868042,4
7.036499,6.836548,4
7.058777,6.857178,4
7.060913,6.862244,4
7.113892,6.909241,4
7.100525,6.898132,4
6.403625,6.21814,4
6.458801,6.275146,4
6.425354,6.236023,4
6.448181,6.263489,4
6.431458,6.252686,4
6.434692,6.260132,4
6.442017,6.255859,4
6.462341,6.273621,4
6.443115,6.255859,4
6.457581,6.276733,4
12.610901,12.291077,4
12.621155,12.29657,4
12.667053,12.338745,4
12.598755,12.275391,4
12.716248,12.392639,4
12.666138,12.346313,4
12.672241,12.346741,4
12.610901,12.287598,4
12.67218,12.344299,4
12.65741,12.34198,4
7.579529,7.356506,4
7.592896,7.366028,4
7.61261,7.386047,4
7.649353,7.424561,4
7.62262,7.401978,4
7.616821,7.397217,4
7.666016,7.436951,4
7.617493,7.394775,4
7.63678,7.419189,4
7.608398,7.378174,4
12.279724,11.903259,4
12.236816,11.861511,4
12.296631,11.920166,4
12.314636,11.928772,4
12.215698,11.846191,4
12.281433,11.904114,4
12.271606,11.887573,4
12.288208,11.91217,4
12.266541,11.881531,4
12.252625,11.86792,4
7.018677,6.809814,4
7.007324,6.807251,4
7.121704,6.911682,4
6.99176,6.792847,4
7.028625,6.822815,4
7.008484,6.802734,4
6.991455,6.782471,4
6.977905,6.781189,4
7.035095,6.833435,4
7.005249,6.805908,4
11.552795,11.264404,4
11.482727,11.197937,4
11.502991,11.218506,4
11.470886,11.17804,4
11.591736,11.299255,4
11.595642,11.309143,4
11.644775,11.350708,4
11.50885,11.229004,4
11.638489,11.352844,4
11.595093,11.307251,4
7.804626,7.565369,4
7.756287,7.518799,4
7.828064,7.59021,4
7.855896,7.618835,4
7.793457,7.558167,4
7.857727,7.623413,4
7.871033,7.629272,4
7.852234,7.616821,4
7.879456,7.637451,4
7.762146,7.53125,4
8.227051,7.968201,4
8.297913,8.045654,4
8.290527,8.037476,4
8.235352,7.983276,4
8.177063,7.924561,4
8.212585,7.959167,4
8.229431,7.977295,4
8.267029,8.009277,4
8.195007,7.947449,4
8.189514,7.932556,4
7.141357,6.922424,4
7.108276,6.90271,4
7.121582,6.918579,4
7.061707,6.856384,4
7.081665,6.875366,4
7.085571,6.881531,4
7.131958,6.920349,4
7.105713,6.902161,4
7.163452,6.946533,4
7.140076,6.937378,4
13.1073,12.785461,4
13.085693,12.764648,4
13.154419,12.815125,4
13.388428,13.063477,4
13.093018,12.753845,4
13.139343,12.811462,4
13.078796,12.746521,4
13.134583,12.808044,4
13.195068,12.86377,4
13.170532,12.838989,4
7.818481,7.582886,4
7.808411,7.57605,4
7.814453,7.572205,4
7.876831,7.642456,4
7.875244,7.634766,4
7.832336,7.595642,4
7.818115,7.574585,4
7.799744,7.570862,4
7.78241,7.53772,4
7.751099,7.521423,4
10.982483,10.61377,5
11.134216,10.813049,5
11.076111,10.760498,5
11.08606,10.755676,5
11.282898,10.956238,5
11.115479,10.785706,5
11.089172,10.769165,5
11.072632,10.747925,5
11.085938,10.761963,5
11.230225,10.898315,5
11.812195,11.437744,5
11.775696,11.419189,5
11.613586,11.253601,5
11.674683,11.304077,5
11.63501,11.265198,5
11.534546,11.17395,5
11.65564,11.287354,5
11.623962,11.25708,5
11.591431,11.229126,5
11.620972,11.25824,5
17.339417,16.877686,5
17.227417,16.77594,5
17.150635,16.704468,5
17.219421,16.750549,5
17.283386,16.83252,5
17.267639,16.807556,5
17.297485,16.838928,5
17.375061,16.916382,5
17.394714,16.9422,5
17.31012,16.854919,5
10.842468,10.527893,5
10.883301,10.562744,5
10.748596,10.426514,5
10.719727,10.398743,5
10.699158,10.379517,5
