file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1022576.exe,188643063,1731760,93292191,356372,91352409,366085,437640,4936106,274359343,17962,191135833,18909,6260,552873480,2217,2.58,0.86,0.83,0.05,0.0,94118339,84408000,9152000,154676063
1086870.exe,499573717,3100040,266462789,1308318,262056895,1303091,1928255,10887730,755857565,166820,486808577,24916,10899,1453265764,2737,6.55,2.65,2.58,0.13,0.0,205115002,196749000,7989000,219470503
1122546.exe,504217120,2649841,269438341,1129427,270483210,1123096,1101788,8783541,756473040,71146,496068890,21124,15250,1467869801,2157,6.35,2.64,2.56,0.12,0.0,206004320,200593000,5014000,220127769
1172403.exe,429066679,3319635,242804546,1207920,239430357,1157199,1639520,11154508,665267255,80385,423800566,30501,9961,1279485245,2141,5.59,2.3,2.23,0.11,0.0,177367901,168061000,9003000,191442760
1200646.exe,281093461,3814900,161131495,728397,161344029,725987,2387109,10011699,566389505,64951,282641825,54094,27252,905394495,7426,4.75,1.91,1.84,0.1,0.0,153178947,144955000,7997000,167474833
1252190.exe,223918773,2821669,123559454,673777,124552471,658152,1519727,8844768,435005308,54411,224635511,19912,15142,698214375,2921,3.58,1.46,1.42,0.08,0.0,117483865,113280000,4009000,131924344
1261343.exe,297274057,2561564,149530115,716942,148959591,719917,1287077,8087445,528393761,59789,299798095,15678,20808,894714206,2160,4.36,1.77,1.72,0.09,0.0,142633556,138454000,4013000,156820482
1290574.exe,250976183,3099308,135541089,722938,133958369,715179,1992186,9692301,494455004,132644,246326024,11525,15382,782800845,2744,4.02,1.63,1.58,0.09,0.0,133861377,126677000,6982000,148053838
1318039.exe,1328611440,24856184,728717340,12481115,728815523,12462622,15969151,66550564,3775169842,2784232,1332907839,84007,39384,4151502129,7924,30.65,12.02,11.66,0.7,0.0,1016513995,1000722000,15995000,1030905637
1358987.exe,495209951,2992759,265409983,1220267,263229105,1198118,1915980,10072531,762927925,171947,479167492,24115,13374,1437106881,2736,6.43,2.63,2.55,0.13,0.0,205519659,202278000,3004000,219597979
1947067.exe,96410232,1607392,57752960,420478,58718682,405455,170361,3485309,165583825,6041,99971257,1698,1117,304027644,357,1.4,0.57,0.55,0.03,0.0,45466403,43251000,2011000,59744797
2154023.exe,481418169,2870912,260859529,1120014,259528460,1109592,1328903,8926794,728721245,72993,484721213,39465,54081,1416417850,2156,6.24,2.53,2.46,0.12,0.0,197004422,190767000,5992000,211200856
2166257.exe,421688656,3009098,238385518,1063323,235812015,1079932,1316081,10497828,636775857,58714,426656562,19886,16448,1248669501,2065,5.36,2.24,2.17,0.1,0.0,172780560,166646000,5987000,186771756
2232334.exe,221486721,3408378,122907426,745024,122068771,734402,2138919,10037370,454073381,128948,226398792,24477,10147,692066585,2994,3.75,1.51,1.45,0.09,0.0,122816620,121568000,1004000,137049306
2353484.exe,97162763,1139943,59116260,382405,59409781,369244,148811,2294965,150992143,7623,99436943,1941,2434,308084299,233,1.2,0.45,0.43,0.02,0.0,44861271,42658000,1984000,59136183
2417935.exe,437959028,3045045,250631323,1111651,248389700,1084747,1552746,9887522,658162677,72923,430683353,28809,19586,1289031244,2733,5.57,2.31,2.24,0.11,0.0,177594213,173368000,4008000,191782080
2432135.exe,252331777,3626474,142305410,745042,142620011,750148,2173149,10061579,512718498,129283,249967032,43097,16479,774981287,3784,4.32,1.68,1.63,0.1,0.0,138493950,127177000,11015000,152875229
2451239.exe,197416716,2083425,103854582,634634,105567773,618822,185931,4827638,324495413,10259,201742311,8459,4324,593489713,390,2.64,1.08,1.05,0.05,0.0,88017072,84755000,2991000,102145028
2610422.exe,300912563,2910424,150397862,702092,148327611,703413,1997580,9358024,544713889,129775,294285417,13258,11125,911913749,2675,4.5,1.81,1.75,0.1,0.0,147264347,143010000,4000000,161637466
2763834.exe,220664525,2967711,122987743,665566,122455727,669189,1300082,8541172,417038871,52742,221213109,17687,12037,690566217,2151,3.46,1.39,1.35,0.07,0.0,113067467,108805000,3992000,127206626
