@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-psys/' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-cores/' real
@attribute 'power/energy-ram/' real
@attribute 'power/energy-gpu/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
770947298,1553279,243950520,1045500,244131322,1048044,362487,20742543,6135567069,150785,771088735,22025,43610,2074460820,127,46.17,17.9,17.31,0.84,0.0,1654868406,1654011000,1000000,1669046788,1
69929389,257069,16184328,162580,16190162,162500,141458,2881002,721913783,18863,69988262,3392,5459,192453912,134,5.36,2.08,2.0,0.1,0.0,196198449,194945000,994000,210317449,1
212287398,311084,152877630,169363,152818760,171681,146367,2840008,718984358,18376,211737693,2669,5474,940017293,134,5.55,2.13,2.05,0.1,0.0,194101646,192849000,999000,208280384,1
25523206,177730,3578063,82582,3564803,84054,115154,1177450,252282432,6297,25243184,770,2189,285261141,138,2.05,0.75,0.73,0.04,0.0,68170091,66927000,998000,82336809,1
380715052,437456,121312370,261154,121293802,260058,161523,4804172,1297360553,31116,381228775,4541,9171,2453811811,133,9.68,3.61,3.48,0.18,0.0,350266060,349117000,1000000,364418267,1
765781189,1619387,244361649,1068366,244225653,1069366,372923,20632192,6089864083,148689,765432556,23030,44360,2023341093,130,45.97,17.63,17.04,0.84,0.0,1643154844,1643261000,0,1656987597,1
20311489,151978,2603153,68741,2654478,71165,110109,905795,145215334,4163,20128560,682,1508,51337532,132,1.08,0.41,0.39,0.02,0.0,39887003,38657000,991000,54025054,1
34154771,155057,3303354,73655,3443085,77477,97544,1174538,219659672,6513,33895983,1113,1535,213799469,129,1.62,0.61,0.58,0.03,0.0,59753060,58462000,1007000,74021499,1
29727153,176776,4883141,132818,4636861,135477,97196,1131917,241313722,6690,29403849,1265,2257,68221544,133,1.79,0.68,0.66,0.03,0.0,65303077,64083000,1001000,79447424,1
24590487,140801,3453142,62337,3450311,60635,89088,663516,91117558,2306,25206374,676,1110,130961531,132,0.69,0.25,0.24,0.01,0.0,24761847,22526000,1958000,38745992,1
321999083,944332,163815204,1591934,166058611,1494032,213135,3022200,418994062,22307,319282775,22680,6300,881653515,910,3.79,1.38,1.34,0.07,0.0,132791132,122369000,10030000,184201504,2
455879165,658828,239924108,1330320,243176948,1269942,190318,3219022,633904996,20653,457888309,21161,5663,1319651855,1004,5.16,2.17,2.11,0.09,0.0,171807801,169551000,1994000,186048662,2
786360188,6914979,411914819,3109673,411200739,3118940,1294037,12129869,1414862508,124694,785161210,26583,12887,2377687985,2869,11.5,4.65,4.51,0.21,0.0,382786946,376432000,5990000,397004546,2
198799872,483763,88301368,1662757,89349528,1544010,173778,1641174,290308117,13005,202934056,2739,2482,544217577,523,2.36,0.98,0.95,0.04,0.0,78677456,76470000,1986000,92966603,2
329865792,829532,166306143,1479063,163213111,1474165,264538,2973047,416059851,20127,321107061,10152,2924,910922596,908,3.47,1.46,1.42,0.06,0.0,112784695,110561000,1992000,126947115,2
199419058,425005,114062844,1249010,115630533,1330134,170207,2020195,318123730,10061,204144825,3533,2902,608227304,523,2.55,1.03,1.0,0.05,0.0,88790989,87545000,1006000,102829570,2
457777151,578447,234632039,1438581,230072582,1605957,220741,2991027,616598493,16895,454558424,11327,4413,1333556607,519,5.1,2.08,2.03,0.09,0.0,166568629,164259000,2003000,180707854,2
452796274,1065846,241640815,1398474,247798743,1297401,281492,3856590,640678927,23970,464791955,25989,8189,1317760939,1908,5.32,2.2,2.13,0.09,0.0,174302455,168101000,5968000,188551462,2
458479021,657540,242516779,1321254,245721745,1275727,186484,3226644,636059218,21044,459570743,21485,5852,1326383605,1003,5.32,2.2,2.14,0.09,0.0,172043272,166759000,4992000,186332656,2
335262722,881423,160745895,1632499,158557036,1541051,248929,2953555,500817576,16132,340661122,4790,3816,996202714,915,4.03,1.68,1.64,0.07,0.0,135015817,134850000,0,149281437,2
280525017,919747,140797464,1339781,137341068,1420947,283896,3098965,422041325,19072,273019039,8190,4890,814776308,1431,3.51,1.43,1.4,0.06,0.0,114513270,110244000,4008000,128809343,2
566933481,1515473,260313888,2356912,262747387,2377246,350680,4451029,768215052,24578,575637879,14628,8675,1618665079,2332,6.24,2.6,2.52,0.11,0.0,207629004,199289000,8011000,221708671,2
495005503,626716,249749486,1465999,249900414,1485146,179916,3074593,663495164,17424,500708601,16000,5514,1449195934,520,5.42,2.27,2.2,0.09,0.0,179238634,177959000,999000,193579525,2
326785438,814216,165563281,1472067,163272380,1470049,292309,3054805,421296432,21287,320217566,10919,2844,911410002,958,3.5,1.47,1.43,0.06,0.0,113808567,110542000,2987000,128108175,2
322231512,523901,163215509,1484828,163057791,1462416,192081,2361628,412372679,15276,322625549,11750,2751,898819856,520,3.58,1.43,1.39,0.06,0.0,111505482,107232000,3971000,125451261,2
338254126,885523,160824106,1648533,157563465,1547024,309134,3019938,506068633,15034,344152461,5955,3840,1006030282,917,4.05,1.7,1.64,0.07,0.0,135332631,133050000,2000000,149552288,2
332714537,886765,158847247,1640568,156045719,1515348,242258,2949033,495500641,16335,337187789,6409,4107,990871958,918,4.01,1.66,1.6,0.07,0.0,134128558,133854000,0,148343851,2
605471816,709052,274970273,1444839,272429226,1400756,204438,3985368,924899100,32892,600840451,12424,7934,1714294159,785,7.41,3.01,2.92,0.13,0.0,249616593,245350000,3989000,263997410,2
461434824,595164,233735125,1351963,232972880,1537262,241797,3202430,628497872,18113,456899149,16995,28283,1330304046,522,5.14,2.11,2.04,0.09,0.0,169460140,168149000,1000000,183613238,2
200863898,834183,93800102,1469871,89709635,1591444,261117,2121846,294406937,17155,201651184,3166,2432,557935080,914,2.35,0.96,0.94,0.04,0.0,81491769,79187000,2004000,95685586,2
458887059,5444064,264167605,2693870,266159104,2683187,1651524,14110217,967680252,204802,451240835,37606,14914,1420234025,3386,8.54,3.15,3.04,0.17,0.0,291761126,280321000,11052000,354968501,3
490567459,5278075,280229998,2888845,282116489,2910112,1430569,13778491,1036964356,190972,494132675,23733,14568,1539912684,2481,8.81,3.52,3.42,0.16,0.0,280095633,274929000,4998000,294189406,3
543582246,5871998,301246310,2768830,299522536,2797043,1684464,15434143,1087115213,192106,543862495,27035,10535,1642829858,2871,9.09,3.66,3.56,0.17,0.0,293961079,289826000,3997000,308057910,3
428286286,5023386,243383397,2659678,240651951,2675927,1802355,13257279,906315758,191738,423053703,25341,10769,1319380032,2480,7.54,2.98,2.89,0.15,0.0,244793952,242409000,2003000,258956951,3
556927916,5833611,325311655,3214188,325442669,3219772,1827806,16591540,1523363296,395473,560411998,26688,216648,1743083721,2479,12.67,4.88,4.74,0.23,0.0,410852186,405657000,5008000,424779341,3
648064941,5331762,374097800,2864829,374352512,2880337,1659426,14457650,1151067819,208818,648794846,26403,11136,1956914313,2670,9.73,3.87,3.77,0.18,0.0,311275406,306879000,3998000,325527829,3
667764721,5393734,387277499,3370644,389216070,3404265,1588977,15554704,1611441280,400021,675701203,34270,212502,2040308631,2476,13.46,5.19,5.02,0.24,0.0,434469219,379998000,53999000,448325238,3
565163007,5868647,329432025,3209340,330629036,3237907,2496737,17887320,1559602745,531364,570401291,25499,214762,1762301182,3259,12.94,4.97,4.81,0.24,0.0,421731398,364438000,56912000,435930555,3
694250472,5351658,406373319,3368662,407635220,3382234,1546189,15863905,1650594641,414274,698671525,27990,210555,2126154362,2473,13.76,5.29,5.14,0.25,0.0,445506029,382082000,63013000,459881146,3
708747413,5477132,415864498,3369326,415353227,3379670,1716334,15960965,1658334416,413628,701639363,325891,212784,2149445756,2669,13.7,5.34,5.18,0.25,0.0,448212226,375731000,71948000,462489247,3
660477660,5378237,381306553,2949399,381135185,2874255,1785518,14629065,1163003326,206520,655820929,22055,12147,1998814102,2671,9.92,3.93,3.82,0.18,0.0,314371529,309036000,5000000,328222347,3
444744140,5122273,254867657,2650079,254925177,2682384,1655526,13192691,937399091,178718,449976971,21998,8752,1392471515,2480,7.82,3.08,3.0,0.15,0.0,253784680,246376000,6982000,267919749,3
437274591,5073741,248154562,2703140,250165546,2691242,1570903,12720668,919720326,202888,436090610,24562,9309,1348075799,2868,7.55,2.98,2.9,0.15,0.0,248295627,241030000,7000000,262139927,3
692653601,5338422,403683983,3373484,404040679,3388908,1730588,15935817,1639237266,422820,693150173,28784,213689,2130255987,2474,13.65,5.24,5.08,0.25,0.0,442968370,375511000,67091000,457026259,3
526449263,5731940,294122044,2752340,291008222,2789929,2665269,16018767,1085991169,342937,519785118,34716,11143,1598079111,3650,8.86,3.48,3.38,0.18,0.0,292518028,287189000,5003000,306805267,3
502971504,5355412,293529934,3100226,292749262,3145006,1648960,15024791,1442878978,412083,494305128,311586,212995,1570689016,2869,11.9,4.49,4.34,0.22,0.0,390020658,330723000,58950000,404166316,3
702220633,6305504,409240576,3357983,410913624,3384240,1655209,16094171,1657639991,408134,708103860,28385,415251,2144771460,2473,13.92,5.38,5.21,0.25,0.0,447473821,387080000,60012000,461879437,3
500318682,5482962,292353973,3087531,295097617,3105977,1897811,15066155,1449304949,422797,495111424,592364,211922,1566217121,3259,11.99,4.56,4.43,0.22,0.0,390817324,313632000,76909000,405116178,3
532544798,5279894,304055489,3135824,307336215,3143375,1550101,14481603,1492302056,408498,535465878,527225,209815,1664674129,2869,12.3,4.74,4.59,0.23,0.0,402500482,324083000,78020000,416715398,3
507383947,6106278,290843475,3136647,291139806,3136754,1830012,15002490,1434039541,415204,508466610,17860,212638,1581254120,2673,11.8,4.56,4.42,0.22,0.0,387026539,331790000,54965000,401451253,3
362468807,7172380,196076953,909625,195940591,906286,8197046,17941009,890696510,637907,359715304,97699,233527,1124675291,18460,7.86,2.73,2.62,0.23,0.0,267230933,221768000,44952000,321386271,4
370655452,7017539,194153523,892566,194091128,862251,7276852,18265825,893621009,739723,371561872,53481,17093,1140047980,8727,7.26,2.82,2.73,0.2,0.0,241161903,229811000,10990000,255296602,4
541760518,4440843,305834515,927633,307105506,934927,4570964,13434015,964703964,443924,544510826,55863,20669,1616098145,6566,8.16,3.19,3.1,0.19,0.0,260241659,244920000,14995000,274181854,4
661538612,5352948,295453530,1337031,295333783,1326456,4528590,16473284,1300927299,742512,655466814,28597,13761,1938867825,3469,10.53,4.11,3.98,0.24,0.0,352547451,348145000,4001000,366749773,4
670212353,7411426,362470644,1219340,363203661,1220832,8215164,21085939,1307545638,765941,672090029,78260,39374,1996041686,8583,10.88,4.25,4.12,0.27,0.0,352264795,340073000,12002000,366244429,4
704384209,8075026,355735127,893397,354532920,898342,10362848,23131840,1610965339,1169269,702256898,150862,40465,2181888735,13172,13.14,5.15,4.97,0.33,0.0,434140622,405903000,27993000,448377254,4
650353056,6572626,339491488,1181741,339516826,1179547,6479594,17742188,1212240213,671558,644948310,54449,21926,1898022232,7557,9.95,3.94,3.83,0.25,0.0,327065257,313839000,12993000,341286284,4
383930796,5206785,209026536,756089,209032175,749387,5627646,14701164,860242736,551327,375369669,70026,24925,1191290204,8874,7.21,2.73,2.64,0.19,0.0,232305633,213074000,19006000,246691740,4
480752291,4257683,224872000,833675,223491388,825250,3746434,13126110,972778855,605719,480639547,21875,11168,1430070193,2875,7.8,3.13,3.03,0.18,0.0,262674434,255446000,6984000,277011193,4
285579243,4770579,157438789,635275,156794245,657596,4539781,14124151,664511566,485590,290036718,30867,9457,898392125,6342,5.58,2.12,2.04,0.14,0.0,179149550,167901000,10993000,193338532,4
508880564,7705374,288452034,1111500,285671820,1103272,7816583,21618822,1018008308,895872,497271796,74481,15371,1515841219,6232,8.34,3.28,3.17,0.22,0.0,273963564,258588000,15034000,288480983,4
351150762,5797872,183075940,720693,180979458,716377,5820661,18080738,842252002,773601,351091722,21187,22225,1080502397,3453,6.89,2.62,2.53,0.18,0.0,227219612,217988000,8999000,241370330,4
522244037,7120189,296551540,1168202,297688235,1155493,6922129,19824487,1037917364,723477,520653700,72659,22983,1553800095,7058,8.62,3.37,3.27,0.22,0.0,279866373,265662000,13982000,294250044,4
561773627,4945400,306215860,1009914,305889626,1001431,4700749,13731532,987806866,463400,558163330,61062,27300,1656048033,7805,8.14,3.28,3.18,0.19,0.0,267344469,254102000,13005000,281332898,4
630470053,5061209,350400769,1019380,348170448,1016504,5323247,15610522,1109198989,502436,613221663,63834,28020,1876308242,7575,9.4,3.67,3.55,0.22,0.0,297958348,276643000,21048000,312366520,4
284230075,4373714,157762893,662251,157549865,675492,4397490,13047668,666227636,436395,288883447,34407,20754,896418169,6342,5.45,2.09,2.02,0.14,0.0,178710579,159331000,19039000,193073471,4
304001650,5405195,166219381,789184,165739888,813323,6000657,14942786,770351316,608934,306657945,45375,12263,949239064,6774,6.37,2.37,2.28,0.18,0.0,208043518,192775000,14982000,222108717,4
652085535,6992255,362704746,1184299,362996825,1174580,8093864,20701146,1278808499,724639,653331910,86288,49589,1952762427,8807,10.56,4.17,4.03,0.27,0.0,344904710,331712000,12988000,359319461,4
497287845,4231979,231388971,1019884,229803191,1012246,3897368,12934867,1005505168,578449,489459601,26476,10209,1485390083,2881,8.2,3.17,3.06,0.19,0.0,271774187,264534000,6987000,286002458,4
306896278,5404786,167962856,708313,167715556,704902,5799107,14985374,742714128,591282,300166640,34516,35765,952751640,7352,5.99,2.29,2.21,0.17,0.0,198756889,186511000,12033000,212872948,4
578701435,8352716,308748384,1153904,307220618,1145551,8933258,22508988,1280108554,782842,574345041,103419,44014,1843817937,12769,10.68,4.01,3.87,0.29,0.0,364718621,336067000,27922000,407906359,5
596863815,7839363,339129239,1191160,339572706,1177605,8102923,22929812,1154560569,815351,601465211,41207,19738,1795777976,8280,9.66,3.76,3.65,0.25,0.0,311498561,290149000,21010000,325713384,5
450770630,10016563,248902122,1213866,244707579,1150197,11603153,26175854,1165917567,1103492,443206015,104257,49136,1445164585,13432,9.35,3.6,3.48,0.28,0.0,315303474,292968000,21997000,329670366,5
805333209,8488980,446427636,1360590,446063633,1347760,9372488,23680738,1514214870,773020,796926944,152787,40884,2461245482,12763,12.59,4.96,4.79,0.31,0.0,410883153,388524000,22029000,425271744,5
594813808,8394738,336229632,1109807,335498436,1136611,10148038,23628605,1181838521,1059822,597644791,67933,27895,1798289607,9108,9.85,3.86,3.73,0.27,0.0,318839897,300386000,18023000,333095713,5
375042615,8632628,205755772,1133396,208688389,1123619,10059163,23277306,1000905414,922941,383241596,76689,28955,1204894144,9705,8.29,3.09,2.97,0.24,0.0,271391797,248054000,23005000,285617874,5
417635050,8388630,224593342,1124107,225584182,1139018,10176567,23149596,1056867122,916093,425862423,56510,17649,1320732932,8145,8.56,3.17,3.05,0.25,0.0,288712298,270379000,18025000,302882450,5
361166777,8283333,197675131,1149464,200719298,1077517,9939093,22423880,968258764,938137,370326898,52770,21972,1140847596,7556,7.97,2.96,2.86,0.24,0.0,261447314,246099000,15006000,275819236,5
604299860,7493044,338021703,1159311,337082451,1179371,8599777,21910963,1175374577,741183,604412809,63988,27026,1836659950,8328,9.73,3.8,3.67,0.25,0.0,317764880,308355000,9010000,331964310,5
600586652,8701924,329366041,1123567,327890601,1137802,9407870,23936848,1342388144,790593,597281158,116990,42603,1914255611,14528,11.16,4.27,4.14,0.29,0.0,362385661,339023000,23001000,376631185,5
347471676,6752926,189849635,844306,187695947,866633,7553961,19844431,835101172,747488,352874925,44252,12869,1123265660,6820,6.72,2.57,2.49,0.19,0.0,225341768,207007000,18000000,239591028,5
341863385,7008143,188297264,911110,185313272,924001,8360425,21339411,854252771,1011191,333073161,56544,16961,1087234113,6429,7.09,2.63,2.53,0.2,0.0,231229959,218868000,11992000,245388430,5
594801847,7873723,333908572,1314801,331209457,1319433,9288691,21629484,1170670381,998123,592325624,47344,37123,1804338484,8475,9.66,3.77,3.64,0.26,0.0,317250973,303794000,13034000,331511126,5
365705108,7904700,202365016,1110118,200046035,1126848,9282714,22214191,954164766,897520,365757044,49745,14260,1155311836,7166,7.82,2.92,2.82,0.23,0.0,258011747,243552000,13974000,272382127,5
473128036,9726448,262006590,970541,260059997,938654,10925718,25369084,1237041714,1225889,478003485,52978,35633,1519938796,12587,10.03,3.78,3.65,0.29,0.0,333572188,307297000,25940000,347871950,5
625893318,12353484,332690615,1192399,331840635,1180650,17187034,33442825,1532611847,1714480,629157828,77064,27461,2002270994,14507,12.37,4.77,4.6,0.37,0.0,413949813,382524000,31042000,428146984,5
653436388,8445388,367683886,1209330,368697924,1218476,9569349,23531664,1504713517,856439,661621257,66912,39162,2117420879,14818,12.34,4.77,4.62,0.32,0.0,406382208,374137000,31926000,420725162,5
492421851,9054182,267937362,1023615,263599396,1034232,10777692,25285810,1210733041,1213162,485540012,77238,23819,1575606011,10576,9.88,3.76,3.64,0.28,0.0,327134858,305799000,20986000,341404821,5
470143851,8389633,257988637,945633,261703737,931322,9672470,22647206,1133308705,862861,472317770,90784,32761,1501295309,11893,9.17,3.5,3.38,0.26,0.0,306130901,275788000,29976000,320367789,5
494733051,5740341,250011634,1137180,249252482,1132900,5851667,18136923,1092771160,898031,474568999,30389,550708,1494158195,3655,8.88,3.38,3.27,0.22,0.0,295624493,289239000,6004000,309799398,5
1389240778,2899896,664877450,3567351,663408005,3625444,1113161,9798628,1633680251,55322,1384927270,45366,17024,3870884030,3253,14.17,5.77,5.6,0.25,0.0,459333585,445989000,12970000,530447774,6
981420335,1261698,524513210,3006920,524683716,3009090,493775,6014926,1238021027,42520,986414127,29501,9780,2819175695,1559,10.32,4.41,4.28,0.17,0.0,334457729,332172000,2001000,348323502,6
344543786,2067401,155989683,1707046,151786769,1704319,653729,4984416,469552509,27493,330763745,14123,4096,975973800,1697,3.83,1.6,1.57,0.07,0.0,127206211,123882000,3021000,141276478,6
1120076435,15818417,621686404,9429476,621888908,9439128,13195894,44156845,2902666194,1683434,1116987066,100052,34267,3479899082,9846,23.57,9.26,8.98,0.54,0.0,783418933,766405000,17008000,797661098,6
1405042243,15181655,771234322,11049031,772483087,11026725,12292787,42654387,3387714831,1535827,1398683167,86466,35621,4326190609,9820,27.49,10.84,10.5,0.6,0.0,915128487,895052000,20001000,929410012,6
3241315939,10919134,1737666621,3666659,1736787666,3679185,1147448,20950035,5365841438,144159,3248351131,69210,40506,9806510430,3841,42.73,17.59,17.07,0.75,0.0,1447860998,1440864000,7004000,1462070339,6
1362833862,3927983,732906457,5363247,731303258,5340426,781951,11103026,1910158187,59836,1373766859,57228,17206,3945290457,4281,15.91,6.64,6.46,0.27,0.0,515860314,512564000,3003000,530080337,6
1071558679,8493058,502979554,2836963,504328867,2863619,6231626,24833690,1957948543,244895,1070435897,124624,222377,3189314529,10410,15.81,6.37,6.16,0.34,0.0,530041580,510866000,18995000,544340999,6
1801473678,7657225,796841695,6871333,796336778,6825985,6991768,20737364,2805588066,143989,1820039886,279036,61839,5711206319,41428,22.8,9.5,9.22,0.45,0.0,756191273,688029000,68002000,770368322,6
2855666472,11078001,1502857193,3093050,1503078877,3105190,1129563,19334745,5043037859,133084,2858745684,55800,36079,8759159573,3844,40.06,16.42,15.94,0.7,0.0,1360567652,1351583000,9003000,1374877637,6
3238517981,10645378,1735910948,3668392,1736957856,3682671,1080723,20172599,5394739864,138949,3249595491,65724,42087,9798148717,3841,43.16,17.77,17.25,0.75,0.0,1456397425,1445511000,11003000,1470869819,6
1001157243,6037381,475553471,7011327,473210795,6891316,4413743,20560126,1941238459,273601,1004387715,51719,23709,2976391465,7619,15.5,6.24,6.05,0.31,0.0,523734415,508459000,15043000,538169873,6
1012630523,12541877,542970722,2418141,540840673,2409736,1288282,10023002,1662192153,54572,1004859577,46409,16420,2967042540,4429,13.48,5.52,5.36,0.24,0.0,448488706,441182000,7002000,462821585,6
638198065,2035965,379345524,3193929,378399151,3189327,788076,7808958,1067386467,37576,632483591,22189,10686,2077629402,1887,8.65,3.51,3.4,0.16,0.0,290040559,284851000,4997000,304214918,6
750959768,2806387,361600778,3967636,359771650,3923164,1890247,8546846,1202441994,62040,738647930,91258,16688,2155943671,7290,9.82,3.96,3.84,0.19,0.0,325430772,305243000,19950000,339778535,6
1504301800,1547299,860496471,3778779,861675183,3788459,532948,10076505,2530232625,70513,1500180500,41418,19041,4527505689,1106,20.45,8.38,8.14,0.35,0.0,680923469,673660000,6996000,695305656,6
1666465500,27950117,897179970,3897354,898141845,3894902,943823,11988774,2458618899,73778,1673482374,66986,23110,4921201599,4580,20.4,8.47,8.23,0.35,0.0,663736719,651626000,11993000,677917487,6
675948296,3139468,365641817,2620931,369413385,2642807,1461164,8451133,1178744706,56909,680450867,85710,18491,2066177755,9483,9.57,3.87,3.76,0.18,0.0,317913496,296663000,21047000,332108772,6
1970776276,26158246,1073190402,8711342,1074991165,8756560,5234307,32126980,3790214572,549613,1972685557,77968,36670,5941963528,8555,31.94,12.41,12.05,0.58,0.0,1021670726,1007570000,14007000,1036068200,6
1104776468,7147513,622837406,4485760,624252104,4497732,3517918,20716286,1859948929,462981,1109015021,63827,217783,3260518902,4425,15.85,6.27,6.08,0.3,0.0,502101241,485961000,15998000,516357294,6
