file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2407087.exe,109571488,143944,59686873,70773,59712485,66161,95710,852080,141481485,8630,112290997,6253,8239,323311042,127,1.2,0.51,0.49,0.02,0.0,38302618,36990000,999000,52315943
2481996.exe,231099568,277868,114942401,121890,113286303,118858,129508,1520264,293200088,8953,230742732,6223,2956,671980630,324,2.38,0.99,0.97,0.04,0.0,79911470,76572000,2983000,94317692
2591738.exe,62375849,91464,31491677,63896,31381144,61191,99321,697192,87621600,3454,63169554,942,1460,192131234,133,0.71,0.3,0.3,0.01,0.0,24280271,23009000,1000000,38504656
2736242.exe,60132810,142812,31509590,66284,31519281,66501,103176,727757,91153448,2849,63035193,1096,1147,190718422,135,0.74,0.31,0.3,0.01,0.0,24557492,24248000,0,38654845
2745547.exe,108848684,166778,59894497,69558,59841225,64627,95810,854644,143346918,3989,111531498,7034,6701,324357122,130,1.24,0.51,0.49,0.02,0.0,38417030,37182000,1004000,52298205
2774509.exe,226847781,463111,112314751,115875,110690492,109137,150040,1742467,290478528,9223,229482769,4413,2510,664044507,517,2.38,1.01,0.98,0.04,0.0,78507615,77154000,1002000,92618451
2780834.exe,226039672,316037,111268446,119123,110936670,111746,132189,1551131,291693948,9762,229748035,6369,2886,660952443,323,2.39,0.99,0.96,0.04,0.0,78884220,77613000,1007000,92988836
2832245.exe,224284091,343149,111088617,110959,111276812,110670,125456,1481536,289472787,8505,229128310,6135,2861,656530395,324,2.51,1.01,0.97,0.04,0.0,78578876,76243000,2006000,92527258
2847173.exe,60539028,138580,31477870,63969,31457303,58245,97391,688930,88362515,2667,61534473,1585,1110,188505426,133,0.79,0.3,0.29,0.01,0.0,23982452,22688000,986000,38142506
2913642.exe,59875807,207698,31756256,67270,31761942,59502,127113,744864,91653309,2321,62871485,1516,2012,193213006,327,0.81,0.31,0.3,0.01,0.0,24765689,23532000,980000,38721066
3184306.exe,226598445,343733,113129956,126155,112485952,121493,203701,1565132,287240292,8504,227456081,4322,3047,659305622,327,2.36,0.92,0.9,0.04,0.0,80400294,79180000,1002000,94573345
3187447.exe,59697280,145479,31640064,61500,31691944,62028,109075,685895,91466669,2716,62058615,5997,5886,185143570,135,0.77,0.31,0.3,0.01,0.0,24564305,23389000,974000,38688544
3234095.exe,227286107,287167,111972163,115200,110416621,107296,119249,1491527,288028467,10211,229352382,4934,3017,661775563,324,2.35,0.99,0.97,0.04,0.0,78333237,77075000,1000000,92649854
3235338.exe,151875014,282494,74491427,94527,74419307,95053,132925,1235706,177590686,6564,157925391,5660,1666,428869414,322,1.48,0.61,0.6,0.02,0.0,47677467,45422000,2018000,61738084
3236787.exe,152859079,272414,74832661,97009,74132453,94626,128979,1214850,180041640,7698,158078838,5966,1709,428644019,322,1.5,0.64,0.62,0.03,0.0,48452786,46208000,2009000,62369745
3270012.exe,156197959,261341,75565109,105230,74608172,107326,147403,1283345,178744918,8364,157580961,8477,2325,429488779,321,1.49,0.63,0.61,0.03,0.0,48824906,47462000,1009000,63119226
3477485.exe,109653016,170036,59784681,69015,59837391,68736,124916,878524,144847533,5463,113706052,5869,1421,327350206,322,1.24,0.51,0.5,0.02,0.0,38826918,36578000,1977000,52907831
3521600.exe,62003605,85062,32293366,60448,32271885,61147,102820,845660,101965908,4534,61600998,719,199197,190112154,134,0.84,0.32,0.31,0.02,0.0,29592966,28286000,1010000,43943292
3523845.exe,40170591,137538,18472712,50057,18490696,53246,111383,703745,67371114,11905,42393038,984,515,130541808,227,0.56,0.23,0.21,0.01,0.0,18075897,15782000,1972000,32062948
3627289.exe,225997770,313488,112815566,112680,111816722,109966,139101,1562525,290310246,8366,228330875,4568,2876,660800804,328,2.33,0.94,0.91,0.04,0.0,80012159,79733000,0,94032216
375888.exe,59281405,158759,31802389,61956,31734987,62341,99564,696006,90130369,2628,62391610,923,6565,190066416,134,0.7,0.26,0.26,0.01,0.0,25415287,24200000,1008000,39507367
3863251.exe,110692251,191871,58420463,68149,58480201,68447,128400,938606,143661830,5724,117717270,5472,1423,330153606,323,1.14,0.47,0.46,0.02,0.0,39362110,38070000,1001000,53394976
3892624.exe,114182995,204914,60517494,71398,60263495,71581,179410,1026462,148775553,4707,118644305,6215,9349,342489185,518,1.24,0.52,0.51,0.02,0.0,40196502,39835000,0,54434182
3901913.exe,66846879,150189,40722325,60974,40729802,60907,105377,850477,106687035,2792,69897781,732,827,238167916,132,0.93,0.36,0.36,0.01,0.0,28415009,26080000,2006000,42548535
3902315.exe,174756049,475261,82543756,107755,82137946,104345,162080,1602840,240023944,8452,177976307,1675,2100,525253211,522,2.03,0.81,0.78,0.03,0.0,64496092,63103000,1001000,78431294
3903900.exe,54785115,144598,30840401,64507,30847458,57809,97151,701709,89303775,2600,57159960,990,1144,180279808,134,0.73,0.29,0.29,0.01,0.0,24145735,22832000,992000,38210398
3903935.exe,179647953,319155,86947015,108292,86565561,107125,127562,1409924,245404016,7671,178474108,5477,3032,533062379,591,2.01,0.82,0.79,0.04,0.0,66843911,65563000,1008000,80798225
3932932.exe,110914438,123311,59843352,70528,59749357,67695,93714,866907,141591621,4174,112540891,7845,1430,324788748,129,1.25,0.5,0.48,0.02,0.0,38801893,38549000,0,52982093
4073051.exe,111291425,105942,59680134,67208,59688658,65438,100447,842273,140410063,4688,112657732,10016,1473,323892496,128,1.2,0.5,0.49,0.02,0.0,38350094,37088000,1002000,52614102
4121629.exe,113236750,191745,60690389,73182,60691187,72838,141103,1062319,149898681,4347,116946228,6298,1300,336018943,323,1.28,0.52,0.51,0.02,0.0,40687523,38517000,1975000,54756357
4122402.exe,137748791,195957,74407791,80001,74400112,73737,128416,1092315,194169638,10082,139284086,7230,2549,412886803,323,1.7,0.65,0.64,0.03,0.0,52362843,51115000,1002000,66464948
4237499.exe,59543918,158190,31622306,60954,31529841,55383,93563,650800,89444195,2249,61299790,822,7936,187105576,133,0.71,0.28,0.28,0.01,0.0,24189566,22936000,997000,38379413
4526544.exe,108970555,160577,59981033,69620,59971377,68825,97168,847499,143785444,3914,111877704,9743,1680,320364927,129,1.24,0.5,0.49,0.02,0.0,38659335,37402000,984000,52730756
4578708.exe,82320792,167239,45786409,70608,46267859,63022,98427,839307,135843040,4395,82853004,1726,1537,263317659,132,1.08,0.44,0.43,0.02,0.0,36884795,34632000,1978000,50902896
4581289.exe,57753190,158007,31605140,63943,31968317,55702,94416,652260,88791406,2854,60648274,1063,7208,187076840,133,0.72,0.3,0.29,0.01,0.0,23915905,22720000,987000,37952576
4630635.exe,43731288,121196,31104802,52261,30251237,51899,101783,664074,62327367,3202,42841181,373,674,151318117,135,0.57,0.21,0.21,0.01,0.0,16945803,15685000,980000,30974736
4718203.exe,224410440,331091,111130101,114162,111186442,109233,145788,1550557,293974447,9169,229637768,8439,2488,658608882,322,2.52,1.01,0.97,0.04,0.0,79303427,78063000,1000000,93366757
4817270.exe,109379436,144734,59812716,69277,59808487,68810,95531,859205,142672577,15015,112446342,7412,3717,323808787,130,1.18,0.5,0.5,0.02,0.0,38536028,38280000,0,52569003
