file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1267787.exe,669165467,1340127,372758785,854011,373529363,847781,375148,5128240,846076865,29320,657889172,27585,15989,1960108508,1939,7.47,2.84,2.76,0.13,0.0,250431951,245914000,3998000,300626414
1327269.exe,844748192,13320044,450108829,1304698,450222905,1312298,1877779,10641299,1492238384,65239,844348493,36427,30120,2508191515,6382,12.47,4.98,4.83,0.22,0.0,402364899,389806000,11994000,416801226
1343486.exe,654823459,1291977,361237678,787576,362600388,792360,353136,4745444,850799680,25621,677577238,26012,14386,1946265778,1939,7.24,3.02,2.93,0.12,0.0,229772993,223472000,5985000,243954069
1414577.exe,810963776,1026083,422272658,504782,422076922,503010,262588,5659504,1392563552,37267,818982355,10962,13641,2495046275,1042,10.96,4.6,4.47,0.19,0.0,375843107,372442000,3003000,390005903
1417709.exe,1737311707,23578035,893666915,3751528,894284145,3769158,1579663,13785921,3001522795,93402,1733460477,37669,40055,5186873332,5696,24.88,9.94,9.66,0.43,0.0,809918238,796440000,13007000,824224136
1440839.exe,321175740,502659,160883606,314349,158613506,285592,252277,2649391,420980757,15667,316218065,5016,4355,946773743,920,3.36,1.41,1.37,0.06,0.0,114535324,109278000,4967000,128771871
1447707.exe,374384008,934521,225968609,347866,221258764,347769,282728,3473026,530553656,16987,370435639,10747,7118,1220667368,912,4.34,1.84,1.77,0.08,0.0,143979626,142629000,1004000,158083207
1526865.exe,1477815383,23611607,762445496,3315277,762844853,3316525,5490991,20639515,2637032086,122884,1486805784,65274,58109,4448315020,13317,21.94,8.69,8.44,0.41,0.0,712474385,695007000,17000000,726666121
1848211.exe,539406606,575639,285497599,748322,286951147,756547,223529,3073911,638762771,18243,549751107,16660,5411,1562842686,522,5.36,2.27,2.21,0.09,0.0,172821285,171488000,1002000,186976248
1928955.exe,424627075,1821220,195780632,285555,195394609,272939,819250,4873539,560316836,23496,428726353,19965,16280,1299348148,3748,4.59,1.88,1.83,0.09,0.0,152975356,142691000,9978000,167320766
209081.exe,350637560,1092104,280350687,1620241,282997768,1591499,276461,3636736,595944911,19786,357515947,10873,11071,1225149695,2297,4.83,1.99,1.92,0.09,0.0,162159744,153833000,7991000,176602406
2149463.exe,671738034,1371740,370673179,807300,373008016,818786,273551,4640420,874574167,25280,686625225,25899,14663,1984576428,1937,7.5,3.07,2.99,0.12,0.0,235849151,232542000,3007000,249937923
2257128.exe,447463734,2299453,235258109,378080,235565977,370279,735262,5299305,630105296,25512,445391231,19664,17046,1343023846,3753,5.21,2.14,2.07,0.09,0.0,170043191,162620000,7026000,184143181
230934.exe,576833102,1190915,300748137,747473,299068602,770434,265429,4098335,702230396,25359,576909905,24049,10830,1667377797,1899,5.84,2.46,2.39,0.1,0.0,190119383,186806000,2996000,204203426
2369399.exe,449004180,2220080,238127559,377308,237324991,366830,682072,5578921,644501753,25677,452077698,16106,52539,1363492119,3751,5.36,2.13,2.07,0.09,0.0,174361291,169043000,5001000,188535998
2478892.exe,616654817,882734,344873926,796176,340004518,781167,353544,4356828,743966633,23326,610693877,15032,8410,1805056362,909,6.22,2.62,2.54,0.11,0.0,201629334,198299000,3004000,215725578
2588525.exe,546665937,897303,288471580,909618,283437247,896686,308712,3646804,645169269,20656,547122175,16876,5866,1576780921,911,5.42,2.24,2.17,0.09,0.0,174413934,171106000,3001000,188806031
2725657.exe,447841386,2284510,236317730,383680,235679279,374422,793520,5327306,629151790,27842,443694317,18567,16539,1347636402,3749,5.2,2.14,2.08,0.09,0.0,170421131,164038000,6001000,184861819
2791527.exe,550351086,751653,304037457,688791,304551128,674486,209669,3436311,705182843,23692,549290659,15385,9438,1614982455,1035,6.07,2.47,2.39,0.1,0.0,191168554,187846000,2997000,205401298
2837315.exe,836059943,19890579,445895642,1315357,447664147,1321670,1312930,8117406,1449016242,50144,841884921,29935,26296,2480079059,4831,12.17,4.76,4.62,0.21,0.0,391777393,386394000,5005000,405935558
