file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1016334.exe,458887059,5444064,264167605,2693870,266159104,2683187,1651524,14110217,967680252,204802,451240835,37606,14914,1420234025,3386,8.54,3.15,3.04,0.17,0.0,291761126,280321000,11052000,354968501
1135440.exe,490567459,5278075,280229998,2888845,282116489,2910112,1430569,13778491,1036964356,190972,494132675,23733,14568,1539912684,2481,8.81,3.52,3.42,0.16,0.0,280095633,274929000,4998000,294189406
1147117.exe,543582246,5871998,301246310,2768830,299522536,2797043,1684464,15434143,1087115213,192106,543862495,27035,10535,1642829858,2871,9.09,3.66,3.56,0.17,0.0,293961079,289826000,3997000,308057910
1199099.exe,428286286,5023386,243383397,2659678,240651951,2675927,1802355,13257279,906315758,191738,423053703,25341,10769,1319380032,2480,7.54,2.98,2.89,0.15,0.0,244793952,242409000,2003000,258956951
1379278.exe,556927916,5833611,325311655,3214188,325442669,3219772,1827806,16591540,1523363296,395473,560411998,26688,216648,1743083721,2479,12.67,4.88,4.74,0.23,0.0,410852186,405657000,5008000,424779341
1400532.exe,648064941,5331762,374097800,2864829,374352512,2880337,1659426,14457650,1151067819,208818,648794846,26403,11136,1956914313,2670,9.73,3.87,3.77,0.18,0.0,311275406,306879000,3998000,325527829
1604299.exe,667764721,5393734,387277499,3370644,389216070,3404265,1588977,15554704,1611441280,400021,675701203,34270,212502,2040308631,2476,13.46,5.19,5.02,0.24,0.0,434469219,379998000,53999000,448325238
1749177.exe,565163007,5868647,329432025,3209340,330629036,3237907,2496737,17887320,1559602745,531364,570401291,25499,214762,1762301182,3259,12.94,4.97,4.81,0.24,0.0,421731398,364438000,56912000,435930555
1779544.exe,694250472,5351658,406373319,3368662,407635220,3382234,1546189,15863905,1650594641,414274,698671525,27990,210555,2126154362,2473,13.76,5.29,5.14,0.25,0.0,445506029,382082000,63013000,459881146
1817867.exe,708747413,5477132,415864498,3369326,415353227,3379670,1716334,15960965,1658334416,413628,701639363,325891,212784,2149445756,2669,13.7,5.34,5.18,0.25,0.0,448212226,375731000,71948000,462489247
1963979.exe,660477660,5378237,381306553,2949399,381135185,2874255,1785518,14629065,1163003326,206520,655820929,22055,12147,1998814102,2671,9.92,3.93,3.82,0.18,0.0,314371529,309036000,5000000,328222347
2024525.exe,444744140,5122273,254867657,2650079,254925177,2682384,1655526,13192691,937399091,178718,449976971,21998,8752,1392471515,2480,7.82,3.08,3.0,0.15,0.0,253784680,246376000,6982000,267919749
212795.exe,437274591,5073741,248154562,2703140,250165546,2691242,1570903,12720668,919720326,202888,436090610,24562,9309,1348075799,2868,7.55,2.98,2.9,0.15,0.0,248295627,241030000,7000000,262139927
2265396.exe,692653601,5338422,403683983,3373484,404040679,3388908,1730588,15935817,1639237266,422820,693150173,28784,213689,2130255987,2474,13.65,5.24,5.08,0.25,0.0,442968370,375511000,67091000,457026259
2286318.exe,526449263,5731940,294122044,2752340,291008222,2789929,2665269,16018767,1085991169,342937,519785118,34716,11143,1598079111,3650,8.86,3.48,3.38,0.18,0.0,292518028,287189000,5003000,306805267
2349449.exe,502971504,5355412,293529934,3100226,292749262,3145006,1648960,15024791,1442878978,412083,494305128,311586,212995,1570689016,2869,11.9,4.49,4.34,0.22,0.0,390020658,330723000,58950000,404166316
2375147.exe,702220633,6305504,409240576,3357983,410913624,3384240,1655209,16094171,1657639991,408134,708103860,28385,415251,2144771460,2473,13.92,5.38,5.21,0.25,0.0,447473821,387080000,60012000,461879437
2381481.exe,500318682,5482962,292353973,3087531,295097617,3105977,1897811,15066155,1449304949,422797,495111424,592364,211922,1566217121,3259,11.99,4.56,4.43,0.22,0.0,390817324,313632000,76909000,405116178
2490986.exe,532544798,5279894,304055489,3135824,307336215,3143375,1550101,14481603,1492302056,408498,535465878,527225,209815,1664674129,2869,12.3,4.74,4.59,0.23,0.0,402500482,324083000,78020000,416715398
2614346.exe,507383947,6106278,290843475,3136647,291139806,3136754,1830012,15002490,1434039541,415204,508466610,17860,212638,1581254120,2673,11.8,4.56,4.42,0.22,0.0,387026539,331790000,54965000,401451253
2766234.exe,504115658,5270267,286304513,2940102,286006400,2937401,2703204,15156598,1073100975,352402,500330503,40954,16080,1561335812,4167,9.03,3.48,3.37,0.18,0.0,289264387,285982000,2999000,303304701
2807545.exe,436118697,5133568,247655475,2652975,243182516,2679469,1723611,13549623,910432371,199210,423735751,20328,9845,1325562004,2871,7.53,2.94,2.85,0.15,0.0,245715548,241408000,4006000,259697696
3007872.exe,440222746,5181332,253115726,2665762,253953298,2695944,1630032,13102638,935156949,185619,444920725,16148,8932,1369832303,2482,7.83,3.05,2.96,0.15,0.0,252436065,248070000,4001000,266729903
3050670.exe,441712392,5147825,252595219,2638612,253063315,2667097,1571384,13389723,937280705,177570,445563267,21037,8904,1373167083,2479,7.77,3.08,2.99,0.15,0.0,253417555,246148000,7004000,267597383
3121765.exe,439455970,5153953,253491548,2659318,254306590,2688064,1507717,13159426,930807640,186698,442776866,14950,9483,1365907928,2480,7.85,3.05,2.96,0.15,0.0,251564203,247265000,4004000,265589718
3401505.exe,495117299,5247114,288002636,3108453,286005870,3139739,1798497,15191024,1423598666,409420,485638088,457996,215443,1533377297,2674,11.63,4.44,4.3,0.22,0.0,385321305,326093000,59016000,399676496
340754.exe,686937141,5340057,396658635,3344592,396853557,3371000,1933158,16082103,1632902491,406431,692551343,57738,221791,2105700774,2473,13.63,5.27,5.12,0.24,0.0,439464842,385172000,54024000,453697512
3509617.exe,628978615,5364850,363317585,2878985,367672226,2862576,1547479,14095606,1136086299,197874,632969419,25402,10699,1878840376,2670,9.71,3.8,3.69,0.18,0.0,307167522,295917000,10996000,321608427
3585983.exe,697427738,5432390,406917449,3394233,407959250,3397251,1766881,15714550,1653272155,415149,702324528,42248,602887,2136581724,2472,13.75,5.35,5.19,0.25,0.0,445918329,398441000,47052000,460422285
3588461.exe,773712195,9350797,431569103,5894768,427980485,5913429,5975958,28781145,2211630992,938114,772392560,286795,218409,2430025070,5020,18.16,7.02,6.81,0.37,0.0,599085573,517997000,80843000,613502358
369842.exe,870033707,9084413,498081440,5805294,499461505,5820269,5252986,26628986,2235934975,930338,877941533,74820,219199,2670125607,4818,18.57,7.13,6.91,0.37,0.0,603885118,536657000,67082000,617940948
3753295.exe,435606084,5055258,245720236,2669723,243080854,2688886,1643169,13268636,908646283,194227,429733280,20458,10233,1333707311,2479,7.53,2.94,2.86,0.14,0.0,245568469,241380000,4006000,259737266
3836836.exe,504974011,5426476,302266198,2676513,307116905,2659331,1716023,13601355,934875003,213797,507965891,28408,9331,1525256470,2865,8.1,3.17,3.08,0.15,0.0,252270962,244846000,6995000,266442086
3871862.exe,699936504,5552277,406800758,3359653,408286628,3387867,1582863,16256555,1662239249,404967,707675000,304940,259663,2133904747,2476,13.87,5.35,5.19,0.25,0.0,448904384,392492000,56070000,463042326
