file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2929444.exe,279686714,3819231,160691280,726012,160539295,723341,2348134,10073797,567474112,61122,281639958,46390,11982,902885146,7414,4.74,1.87,1.81,0.1,0.0,153725502,142427000,11033000,168095391
295919.exe,446872925,2882098,252433326,1122675,249591570,1115808,1016505,8698251,670476611,57709,446814230,23585,16501,1315398290,1866,5.66,2.32,2.26,0.11,0.0,181332812,171976000,8998000,195503909
3179338.exe,459543843,3206612,261404245,1222425,260435841,1197210,1607705,10546094,701315291,61123,454223080,41859,10718,1360065623,3306,5.89,2.38,2.32,0.12,0.0,191191170,184974000,5999000,205528124
3216981.exe,427063053,2773875,241628856,1092070,240102255,1074382,1338615,9370678,641698391,56058,430839028,22951,21599,1261440716,2134,5.41,2.24,2.18,0.1,0.0,173893771,168675000,4990000,188261174
3225102.exe,278953750,3136220,140647657,747015,139847453,751268,1767313,8578705,525982173,124636,288442494,14123,16740,859599191,2673,4.42,1.74,1.69,0.1,0.0,142239046,138882000,2997000,156396781
3260092.exe,423887799,3015652,240702139,1073477,241476982,1076541,1316592,10140954,638150532,63135,427786398,20993,16282,1257727708,2127,5.55,2.25,2.19,0.1,0.0,172396435,171209000,1001000,186640701
3329733.exe,477862993,2936992,261024041,1237057,259059518,1233815,1137192,8840706,720920736,62812,477692723,22599,17456,1398304785,2156,6.02,2.44,2.37,0.11,0.0,195104785,186865000,7994000,209406843
3550778.exe,150333093,1166117,79177840,303488,77926523,299554,176810,3184085,209400174,8112,149318272,2581,1515,447413130,381,1.74,0.72,0.71,0.03,0.0,57267156,53955000,2997000,71593890
3609782.exe,278807164,2644372,140675274,709438,140891730,695698,1234452,7966771,502960060,61919,277172795,21548,12745,840172993,2231,4.16,1.67,1.63,0.09,0.0,136092359,128714000,6984000,150559093
3642247.exe,229570867,2985987,127310971,705436,125817260,691296,1500081,8801115,451597646,57494,230830343,25282,13901,721595681,2737,3.75,1.48,1.45,0.08,0.0,121635387,113268000,7948000,135923006
3645649.exe,280320419,2986701,140338350,756780,139023570,760305,2170205,9482997,539783618,123238,287391228,13967,19668,861944738,2766,4.57,1.76,1.71,0.1,0.0,145614327,141210000,4005000,159890870
367808.exe,307799554,2983002,153395333,729602,150280695,735421,1816151,8769971,565068622,147681,297760484,16270,9400,918917263,2698,4.64,1.88,1.82,0.1,0.0,152797515,143567000,8972000,167027740
3910390.exe,389816400,7661792,195762077,1655507,193359052,1657899,2869482,22890335,797376224,339529,384836518,17646,16332,1176734397,2657,6.45,2.56,2.48,0.14,0.0,216696273,204364000,12021000,230844863
3954995.exe,271259545,3178962,138389223,737099,138631707,737184,1677331,8476107,521457303,122226,281527592,18446,10462,839867641,2675,4.47,1.73,1.68,0.09,0.0,140947472,130684000,9975000,155362992
406642.exe,284415487,2876209,143398689,746356,141509221,754727,1876846,9134275,542619917,125345,288889536,24865,21112,868084297,2698,4.5,1.78,1.72,0.1,0.0,146577408,143302000,3006000,160898197
4244053.exe,224534620,3414272,123516633,726803,122737920,738266,2032708,9981618,457902533,130437,226866499,10989,109377,705016443,2694,3.78,1.47,1.43,0.09,0.0,125201871,116929000,7995000,139566752
4244951.exe,247778984,3678027,136044117,772572,138383105,763508,2171543,10106815,516196003,152562,249993929,28499,9046,772242022,3385,4.26,1.7,1.66,0.1,0.0,139377859,129988000,8999000,153500103
4263023.exe,172857595,2712581,129485015,671080,128310856,676731,1499820,9319671,375281813,52380,179746678,13230,8090,616099287,2174,3.08,1.24,1.2,0.07,0.0,102312759,90993000,10999000,116645940
4308214.exe,429343179,2947738,242310796,1103708,240518307,1085340,1310794,9624915,651410426,56560,432495714,22899,10013,1272412378,2133,5.57,2.29,2.22,0.11,0.0,176101908,163833000,11987000,190487665
437852.exe,223741047,3011009,125208413,667760,125870141,639975,1491117,9640527,434176117,68781,226948504,26156,19252,696740423,2188,3.62,1.45,1.41,0.08,0.0,117699024,114364000,2983000,131984444
444968.exe,452373986,3171725,255310259,1080378,253977123,1075613,1527542,10680227,684192850,89518,451667818,59510,6926,1330753798,2250,5.99,2.39,2.32,0.11,0.0,184805135,180516000,4011000,199220262
4454227.exe,220905393,3040006,124024725,656328,123133320,645921,1365528,8777905,416917152,67128,219670890,18254,7726,688266603,2284,3.48,1.4,1.36,0.08,0.0,113401592,106116000,7007000,127647511
4575538.exe,280297322,2460635,140621418,702802,141158253,678528,1239749,8016909,498162088,55469,272651027,16991,13306,845606245,2162,4.12,1.64,1.6,0.09,0.0,134992743,125726000,8980000,149414707
4687122.exe,315313698,3438259,156659381,781437,154772141,699164,1467350,8537315,562153414,64425,312035225,13713,6201,947497224,2344,4.67,1.85,1.8,0.1,0.0,151920130,145633000,5984000,166297525
4705332.exe,366484908,1061024,209405804,925294,209511600,927165,175757,3301118,459539080,16297,374495963,16601,4147,1064019407,283,3.96,1.64,1.6,0.07,0.0,124178886,122940000,999000,138401220
4710171.exe,655571205,9219293,348821719,5758247,348071307,5746305,2897628,25182862,1513461266,369547,657932638,36289,29556,1997937892,3735,12.37,4.92,4.76,0.25,0.0,410092551,404692000,5008000,424250520
4948840.exe,223678632,3340052,125457746,740290,123446343,728928,2039405,9442310,453013685,114422,224989548,16567,12187,700014896,2650,3.77,1.49,1.44,0.09,0.0,122515772,116146000,6007000,136745347
4955519.exe,223865183,3323784,124848686,746356,123322794,734681,2098191,9492967,453122936,114744,225940690,12695,8657,700111707,2627,3.82,1.49,1.45,0.09,0.0,121917168,116595000,5025000,136328733
4973929.exe,430626264,3105235,243840511,1112931,242033461,1086464,1484292,10389249,652620655,62046,430656593,22917,296752,1274405267,2291,5.62,2.28,2.22,0.11,0.0,176939991,172558000,4012000,191148415
5252064.exe,220802811,2850462,123552290,663084,124196401,665448,1350661,8795677,423868353,65537,221612283,41445,18920,688944841,2143,3.53,1.44,1.4,0.07,0.0,114984765,105703000,8974000,129195283
5338988.exe,498253122,2547949,271106437,1237106,269027815,1227835,1554078,9261907,755270464,64934,494242253,25717,20598,1456233046,2758,6.37,2.6,2.53,0.12,0.0,203905304,195622000,7984000,218150166
5372036.exe,289734828,3796075,163368053,722561,161250452,729336,2342970,10130419,583262706,72472,282530431,40186,20143,919361812,7389,4.84,1.93,1.87,0.11,0.0,157681471,141256000,16029000,171663275
5392190.exe,437087174,3225346,246621037,1131748,242284150,1125117,1575467,9867111,662576501,74368,433788824,15716,12185,1282547943,2260,5.59,2.27,2.21,0.11,0.0,179259934,172829000,5994000,193589281
5633224.exe,668991717,8753048,359103015,5640149,359907438,5623797,2223653,23475543,1507189150,206093,669719154,28152,16968,2048015816,3254,12.18,4.97,4.82,0.24,0.0,407127975,398779000,7995000,421385614
5701716.exe,480886127,2962767,261253333,1115100,259340916,1111938,1270057,9089867,720548249,83991,476178139,20737,25696,1402780014,2157,6.24,2.5,2.43,0.12,0.0,194665448,190346000,3986000,209070573
5752353.exe,432188226,4122339,243406257,1199879,243434042,1135242,1551735,10671429,669049882,76225,434013478,35850,12643,1286520178,2251,5.76,2.34,2.26,0.11,0.0,178543152,169178000,9009000,192647387
5823587.exe,262150625,2988018,141917348,692293,140636167,655904,1542356,9786607,489908715,66084,255258340,22125,20449,803487985,2326,4.1,1.65,1.6,0.09,0.0,132870870,127408000,5016000,147164920
5916430.exe,440810268,3470774,252107132,1209959,247693639,1171076,2563860,11577789,692357950,169568,427461163,27972,54971,1289609859,2861,5.85,2.38,2.31,0.12,0.0,187613180,179186000,7963000,201869702
5940692.exe,482074774,2787212,260643696,1120330,257951996,1111368,1282128,8536025,717014604,55681,486592886,26690,18117,1417858652,2234,6.23,2.49,2.42,0.12,0.0,193811335,188508000,4986000,208056457
5981794.exe,480324365,2754700,259734470,1115618,257695400,1117757,1257362,8258556,726980231,56388,490720742,22065,10349,1419857017,2158,6.12,2.5,2.43,0.12,0.0,196050899,189759000,5992000,210434501
6011085.exe,304275203,2983045,154415216,775686,156580170,758983,1989884,9197710,586925471,145733,307510456,26968,58703,926640863,2675,4.82,1.93,1.87,0.11,0.0,158809511,151497000,7023000,172949772
