file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1070657.exe,2721944950,13578311,808396597,467101,807465378,476736,8406581,37026672,2564169092,188223,2713773895,25602,20479,8155674663,2083,21.89,9.03,8.77,0.52,0.0,724352527,709919000,13998000,788175767
1096416.exe,2322328163,13211644,205617169,307211,206106258,313024,8351399,33747789,1648355932,227541,2311552988,26854,15901,5060073486,2086,14.05,6.06,5.89,0.35,0.0,444787316,439509000,4994000,459023762
1293444.exe,3026218149,7159611,808456746,470336,806224657,472210,1177695,23645006,2546178439,74238,3015169095,26325,22318,8471225655,1121,21.16,9.25,9.0,0.36,0.0,685167542,683714000,999000,699363676
1402105.exe,4031810299,21406482,961094209,1060728,957533886,1067730,28050735,53281046,4943797476,887316,4018279148,525080,238683,14614505391,98760,40.73,16.72,16.21,1.02,0.0,1339562920,1141468000,197907000,1353641538
1458177.exe,1825248216,13315136,509031716,339778,506610277,355042,8962476,33921826,1821250699,163073,1811236366,16033,13957,6074137470,2091,15.38,6.53,6.32,0.38,0.0,492805836,487261000,4992000,507018606
1562200.exe,520189412,13171215,307602012,168636,302296342,169043,7822140,29814359,775682130,226198,508445274,19068,6427,2588114718,2087,6.62,2.71,2.61,0.21,0.0,211365128,207127000,4002000,225620242
1623325.exe,6693077137,30352602,2112305383,1621240,2110144211,1581534,28388769,79944165,8397057652,545383,6686995221,487137,158268,20517872238,99786,70.01,29.31,28.43,1.49,0.0,2264501064,2112211000,152015000,2278720265
1626177.exe,3322244060,7106169,209065910,420274,210533014,418478,1047389,20933978,1992445599,58413,3315751831,8141,13270,6470146542,1105,15.57,6.12,5.93,0.29,0.0,540506266,538298000,1997000,554751765
1628906.exe,3125748962,13531600,809385025,474848,807358134,477200,8757341,37218808,2749878637,158009,3113820084,19596,18661,8773487829,2083,23.49,10.0,9.71,0.52,0.0,743062262,738769000,3998000,757204843
171227.exe,210665761,13165919,29204162,111727,29480195,113760,7408021,26464186,321257165,199475,204816644,43666,6356,859781613,4040,2.81,1.11,1.05,0.13,0.0,86603858,79433000,6950000,100710195
1759010.exe,1925078262,6788937,205114663,262649,205809587,268512,812949,18328399,1316972731,44976,1907580916,6856,8985,4152219000,1108,10.46,4.26,4.14,0.19,0.0,355096961,350629000,3995000,369419922
2014050.exe,3823227995,13832593,1311340441,653180,1308638730,653977,9235163,41042116,3740098330,277666,3816445895,21995,25208,11482948635,2084,31.94,13.7,13.32,0.68,0.0,1008635663,1004212000,4000000,1023128357
2134955.exe,6693809089,30811468,2113500343,1514341,2113610999,1520165,28416942,79861513,8383350932,542686,6680540157,486412,154275,20507295245,99784,70.03,29.47,28.61,1.49,0.0,2261152957,2105958000,154996000,2275396981
2146464.exe,2323290118,13236516,205821017,320255,206134126,318682,8179166,33632055,1751240038,225172,2309641627,24507,12548,5460955795,2086,14.81,6.29,6.12,0.36,0.0,472224775,466967000,4999000,486496329
2199340.exe,114637881,6817030,29725478,70639,27474544,72189,392869,12228929,151322857,16483,112376318,17770,2356,384995509,2087,1.26,0.53,0.52,0.03,0.0,40923058,34693000,5947000,55134545
2230392.exe,916229767,6713427,104060876,204538,103674154,211944,624922,16993738,1005134528,35533,900669451,23670,8290,3243153702,2077,8.39,3.6,3.49,0.15,0.0,271375679,268103000,3001000,285527797
2231894.exe,5253108176,14526109,1891100562,1042728,1889379848,1012344,9798235,49568786,6263586332,329003,5248795695,39653,43637,16552069221,2089,52.85,22.48,21.88,1.06,0.0,1690929038,1686610000,3999000,1705281030
2233044.exe,2985478216,51362882,409794127,697386,408996725,680640,59758408,124560147,3929593711,558010,2987713397,77569,35071,10944146204,7938,33.85,13.96,13.41,1.18,0.0,1060178224,1046790000,12997000,1074557649
2258515.exe,1918170155,13109406,105008678,249778,106053492,248039,8070306,32111321,1333565827,172903,1899411270,22403,9690,3640578385,2087,11.3,4.64,4.49,0.29,0.0,359888940,354627000,4994000,374148417
2378596.exe,2611691154,13456750,607167974,481984,607209920,483222,8795964,36776626,2719986230,256605,2612375718,44735,22017,8848224683,4034,22.78,9.41,9.13,0.52,0.0,733902947,729573000,3997000,748127278
