file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2384511.exe,406722785,2000128,216278519,1064650,210179211,1067938,1300009,7138859,691082118,42894,402011911,31959,18543,1286064515,2826,5.68,2.3,2.23,0.11,0.0,186854412,178601000,7982000,201013634
2531093.exe,400954628,1834431,229251831,1363933,226713426,1355950,1173382,6987878,703176556,48308,388482392,20793,13651,1244502593,2340,5.76,2.36,2.29,0.11,0.0,190217658,183904000,5996000,204337267
2589093.exe,392914633,2074166,203683350,1087679,202399213,1081878,1093176,6504074,679164572,53409,402130327,31001,15512,1236721183,2266,5.55,2.23,2.17,0.1,0.0,183719620,181391000,2004000,197875085
2678777.exe,766928773,2003089,430469901,1870630,424716002,1848831,1445563,8644899,1065189659,57225,751706322,34583,27934,2273322202,2820,8.95,3.68,3.59,0.16,0.0,287808627,283431000,3991000,302007586
2772441.exe,447537527,1834856,231498840,1151652,229890136,1148461,1121160,7228564,756367385,68451,439902577,17374,12771,1380998793,2244,6.41,2.54,2.46,0.12,0.0,204441319,197132000,7004000,218883635
2959375.exe,443792990,1805552,251983986,1405461,251038329,1392910,797110,6537416,763372595,32833,438631731,38711,14395,1365409542,2025,6.26,2.57,2.5,0.11,0.0,205874240,199554000,5986000,220144272
2962679.exe,501893775,3022487,255116601,1752851,256763993,1752569,1135089,8532809,884745921,51833,513113461,16183,8753,1554316257,2290,7.33,2.92,2.85,0.13,0.0,238734344,228311000,10013000,253156667
3053665.exe,422013848,1829327,222313634,1065599,216559609,1074805,1182737,7062693,701218701,52076,410932834,22104,11851,1309955107,2244,5.78,2.35,2.28,0.11,0.0,189346646,186968000,2010000,203592283
3072746.exe,385734577,2086186,206296464,1085086,207495885,1078085,1161416,6389859,676594155,45425,392027807,29191,9372,1204860491,2288,5.73,2.25,2.17,0.11,0.0,181035090,175766000,4993000,195243130
312198.exe,800862630,2825401,447715533,1925581,446498859,1901780,1697438,9510396,1147805331,67481,798381028,60590,17672,2374947281,3425,9.69,3.95,3.85,0.18,0.0,310328074,303969000,5999000,324473275
3138756.exe,395354821,2099139,206596792,1088055,208708121,1087981,1101377,6464419,682296985,47676,404379641,37920,14536,1241798674,2243,5.7,2.29,2.22,0.11,0.0,183788636,180354000,3005000,198024097
3291340.exe,1419135714,3983507,727147608,2487038,724237045,2495010,3981427,16901116,2555760396,380305,1412729146,85045,890285,4263332781,4909,21.54,8.51,8.26,0.39,0.0,690743412,684310000,6002000,704921580
3296532.exe,399513325,2059817,209440298,1088397,205782739,1085915,1123052,6648082,677842542,44846,405888495,21919,11100,1260649131,2630,5.71,2.28,2.21,0.11,0.0,183597823,180251000,3004000,197924883
3323785.exe,770661963,1957048,432643470,1774564,429618119,1776557,1074738,8125848,1067115254,60100,762922326,26452,25450,2276430341,2259,8.86,3.71,3.6,0.16,0.0,289224861,282890000,5997000,303508752
3334452.exe,731781914,6463285,395639884,2497332,397297065,2479940,1542048,9264773,1297028979,77166,740103941,48880,20225,2198218544,3996,10.55,4.36,4.23,0.2,0.0,350964421,343533000,7010000,365242508
3337165.exe,565415114,4495613,300792306,1165849,302284044,1162960,4200345,11448217,1084742874,88328,563819481,108545,29105,1768067013,17090,8.88,3.57,3.47,0.19,0.0,292435557,260054000,32006000,306667944
3396045.exe,398729673,2120984,208947715,1086739,205785583,1083185,1145487,6657178,680298383,44624,407345870,23899,13912,1261481029,2630,5.86,2.3,2.22,0.11,0.0,184303253,178006000,6000000,198570526
3587345.exe,391356483,2008450,208858527,1073081,210750906,1071942,994440,6421188,667085788,50183,394618970,21532,14952,1212341592,2240,5.34,2.24,2.18,0.1,0.0,179869128,174568000,4987000,194095171
3645229.exe,468437585,2015279,249677061,1080937,252287799,1073612,1065463,6904769,821884193,57890,469330140,17839,11303,1452552137,2242,6.82,2.74,2.66,0.13,0.0,222487423,217081000,5001000,236811698
3677702.exe,356325808,1833425,191363635,1318979,186403167,1368654,933939,6674883,577475832,30553,352907045,16705,16760,1068782175,2024,4.81,1.92,1.85,0.09,0.0,159095525,153794000,4993000,173421691
3683001.exe,979863246,3728706,485174453,1486674,481330671,1491469,3844235,14768477,1972442708,386241,972891501,33223,23362,3044201148,4209,15.98,6.41,6.22,0.31,0.0,531967835,520573000,10990000,546277811
3687300.exe,483146106,1815450,245167501,1592962,241052948,1582181,1169878,7533994,802799166,56155,471542387,24307,15133,1515728229,2244,6.76,2.73,2.64,0.12,0.0,217091963,212754000,3995000,231367674
3752974.exe,390000270,1754401,208237362,1052589,208896077,1049585,636413,5872877,658280275,35894,391734084,20332,13816,1207378715,1828,5.43,2.21,2.15,0.1,0.0,178410780,175092000,3001000,192638236
3826344.exe,418227739,1836224,219166057,1059528,212764929,1071958,1232816,7119639,693736071,46137,411762514,20411,10363,1306230951,2246,5.67,2.28,2.22,0.11,0.0,188403632,181080000,7003000,202712796
3827594.exe,777108572,2085468,432317327,1856576,431079589,1848834,1223901,7917289,1083610557,61370,770655294,36732,19406,2273477844,2239,9.28,3.8,3.69,0.16,0.0,292620265,287126000,5002000,306805500
3863460.exe,403814541,2061201,212098856,1082156,209315901,1079522,1323196,6807126,689537656,45461,407582963,24687,15102,1276053293,2833,5.69,2.31,2.25,0.11,0.0,186243172,179944000,5998000,200514902
3882219.exe,411122362,1869878,220557303,1078353,219686496,1067163,1020713,6757988,705910042,47205,401588829,16936,10886,1269072707,2289,6.0,2.39,2.32,0.11,0.0,191197419,186866000,3997000,205407766
4222209.exe,776555374,2092532,432777974,1801255,432191667,1791989,1124416,7866213,1083777334,63815,769745459,35306,19735,2274197301,2239,9.26,3.81,3.71,0.16,0.0,292962043,289655000,2996000,307304605
4328780.exe,384332138,1947949,206675801,1049127,204291244,1053467,1289615,7093138,650326659,43574,373313755,23182,8793,1201813932,2241,5.36,2.15,2.08,0.11,0.0,177285535,170939000,5997000,191567418
4415028.exe,778141245,2034928,436669238,1766335,434622081,1756205,1137813,8115565,1076187856,55993,763137577,34382,15654,2276048686,2237,9.27,3.81,3.71,0.16,0.0,290815303,283475000,7011000,304891971
