file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2553709.exe,523825433,10356944,283219933,1257562,283632356,1249729,12329962,27018726,1345267185,1312367,523593006,101451,41912,1657395861,12677,10.97,4.14,4.0,0.32,0.0,362419410,329119000,32911000,376538794
2677632.exe,1036170048,8735585,517441195,1257047,516082380,1230783,10468922,26177774,2021013116,1016665,1039440043,59012,98563,3194990896,9162,16.55,6.58,6.37,0.39,0.0,546714028,526376000,20014000,560782730
2683511.exe,703429647,8745022,364941624,1303796,364229008,1302784,9393401,27935692,1416685938,1187431,700390746,28376,13037,2107678256,3449,11.79,4.44,4.3,0.3,0.0,382432640,375067000,7001000,396425750
2684432.exe,667339152,6935946,365338467,1081226,366981199,1081903,6949459,21770230,1311738483,970827,663124139,37308,58398,1994287536,3452,10.86,4.17,4.04,0.26,0.0,354164119,344717000,8992000,368435077
2736927.exe,347188967,7899149,195157199,805854,193576609,807409,7662918,21242755,847188977,793154,337762547,46362,17858,1093237752,6624,6.88,2.6,2.51,0.2,0.0,229363800,218942000,9997000,243729237
2918721.exe,669023985,6956998,366871674,1076549,366390147,1072754,6928810,21564903,1307085492,964621,661786608,33812,49231,1994538401,3451,10.77,4.16,4.04,0.26,0.0,352889977,343476000,8986000,367136418
2969923.exe,580410709,8618817,313062070,1084230,314284041,1063544,8769136,22497879,1287307726,755699,579825783,78723,57441,1834488592,13405,10.46,4.07,3.94,0.28,0.0,347039562,322660000,23974000,361123637
3005234.exe,447273841,6529518,231675833,850552,233838606,834011,6551541,19664773,1070179088,976570,443317245,33759,30737,1381005666,3459,8.67,3.28,3.17,0.22,0.0,288628056,283234000,5004000,302803193
3046173.exe,366753504,7941459,199522850,1096670,194142808,1097332,9727858,22486816,940497203,904874,357528949,48677,18598,1144558374,7164,7.64,2.88,2.79,0.23,0.0,254422811,237003000,17000000,268651425
3321447.exe,902767130,11138356,509425958,1422249,508189925,1397055,13941106,31343240,1990271452,1470043,902191147,119906,44411,2824713836,14724,16.2,6.27,6.06,0.43,0.0,537638164,509314000,27962000,551865108
3467583.exe,390777907,8146343,209239016,1070098,207462337,1033756,9678163,21815468,991517953,958938,391882924,32620,23172,1238505297,7753,8.02,3.02,2.91,0.24,0.0,267760824,248468000,18959000,281825609
3716781.exe,644463685,9833223,334020124,1044673,335667570,1041160,12098545,28401790,1459768911,1228637,651086303,50722,39215,2008772210,8099,12.12,4.58,4.42,0.33,0.0,393773576,377398000,15974000,407912804
3730870.exe,414342020,9517232,222761864,1199907,216534725,1169736,11892192,25759660,1106895065,1114815,399842648,62365,44036,1299247404,8733,8.93,3.32,3.19,0.28,0.0,298343511,275014000,23001000,312515490
3856382.exe,817757007,6151730,428627044,1751795,428065508,1748963,5964465,20576440,1569388475,858987,807469820,38144,20730,2438655734,3256,12.72,4.96,4.81,0.29,0.0,426010326,414657000,10990000,440383839
