file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2288631.exe,193957854,1083211,104040586,95954,102808864,97161,1100954,3203495,286859030,21703,190628499,21917,7507,637213332,3879,2.44,0.99,0.96,0.05,0.0,77584655,70349000,7034000,91797708
2302763.exe,104236831,551723,60216593,76100,61868181,80040,438886,1503391,153172877,9606,104179923,10422,2947,332806967,1960,1.22,0.5,0.5,0.02,0.0,41429622,39176000,2009000,55523946
2311858.exe,98729103,565824,59921841,77371,63102830,79244,352891,1408035,146161353,9349,94324036,9261,3595,321334884,1958,1.22,0.5,0.48,0.02,0.0,39695349,35378000,4043000,53920635
2395206.exe,211525065,535876,126302562,561714,126845473,556057,502920,3511486,695898164,220456,213702413,24684,207558,674253257,1950,5.59,2.13,2.06,0.1,0.0,187753912,157620000,29927000,201700794
2427666.exe,196722695,1140879,106570547,103459,104377430,100111,1102555,3168601,292580941,22534,186905797,29686,11586,633559091,4137,2.49,1.01,0.97,0.05,0.0,79182206,70905000,7989000,93363592
2552501.exe,197385363,758382,107503236,100510,106909912,106821,492359,2102626,280237974,15168,194877640,23580,7798,609665246,2600,2.36,0.94,0.92,0.04,0.0,74287539,71039000,3001000,88708623
2653264.exe,129430487,626920,74100582,90061,75096183,83602,499659,1959204,190772720,15207,120548004,16144,5940,407967052,2929,1.57,0.64,0.62,0.03,0.0,51583566,44278000,7044000,65597968
2666073.exe,270043721,1431086,149624813,133835,156381600,130493,889798,3689577,492924357,30118,268822076,40548,11587,857905999,4291,4.06,1.66,1.6,0.08,0.0,133534199,127342000,5969000,147747338
2787179.exe,124338166,536641,70622726,83085,68766778,80093,496569,1906006,180851314,14328,110818747,19059,4671,375968634,2155,1.43,0.56,0.54,0.03,0.0,50289605,45048000,5005000,64526277
301119.exe,99121693,398209,65554326,68549,59568964,68767,461244,1679426,133223620,11181,85850804,13457,3576,321888320,1961,1.12,0.46,0.45,0.02,0.0,35865436,32626000,2966000,50009851
301392.exe,80798218,469514,40024006,67032,34760227,67350,496601,1586965,110685813,9915,75401882,14924,4695,263012827,1958,0.89,0.37,0.36,0.02,0.0,30182350,23208000,6769000,44229100
306775.exe,156025595,511760,92244430,85188,91248940,84982,440720,1737420,208277422,13328,149725784,17684,3409,485569637,1951,1.74,0.73,0.71,0.03,0.0,56641354,46483000,9890000,70941574
3068084.exe,104025747,509411,67295239,76647,66719197,77816,385847,1565636,164354620,11064,100638637,10361,3251,392625308,1953,1.37,0.57,0.55,0.03,0.0,44884562,41621000,2972000,59208664
3075283.exe,104962928,531125,68806129,75620,66698904,75942,425808,1638420,166004693,10568,98048185,13171,3272,396966556,1953,1.35,0.55,0.54,0.03,0.0,45188072,38937000,5990000,59371201
3088906.exe,197878355,1108691,109774176,110860,106069308,106859,1076861,3197727,295279134,23008,187241519,28800,8225,627180378,4136,2.46,1.0,0.97,0.05,0.0,80636516,72424000,7936000,94838642
3356312.exe,212241406,1226322,115323963,109908,113471831,109506,1192270,3479592,331477589,22990,211494696,28236,7707,677273179,4527,2.8,1.13,1.1,0.06,0.0,90607772,81326000,9036000,104787124
3403339.exe,115147872,654539,65818334,223661,65849544,213098,518860,1917704,180297014,13871,105911413,13232,21939,361303896,2605,1.58,0.61,0.59,0.03,0.0,48774222,44533000,3958000,62710685
3562054.exe,205846395,969032,116387433,108078,109838587,103800,1059052,3198597,301012830,21464,192548287,27543,8007,649028612,3687,2.65,1.03,0.99,0.05,0.0,80848437,72546000,7950000,95397850
3717985.exe,309273376,1892582,172572455,155666,171002663,156348,1944591,4891356,509964659,37780,312439647,50105,19016,996446524,9541,4.29,1.74,1.69,0.09,0.0,138508103,123353000,14921000,152877067
3737250.exe,156857077,550079,92502581,86316,91379208,86716,485602,1808818,210050747,13205,150233385,18527,3869,488198242,2146,1.8,0.73,0.71,0.03,0.0,56530195,52315000,3948000,70688362
3777153.exe,114836305,663788,62180635,79540,61623357,85984,560433,1861627,168506568,13032,112131175,20526,5955,371725066,2607,1.37,0.57,0.55,0.03,0.0,45651194,41352000,4034000,59918276
3960987.exe,123478298,625001,73159784,81711,67153169,79762,627755,2246061,182852649,18072,114798052,9813,5311,398429369,2997,1.52,0.62,0.6,0.03,0.0,49528358,42201000,7033000,63639124
3989839.exe,107558332,583915,59280267,78576,59421433,78222,414363,1619928,151995206,19006,105342789,6927,2535,344036024,1958,1.26,0.51,0.5,0.02,0.0,40917266,34737000,5954000,55184304
4033327.exe,153815820,586683,87705689,86161,88381094,86927,483884,1759369,208261151,11655,154330195,22147,4349,467020396,2147,1.72,0.72,0.7,0.03,0.0,56066380,52793000,2988000,70270341
4045462.exe,116421466,654932,63215757,84152,61930902,83659,557094,1833948,170261681,12983,115176217,19323,4897,375112040,2604,1.44,0.57,0.56,0.03,0.0,45569746,42273000,3019000,59714765
4115161.exe,212467066,1156265,122042298,121729,119645703,118226,1555792,3565716,341388053,30344,202110292,44414,10876,675017988,7421,2.84,1.14,1.11,0.06,0.0,92633997,82313000,10038000,106967273
4240010.exe,222601294,1199174,113189191,113731,112835037,112966,1193347,3559076,326917340,24989,211610688,39236,8954,694558805,4528,2.77,1.06,1.03,0.06,0.0,91599905,79268000,12040000,105663289
4254596.exe,244597643,1024600,136147386,119007,133646173,120161,819949,3088536,350538316,21841,238258593,26314,7632,764782690,3680,3.13,1.22,1.2,0.06,0.0,95238663,91954000,2998000,109616385
441794.exe,186694802,1158784,103980830,103708,103867019,110061,1236138,3098367,282196530,19158,178688428,33347,9272,587622335,4138,2.34,0.96,0.93,0.05,0.0,74878964,65406000,9056000,89173463
4443808.exe,245230732,1057567,134608762,118248,133316360,116138,841216,3069077,352735200,20536,241772461,34185,7627,770399805,3482,3.0,1.23,1.19,0.06,0.0,95459252,89199000,6013000,109897940
4469483.exe,172243875,422660,84354091,82728,78727245,85130,512292,2281218,226263012,30269,155080224,12098,5285,511831327,1960,1.9,0.77,0.75,0.04,0.0,61411336,55053000,6005000,75732328
4484848.exe,170591038,542074,91415987,85966,91719171,87056,516454,2120602,225752824,15700,161337996,22932,5307,514984567,2149,1.85,0.76,0.73,0.04,0.0,61696118,58293000,3015000,75821821
4513979.exe,162816185,687580,88325162,86327,86788389,88640,503888,2167073,219549541,13411,170039282,19735,8903,515837760,2147,1.85,0.75,0.73,0.03,0.0,59751616,54421000,5039000,73906496
472510.exe,188090614,555543,88388907,94122,89095139,99611,475607,2178573,276007369,15929,184814747,14129,4470,579061589,1961,2.32,0.92,0.89,0.04,0.0,74879726,68617000,5966000,89100297
4870928.exe,1168623226,9968032,642697755,650511,643277752,668498,12032652,24408900,2456306739,199709,1166992696,269937,84966,3740291431,60905,19.96,7.71,7.46,0.43,0.0,663655458,564439000,98901000,677787552
5060739.exe,156542259,606229,91647403,86026,91445849,87359,483757,1811288,213127033,14969,151457230,17297,4285,488103668,2600,1.81,0.74,0.71,0.03,0.0,57368767,53091000,4006000,71655475
5110838.exe,255697273,1205700,142134228,116014,138565176,119095,1400648,4050015,370482342,38791,248837079,25441,10864,790475730,4716,3.16,1.27,1.23,0.06,0.0,100653340,90340000,10037000,114873347
5125995.exe,912910186,15977854,496644105,1428692,496366783,1429595,4728769,15647154,1787263450,134552,906022797,195202,110427,2847260033,37388,14.94,5.87,5.68,0.29,0.0,482281618,414990000,66998000,496464113
5237654.exe,785891130,9493754,423736791,1848203,422612156,1847833,2227981,9650220,1400924777,63517,778816234,45485,28830,2423711499,7261,11.69,4.61,4.46,0.22,0.0,378421011,365101000,13003000,392653875
5247219.exe,110606970,551558,59665897,79796,59940793,84597,505929,1729801,162234272,12086,112938010,14405,6612,366670602,1960,1.3,0.51,0.49,0.03,0.0,44929146,38696000,5953000,59107107
5454536.exe,274862052,1682361,131740296,128924,134155689,127782,1466848,4360696,434141503,28885,280480560,37868,13497,832650298,5850,3.78,1.44,1.39,0.08,0.0,118526802,113236000,5010000,132823938
5678075.exe,151156169,626912,75594780,91128,76193779,94955,574996,2039274,225199098,12536,149351098,13600,5049,477320051,2351,1.88,0.76,0.74,0.04,0.0,60971565,59699000,994000,75326023
5762976.exe,156236850,526532,92664854,84987,91080133,84084,461462,1809117,210422054,12124,150195499,22851,3827,489355633,1950,1.81,0.73,0.7,0.03,0.0,56724222,50495000,5940000,70940412
5962406.exe,196307895,1131381,106314285,102889,103541247,96494,1068668,3179349,290084143,27765,186312793,32928,9872,633038575,4136,2.62,1.01,0.98,0.05,0.0,78643873,75344000,3013000,92999833
5973235.exe,522994122,4731295,283950086,786577,281236524,791817,1017894,5316620,896900382,34941,526649897,39438,11472,1632029435,4852,7.31,2.99,2.9,0.13,0.0,241588507,235245000,6006000,255820129
6021928.exe,155563726,576245,90241887,87363,91223049,88047,397128,1738729,211714312,13234,155799184,19357,3954,492501944,1967,1.73,0.7,0.68,0.03,0.0,58097868,53810000,3985000,72418375
6076028.exe,102606887,534075,59997594,75476,62709525,77245,399881,1364397,148052970,10061,98808013,10112,3870,331065680,2056,1.23,0.5,0.49,0.02,0.0,39976448,37800000,1989000,54098627
6090789.exe,315869154,1111377,175142802,612655,174865562,617924,986759,4946029,864149444,234597,318407309,22177,212029,999969486,3484,7.09,2.75,2.67,0.13,0.0,234664298,164246000,70105000,248865820
6276355.exe,222766939,1162673,117880840,115178,118069379,114637,1143182,3389009,336457934,23891,220706556,27843,9145,699636409,4138,2.85,1.16,1.12,0.06,0.0,91670086,84413000,7034000,105828986
6280386.exe,205124080,972607,110862541,108610,106456598,107816,934561,3306867,297857008,33389,194201087,26971,6920,653329724,3489,2.59,1.04,1.01,0.05,0.0,80568247,74159000,6012000,94797279
6416193.exe,197810694,742200,99443358,120010,103823148,118919,578905,2488355,303759422,18845,195435413,16551,9375,600357091,2598,2.51,1.02,1.0,0.05,0.0,81958659,76611000,5040000,96165099
6435957.exe,102541121,568672,54888936,77993,56189517,79715,392409,1536407,156856644,9677,106906226,14302,4014,322100972,1959,1.28,0.52,0.5,0.03,0.0,42391385,36153000,6025000,56586819
