file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
1103772.exe,573643606,7974604,312889231,1107085,311967328,1130056,8986377,23111012,1276732396,766409,564458433,76601,42037,1802254082,12767,10.93,3.94,3.79,0.29,0.0,369866402,337147000,32109000,419411892
1155269.exe,601568269,7900505,336308569,1351217,337183820,1360276,8207257,22992414,1162604740,803634,607949925,57376,21077,1821919981,8280,9.65,3.85,3.73,0.25,0.0,313926068,298603000,14980000,328005052
1172017.exe,446898105,9894635,244000792,1129299,242996606,1105152,11320176,25689210,1156244390,1089101,448477877,68067,44650,1430402380,13417,9.3,3.58,3.46,0.28,0.0,313022113,288603000,24050000,327233500
1265468.exe,808953450,8494763,448138899,1334348,443991763,1303367,9279991,23052151,1516715376,769234,799512684,141571,52728,2465839546,12761,12.44,4.95,4.8,0.31,0.0,409083815,395472000,12982000,423268032
1346726.exe,596097570,8371144,336246389,1109221,336593083,1134725,10142014,23531637,1181668868,1062586,597309925,69433,24456,1799612523,9108,9.64,3.81,3.69,0.27,0.0,319921279,294332000,24943000,334054861
145020.exe,374888406,8641439,206688060,1141054,210072844,1130704,10133759,23216162,1004178346,931829,381441344,70643,28988,1195704445,9705,8.01,3.08,2.97,0.25,0.0,272526287,253903000,17993000,286695544
1482288.exe,419562344,8402503,226942565,1161077,228768721,1146957,10104000,22982810,1057588224,931770,420387665,58804,18309,1322045866,8147,8.66,3.28,3.16,0.25,0.0,285880244,266332000,18952000,300007860
1558669.exe,362141262,8212429,198258334,1161536,197753485,1135601,9911325,22390615,967323164,942116,370269149,42217,20659,1150346685,7555,7.73,2.97,2.87,0.24,0.0,261319317,245787000,14987000,275607058
1881529.exe,605386165,7304335,338407342,1147707,336467239,1161904,8694757,21995827,1176545979,746533,605549222,47961,24829,1837285077,8328,9.82,3.82,3.7,0.25,0.0,318185065,301560000,15976000,332472523
1892033.exe,596982295,8651344,329098645,1103944,330353740,1130167,9293635,24217158,1340206231,788857,597054264,106902,40025,1904646292,14528,10.86,4.27,4.12,0.29,0.0,363715678,337157000,25935000,377938123
1992578.exe,354666055,6902263,196096691,904832,191036974,925205,7635094,19533051,831561431,748343,349296678,43469,13418,1147619958,6820,6.87,2.6,2.51,0.19,0.0,225697937,214237000,10960000,240064249
1997898.exe,342074448,7021980,188591102,907536,185607811,923564,8283189,21166919,852819389,1010404,332405168,54499,16719,1086732056,6429,6.91,2.62,2.53,0.2,0.0,231008976,211531000,18958000,245188640
2040953.exe,589767841,7887880,332028750,1242872,334348236,1223682,9222811,21371962,1161220514,996582,592607133,66891,39388,1781692951,8474,9.61,3.79,3.66,0.26,0.0,315022812,299514000,14975000,329286798
2079377.exe,363890834,7984620,203280005,1097721,201481955,1123871,9203730,22276100,954847668,886926,366498976,43490,14765,1153243279,7166,7.81,2.92,2.81,0.23,0.0,259352171,240757000,17981000,273410491
2209419.exe,473141366,9727255,261420731,975449,258509483,951430,11077245,25513325,1240700144,1225840,481317500,90323,34918,1521104231,12588,9.95,3.8,3.68,0.29,0.0,334767654,312347000,21954000,348940916
2396518.exe,627429911,12414239,333598911,1193935,332615767,1181964,17229952,33370920,1534963623,1723032,628564003,76989,47743,2001928707,14509,12.42,4.8,4.63,0.37,0.0,414272056,383687000,29975000,428468914
2417063.exe,656852861,8533964,367822883,1200821,367639024,1213299,9521148,23260959,1505004325,850520,663234200,81494,38694,2132627745,14820,12.25,4.81,4.65,0.32,0.0,407599859,381997000,24999000,421712226
2475670.exe,488790570,9063751,268217883,1019092,265658084,1023331,10730500,25313342,1211765622,1213921,484165217,68813,22064,1565247606,10576,9.79,3.72,3.6,0.28,0.0,328317765,304840000,22987000,342604031
2536350.exe,471153149,8314056,258353976,941300,263027465,937276,9762962,22874768,1129029402,863540,471584431,92751,33615,1502555453,11892,9.21,3.51,3.39,0.27,0.0,304933803,289408000,15021000,319257138
2547962.exe,494243156,5786966,249852019,983950,247142167,990152,6052319,18156322,1086278586,871339,486948836,27943,46430,1500431493,3655,8.82,3.31,3.2,0.22,0.0,294321866,285858000,7996000,308575625
