file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2464944.exe,1238261730,23488097,573566063,8550199,574403127,8551916,9700264,48900160,2265693435,381354,1241023013,115319,222058,3690817681,6623,19.48,7.66,7.41,0.4,0.0,609146053,530736000,77961000,623474429
2545383.exe,854773852,8098411,327881735,4289968,329064904,4290924,4048524,21775791,1457832382,60469,858328195,38624,15522,2339744905,4626,12.19,4.75,4.61,0.24,0.0,394267071,387806000,6012000,408454908
257402.exe,996797604,9355666,501216129,7280881,505839532,7264634,3925381,23014248,1847059978,267118,1005205792,60702,886552,2844582719,4420,15.79,6.19,6.0,0.29,0.0,499433805,435182000,63879000,513621110
2687380.exe,712219729,10622798,308286281,5982967,308616663,5974879,5415860,24189004,1613649406,271701,699356567,142917,230651,1997560635,16910,13.51,5.23,5.07,0.28,0.0,438069913,343711000,93921000,452405558
2712758.exe,1091273264,8704672,432525024,8095351,432202028,8087495,5423510,26139385,1905292524,95677,1090930482,152680,22048,3866056740,6792,16.28,6.43,6.24,0.31,0.0,515784555,507333000,8005000,530103870
2764157.exe,959217744,8368452,321910471,7365507,322029042,7314201,4192885,21766053,1310885350,91794,962536350,74878,16442,2411913278,6267,11.17,4.47,4.34,0.22,0.0,354034691,342638000,10988000,368186173
2897120.exe,806757788,8213323,331268612,6674938,326699685,6642394,4766396,21878041,1402618784,69799,810455411,36827,18802,2287908095,7358,11.98,4.59,4.45,0.24,0.0,378349450,366991000,10999000,392633643
2986121.exe,1576551537,7184863,653635366,4717717,652538322,4704604,3887326,23094264,2515583649,88329,1579928563,28366,26352,4524687800,4825,21.2,8.25,8.0,0.39,0.0,679773335,673263000,6002000,693970083
3011182.exe,1227453882,9808351,487947684,6920919,490262242,6924001,4419003,26092932,2316800669,309480,1224692868,82752,244667,3360710739,4427,19.2,7.6,7.37,0.37,0.0,627839825,565447000,61939000,642130548
3040305.exe,1119998422,7352479,493063361,5012768,495293166,5004480,4548569,23604400,1809204285,122682,1123776340,48522,22482,3354762004,4233,14.81,6.07,5.9,0.3,0.0,488884198,481477000,6992000,503333564
3205125.exe,1582019058,10255183,632486399,8882672,629704140,8860784,4348368,23136878,2264661466,77549,1578759984,47422,45441,4337133631,6776,18.36,7.63,7.42,0.36,0.0,610607630,599223000,10985000,624966675
3205462.exe,1091773384,17949670,522178728,6331291,522365805,6330618,8721533,44069316,1972019106,338694,1101165802,46216,406718,3418748175,3286,16.82,6.67,6.46,0.35,0.0,531634285,474293000,56915000,545792396
3298554.exe,997756018,8927146,499754482,7321491,503484521,7286100,3915076,23344134,1862005765,313231,1009574535,106406,218795,2847673139,4618,15.87,6.23,6.05,0.29,0.0,503538720,442110000,61015000,517757702
3364998.exe,1891707657,8970695,819429241,9007357,817779742,8959316,5318024,28418609,2817022651,291995,1881413239,139362,558896,5664528465,6379,24.39,9.69,9.42,0.44,0.0,760548167,695996000,63999000,774897482
3517094.exe,286632224,11622680,161630420,2796449,164799581,2766371,9374817,28592722,621978764,3301487,293796996,39726,12613,1016983963,6670,5.44,2.14,2.07,0.16,0.0,168404342,157004000,11000000,182633834
3560006.exe,1118017228,8014356,540533661,5809274,544925623,5794738,3864499,21627956,2017906263,292426,1124322194,55564,217932,3194715379,4620,17.19,6.69,6.49,0.32,0.0,542459525,457086000,85016000,556603401
3647296.exe,753049948,14713354,316578950,4653453,319313682,4622647,8972925,38009502,1164044189,60036,755692202,22812,18122,2244994987,4236,10.29,4.06,3.93,0.24,0.0,314559604,308194000,5984000,328771163
