file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-psys/,power/energy-pkg/,power/energy-cores/,power/energy-ram/,power/energy-gpu/,duration_time,user_time,system_time,perf_time
2073081.exe,2167365544,20157986,1135432537,6272138,1131813415,6234408,5410896,30026364,3117484568,166190,2158185169,122414,49789,6490830145,24840,25.85,10.77,10.46,0.49,0.0,843092463,799824000,42990000,857375830
2075190.exe,3665874024,39788560,1594518671,6706941,1593512097,6701784,10465979,61629468,4380335499,907786,3670728299,307491,78164,10213580353,41134,36.37,15.02,14.59,0.74,0.0,1183079583,1110977000,71998000,1197387732
2185872.exe,1934834367,9524263,820604378,4667152,818712871,4661355,7940912,19827940,2693094423,350365,1926454837,253308,58323,5555966268,40946,22.3,9.06,8.78,0.48,0.0,731096384,650849000,79981000,745317533
2215057.exe,1891028780,5210796,786942033,4412884,785546218,4392056,4109168,14340604,2560059619,205129,1883297950,198801,73713,5552256928,20540,21.19,8.71,8.45,0.41,0.0,693613136,652467000,40966000,707796484
2227301.exe,1635302434,7395124,667039656,4789902,668311742,4804441,4121835,13027032,2110444225,100149,1641589744,155297,35780,5107013121,20594,17.7,7.36,7.13,0.35,0.0,571977827,542736000,29039000,586254102
2311600.exe,1948621104,9445638,778047667,4460297,776118144,4459631,8189559,20915494,2890748396,352078,1932768648,260936,140110,5842579686,40945,23.79,9.76,9.47,0.5,0.0,779954371,704673000,75071000,794440715
2431362.exe,2410503881,7459981,944327087,3689757,944097469,3684772,4370852,16159869,2960984839,127411,2420328403,161648,40114,7220502335,20591,24.82,10.48,10.18,0.47,0.0,800545451,765352000,35016000,814938094
2526947.exe,1565943519,7140540,661100130,4543197,661989877,4541203,4103666,12670442,1953261217,98614,1566309111,138957,34656,4904503529,20592,16.33,6.89,6.69,0.33,0.0,528168187,490024000,38001000,542154740
2549795.exe,3760203910,32482661,1635526485,5993414,1634615956,5999038,9439810,50462872,4743425602,256874,3764669433,343833,123320,11232050713,41277,39.6,16.47,15.99,0.77,0.0,1279550278,1208387000,71022000,1293706099
2683118.exe,1968477550,9562188,820362860,4203891,818874268,4217861,7941767,19739188,2690843650,346657,1962986728,137318,57825,5543050694,40960,22.33,9.1,8.83,0.47,0.0,729000768,651808000,76977000,743398662
2765763.exe,1923700748,5188554,770415675,4803734,768837542,4790973,4362189,14938842,2651132573,209271,1907606829,179079,53366,5667268463,20531,21.9,9.03,8.77,0.42,0.0,719217798,676859000,42053000,733284910
2777266.exe,1640997993,7171128,736424769,6622825,735937656,6606364,4512072,13882306,2142272812,99711,1640348296,158277,35363,5158389960,20592,17.76,7.45,7.23,0.35,0.0,577804701,542624000,34975000,592220460
2783713.exe,2053348168,17880784,1197291477,5833628,1195046689,5818312,10187501,32036587,2876412181,251375,2058246555,262852,168130,6059795208,50119,23.82,9.87,9.56,0.52,0.0,776512336,691389000,84924000,790781219
279171.exe,956983937,4853827,337601402,4118647,337015099,4086404,4646365,10297188,1227085978,62999,942171313,111310,33569,2978293305,24556,10.27,4.13,4.0,0.22,0.0,331211006,287932000,42989000,345344047
2954072.exe,1670756055,7172678,671628144,4587013,672894066,4583343,4260294,12957207,2007200972,99936,1668700872,115525,102250,5141757210,20591,16.64,6.96,6.77,0.33,0.0,541783378,504523000,36965000,555889923
2997233.exe,1786352380,7580591,800829821,4639619,800878375,4630326,4218203,19431569,2635300629,123674,1783821492,254490,62644,5340665707,45688,22.54,8.92,8.66,0.39,0.0,710562587,643364000,66933000,724733191
3054058.exe,2979190854,7787267,1074480250,4239266,1073847594,4223746,4204372,17848786,3493130886,134600,2979240625,168355,44532,9428082891,20590,29.78,12.61,12.26,0.53,0.0,942020337,907836000,33993000,956074607
3095445.exe,805450014,2653553,385145247,5986766,385591513,5964360,145541,4136169,1124824822,29997,808861071,5546,7689,3051845997,150,9.17,3.83,3.72,0.16,0.0,304379462,303091000,1000000,318548932
3098751.exe,3150325408,7662856,1169994727,4683636,1170958345,4677855,4270494,18215867,3609702886,163783,3146944088,162404,47037,9921539855,20590,30.2,12.83,12.48,0.55,0.0,974708175,935407000,39017000,988918848
3361780.exe,1841416523,4731377,801949999,3656593,801991669,3660113,2637734,14592607,2687112782,96541,1833742999,220835,53348,5934282817,23384,22.78,8.94,8.67,0.4,0.0,726495064,688262000,38014000,740775505
3408192.exe,2080535054,4573661,882465626,4657996,882851113,4644679,2783971,16003237,2935419408,110531,2064059826,172934,90665,6448781658,23390,25.38,10.29,10.0,0.43,0.0,791351548,751122000,40006000,805615335
3467701.exe,2562002328,7731651,1106497938,4256918,1106967130,4249946,4124589,17415027,3517079125,144006,2562496719,172469,71586,7929602586,20593,28.83,11.99,11.64,0.54,0.0,948441718,915146000,33005000,962780354
3478512.exe,3244324779,13580816,1248605677,4476685,1248576091,4467412,8438600,24502845,3761730743,384470,3247538391,307673,78253,9758081745,41000,31.39,13.18,12.8,0.63,0.0,1015688411,943392000,72029000,1029884069
3812433.exe,1686552791,7136869,643290918,5600176,643109150,5571192,4207337,12919647,2034398030,98083,1695094423,156604,35112,5267982640,20592,16.86,7.1,6.9,0.33,0.0,549043842,512777000,35984000,563134015
3815934.exe,1301907691,4188850,481347210,6124307,481505641,6075023,2814260,11245756,1529662906,82716,1279951764,99978,59515,4088498747,23389,13.31,5.32,5.16,0.23,0.0,412123999,374818000,36982000,426305316
3932918.exe,3030781361,7648912,1140852243,4641987,1141861186,4638432,4128815,17530187,3463575958,160344,3028758154,150867,44658,9547609662,20591,29.03,12.32,11.97,0.53,0.0,933853926,898596000,35023000,948157207
3995464.exe,981356489,6236965,343474171,4911620,340630311,4944558,4973251,11395576,1136763472,154819,973814730,101603,33524,2927295996,20539,9.41,3.95,3.82,0.22,0.0,306492960,268246000,38034000,320594958
4200085.exe,1202246721,7367040,430343575,4262192,430702774,4252030,4671725,15260282,1450051792,121375,1187697272,196785,101555,3429285453,45683,12.65,5.13,4.98,0.24,0.0,390924255,312427000,78106000,405266664
4557758.exe,2623160330,13642619,1127154432,4507901,1127678442,4495273,8305067,24232346,3657818837,179255,2618831932,321812,67146,7840323068,40999,30.26,12.71,12.33,0.6,0.0,989485898,914300000,75024000,1003564128
4601273.exe,3218951376,13905885,1192903856,4316839,1193014576,4325175,8334832,25001448,3854687861,234647,3222985748,225267,78190,9734717140,41197,32.49,13.8,13.42,0.63,0.0,1040191788,964992000,74921000,1054663342
4607323.exe,1851498425,7244067,837631807,4810210,834384830,4815505,9603674,20063952,2690287671,234159,1844853145,192333,50028,5715240279,24601,22.05,9.12,8.84,0.45,0.0,726976226,684674000,41980000,741206017
4698768.exe,2665393834,17539439,1169428294,5707947,1166928128,5674946,5385464,30450484,3436339490,173649,2661122429,168977,49577,8007237439,24812,28.65,12.19,11.85,0.53,0.0,927566540,886237000,41010000,941901913
4778920.exe,2680193349,15121164,1163695312,3885407,1162288315,3888199,9485958,26711223,3834440657,216308,2681266032,346542,74585,8526478965,49221,31.56,13.12,12.73,0.64,0.0,1036518458,959247000,77019000,1050790936
4785952.exe,2681430253,14942238,1162372867,4549663,1163089355,4553888,9582104,26573863,3948380839,212311,2687728362,357011,77470,8254418043,49114,32.14,13.15,12.75,0.65,0.0,1066446628,982066000,84005000,1080541461
4817032.exe,783806808,4049703,325233122,4930135,325171270,4884459,2722040,9423299,1057052920,68935,765379316,120948,78871,2468098848,23369,9.05,3.62,3.52,0.17,0.0,285052122,241791000,42963000,299368645
4821646.exe,1802052030,13014745,778314483,5074872,778773514,5052408,8314715,19120813,2319680876,157745,1792186088,309298,64184,5504764859,40997,19.53,8.18,7.92,0.42,0.0,625901285,561722000,63968000,640113344
