nome,slopes,lincoeff
1071,0.02123384616729463,-0.0774414116308588
1082,0.01992069363510475,-0.02053820001754487
1084,0.020851147534324592,-0.6899612834088693
1091,0.021170205364945575,-1.6838636891736396
1131,0.020708080539040618,-2.1613956061162165
1132,0.02094399246347415,-2.0828506769535244
1140,0.021512182165199338,-0.3898485321137687
1158,0.022912887137512487,-2.389943890794968
1190,0.022212074347808912,-0.820471555945937
1192,0.020680191407505006,-0.4434376989390009
1195,0.020989853896100565,-1.6838232704259282
1197,0.022314642290092335,-0.9573142845299124
1619,0.021104087056852346,-0.05852755631931487
1621,0.020463786145849594,-0.9805015801176267
1628,0.020647124202371785,1.4713180922158682
1632,0.021098867291715076,-1.1438049767043448
1634,0.020935947778292236,-3.520551252246959
1635,0.019997082361664077,0.704761114378474
1636,0.022267482512414026,-1.295733707595965
1639,0.022122074381077852,-2.1945149958988313
1640,0.020221229117952676,-0.40738775441617975
1642,0.020032270854662863,-0.5960651215467718
1643,0.02013259688163789,-0.29093724670381377
1666,0.020634143483052224,-0.23301376305545562
1667,0.020968934794040883,-0.49639162444394697
1668,0.02072276232891646,-0.30223962829300294
1669,0.020880620275406988,-0.4027067934800095
1671,0.02135525356460536,-2.376742021858013
1672,0.022278058750916617,0.48230005365963813
1674,0.020718418926769688,-0.2029057982849154
2166,0.022364784758764408,-0.20941877941551856
2185,0.02135414948504162,-0.041511737188625004
