file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1017040.exe,142979646,209368,77441078,121242,76541146,123073,94999,476087,178538651,23031,138372377,13,5300,369421779,418,1.24,1.01,59271832,57772000,996000,106047691
1140402.exe,137833708,245311,76186498,122113,75930119,120975,74671,443363,180089156,19995,142154937,0,5105,367623562,374,1.26,1.04,55862759,51619000,3970000,77321188
1187270.exe,67994418,234433,35486272,105395,34862545,105126,69694,288422,75491216,24906,67852307,13,8585,183108244,611,0.54,0.43,25512015,20159000,5039000,45525338
1228057.exe,139673469,211036,76236869,116399,75898271,118942,74393,436488,179451844,21296,142057083,1,5172,368567875,376,1.28,1.05,56354366,53987000,1999000,77695132
1367032.exe,142422894,239058,77637652,117607,77144480,122731,74633,439941,182415079,19985,144787398,89,5147,375337203,1351,1.27,1.04,57260354,54040000,3002000,77727047
1370800.exe,46072955,135805,23109930,66884,22857306,72061,72857,290261,53436300,29851,42952017,43,1927,128510956,621,0.34,0.27,18018932,15753000,2100000,39721258
1671790.exe,6614313,114613,2114175,61860,4448324,46215,39967,160190,16717640,17995,11851741,72,3274,42124490,407,0.11,0.09,5777324,4309000,1077000,27582293
1845510.exe,150508828,520085,79501997,145800,79670014,139378,149881,588614,208646609,57728,152818516,159,16202,398214355,1650,1.47,1.21,64246166,59858000,4058000,85475849
1992685.exe,140907088,214961,76249429,112401,75815869,112877,71038,415334,176829860,20628,141819561,0,5188,370412044,373,1.26,1.04,55587456,53235000,2008000,76691257
2169893.exe,143706684,240323,77917930,120728,77272026,122944,102749,467213,181163293,28930,143214914,178,5424,373822072,620,1.27,1.05,57267793,52909000,3993000,77937615
2312876.exe,50000302,94474,24093624,65543,24435090,70419,38513,226631,54118043,16142,45253061,32,2408,134114268,179,0.38,0.3,18320487,16901000,994000,38980789
2395064.exe,52547736,1215152,35259534,109117,34915482,107146,505855,1250589,137071496,145229,53156091,1,40497,163231373,6481,0.96,0.77,44719254,31853000,12548000,66014397
2436754.exe,68590280,212280,36884502,105264,35620016,107322,97829,377944,78157926,31875,65259981,0,6642,184266976,861,0.54,0.41,30019235,26590000,3068000,52503478
2448903.exe,141345246,158710,75401943,115167,74238312,111650,77380,419851,173472856,24812,139237016,155,3936,365311116,381,1.23,1.01,55398639,54092000,1001000,76483981
2462469.exe,1118578,116818,2286955,57664,4874634,45944,40736,161449,16932807,19400,12410626,56,3834,33676225,409,0.12,0.09,5416004,2040000,3060000,26481140
2578170.exe,67528304,493142,35353673,110166,38393509,109148,59797,287002,83316392,47893,69818514,39,13645,189063018,1374,0.63,0.53,24874186,20406000,4081000,45863340
275342.exe,144742298,191688,76567482,110284,75445591,111963,78677,432205,175819713,26069,142301445,157,4108,372597337,377,1.24,1.02,55472616,53182000,2006000,77008659
2802363.exe,147524913,210838,76461195,115605,75894450,120724,83895,444103,180758834,24419,145061164,214,3905,373629823,381,1.3,1.07,56892797,54612000,1985000,76954757
2823661.exe,50641827,158169,25067678,73206,24695990,72477,56408,254924,57389699,71245,41831068,78,3626,128703190,2339,0.41,0.33,19233511,15024000,4006000,39909686
293813.exe,167682276,1528286,110965220,157343,104627921,158498,602563,1946486,253760238,156192,155779095,186,57306,539780693,6233,1.82,1.51,74258708,56927000,16978000,95069397
3040402.exe,44324916,346784,24306160,77656,24715863,72379,202791,479519,64400567,49425,44951550,40,11499,121275761,2087,0.44,0.36,20859553,14951000,5606000,41449452
3095970.exe,47255920,615150,27982113,93843,24746073,93432,259521,503048,75193087,86473,43938522,65,17774,139516429,3121,0.51,0.41,25551423,17068000,8032000,46439685
391684.exe,147964375,257561,79969019,116730,77044747,118948,175472,562032,186018582,64256,141843733,1,5951,383329104,1374,1.32,1.09,57936199,54618000,3034000,78690738
4011765.exe,10224979,99180,2196318,63477,4900698,48175,42571,161078,18096376,19080,11649488,61,3384,52552236,450,0.14,0.11,5463351,3143000,2095000,26564349
4055920.exe,49507793,174078,25554579,78289,22916904,73224,134036,429541,59445309,55404,42806333,49,3368,133485175,1354,0.41,0.33,20394170,15094000,5031000,41409204
4076325.exe,46654119,163591,23169919,72806,22823521,76378,61533,267182,51903440,20818,46658725,2,1398,126710978,431,0.37,0.3,17453394,16056000,1003000,37887594
