file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1191212.exe,169641956,7320241,89417827,1116379,91376882,1106329,2390474,3750356,488596402,897845,168738069,29,180793,653988742,45677,3.48,2.89,145381319,74915000,69920000,193518492
1315068.exe,144678074,6200527,115991641,1066089,117273054,1051478,1372981,3120836,433502811,605254,151866466,141,112843,615060338,20540,3.05,2.49,130804154,84311000,46170000,152133925
1317833.exe,192240598,11390605,130455524,1580479,130370941,1621229,2952535,6721771,662294978,975970,186801242,84,189884,746942694,40943,4.75,3.89,198210268,106927000,90938000,218828478
1322710.exe,268410175,6606494,107754086,224242,107630872,225749,1313541,2327147,436533556,512601,271111591,7,134829,835853939,20591,3.15,2.61,128889522,97395000,31126000,149888875
1398048.exe,206452930,12728980,141063760,1177675,147364214,1171769,2570924,4327885,649420491,1099504,197905958,30,215402,922013190,40988,4.48,3.66,194765684,127319000,67168000,215498871
1603427.exe,138539890,3675790,106869579,1053579,107089837,1028334,1295887,2089581,344013491,480027,140501671,32,131744,580635251,23383,2.36,1.94,104991522,68475000,36251000,126279394
1753961.exe,267765188,19087433,182698367,2377016,184066344,2334475,5761893,11072229,1359957718,2406465,257055649,40062,667401,1041868153,58010,7.21,6.15,230146187,137937000,91958000,250388519
1852062.exe,173844678,8923267,88443333,351328,88793558,347399,2614566,4174622,630643121,1337370,169944414,395,180875,714024969,40941,4.34,3.57,184843456,104336000,80258000,205109771
1911734.exe,732345379,49344362,410665869,10886112,407491724,10896224,5208497,19321117,1853806615,9929861,730169308,639,1365022,3308218069,55927,13.43,11.22,543121462,446777000,95952000,565069497
192319.exe,126155037,6090591,59979455,763949,58911323,793429,1444967,2985019,417545253,655097,129609740,200,110975,463573953,20541,2.96,2.44,123101953,75874000,46922000,144185459
1959638.exe,887702002,93170997,473012012,20954118,473672588,20736908,2558661,35105642,2061394080,20964875,883882045,555,153277,3109305034,24740,15.16,12.72,607866136,568560000,39038000,628651497
1962386.exe,649413956,87046184,428208813,11254009,426886479,11281954,2506343,29982212,1984247928,10602297,647457442,505,166308,3210097915,24689,14.43,12.07,584956032,537619000,46966000,608379747
198595.exe,942958933,25423057,523479609,15390061,522864518,15508168,2538160,8718140,1758473483,3307568,935327282,725,173255,3270011525,24695,12.56,10.5,514218253,473113000,40923000,534494350
201173.exe,162013114,3855108,108741160,233170,108472398,236621,1365264,2325835,426530234,544562,160917179,222,100059,866761589,23365,3.02,2.5,128879823,91387000,37157000,149176305
2073081.exe,800926496,14273884,425914635,15747359,425056748,15761107,1776525,5000635,1554305641,721886,796406041,764,114911,2929528777,24769,11.21,9.34,459916189,418598000,41058000,481022231
2215057.exe,194491976,4916935,119336493,1161355,119942814,1163193,1284667,2324977,468159306,590426,191239479,1191,102046,673539773,20539,3.24,2.69,134616044,86198000,48110000,155595439
2227301.exe,144849703,6649511,64937304,1081297,63268493,1062907,1428717,2463321,450870479,492559,144263423,59,130487,536074254,20593,3.03,2.47,135337853,98109000,37041000,156132423
2311600.exe,172943318,9256284,82931770,346133,85895889,353278,2744624,4387271,630362553,1200362,174378557,124,185316,715428914,40942,4.37,3.58,189285608,97982000,90983000,209063793
2431362.exe,273376348,6564769,169182802,3440100,165738851,3363810,1423315,2551894,474808375,495467,274571065,146,128170,905896107,20591,3.4,2.81,142167536,107600000,34190000,163445311
2526947.exe,140565972,6711582,66421071,1049428,64986139,1081841,1363039,2332205,414973891,418588,142217919,67,111697,497487344,20591,2.87,2.36,122492943,89231000,33085000,143931217
2549795.exe,807393380,22201304,440190504,15470867,440243609,15377902,2964025,7277948,1581110066,942549,809416258,827,285759,2871733789,41173,11.53,9.62,467572563,394166000,73030000,489260002
2683118.exe,239567912,9013514,148245121,1129841,146485520,1133850,2704142,4572258,568154044,1404792,237733516,197,208383,834046759,40959,4.15,3.42,169736746,83240000,86213000,191177702
2765763.exe,131298667,4832225,73596990,1107742,72383711,1108390,1314372,2237366,452253527,572974,130611534,69,112730,566840922,20530,3.06,2.5,135347084,88039000,47021000,155668256
2777266.exe,144796937,6547770,65023004,1073330,63857901,1020511,1435696,2427396,347572736,471923,139745417,209,128442,530775231,20591,2.44,1.99,106048197,63406000,42271000,126649901
2783713.exe,742432657,15130103,370530775,3778131,369826199,3775571,3217842,6552935,1286401632,1336475,738439837,226,254466,2674243788,50082,9.33,7.78,377858494,293248000,84071000,398177491
279171.exe,141496250,4773402,73596367,237402,71200164,232706,1539717,2477820,463518258,600513,141622073,300,102479,652728164,24557,3.16,2.58,138624527,92130000,46065000,160259653
2997233.exe,214792761,7474350,132009289,1124450,131340495,1135916,2659603,4140648,578428768,1169974,213411141,234,281202,732443932,45688,4.02,3.33,170395711,94004000,76003000,190985749
3054058.exe,142984322,6549133,66004562,988435,65489737,1029256,1339254,2328762,368691672,521801,145066246,226,80927,552319096,20591,2.66,2.18,111205737,71272000,39595000,133064658
3095445.exe,176728088,3022036,126484150,3145149,125723403,3119399,76851,541464,320444060,14796,177218462,0,4691,709765418,149,2.27,1.88,97741423,94528000,2954000,117789958
3098751.exe,162988872,6800637,67792459,1035874,67791052,1037606,1347824,2367282,436920910,467146,165178398,441,127474,628149881,20588,3.06,2.52,127322958,95004000,32001000,147713577
3361780.exe,140650434,4191026,46716378,202386,45136038,198158,1360086,2178984,364198224,566874,139962170,237,101139,560588581,23383,2.53,2.08,109693269,75238000,34107000,130903963
3467701.exe,228892646,6604132,106349637,992144,104590074,988989,1392267,2365342,372952308,442194,234506874,163,116224,701987145,20591,2.71,2.23,113513329,73116000,40063000,134337362
3478512.exe,302221563,12708891,130114451,333577,130842051,335327,2604807,4319612,619866792,924612,307462252,197,195051,1056633945,40998,4.49,3.7,185658091,117608000,67774000,206684247
3812433.exe,143011528,6669031,44731724,228152,46949405,240617,1437192,2547609,428870874,507724,143344832,247,130454,523189576,20591,2.89,2.35,130076748,86883000,42942000,150556730
3815934.exe,140479994,4139063,67187740,1053237,67652680,1051670,1389215,2379430,433578901,600396,138196905,145,117613,575488937,23389,3.01,2.48,129469535,84046000,45024000,151066232
3932918.exe,162894479,6732823,66830195,1008067,66431710,999305,1378756,2456779,428928567,490148,164398628,168,126344,670603097,20591,3.04,2.5,128547055,94115000,34041000,149288298
3995464.exe,128051621,6217282,52138515,247289,51922484,245410,1436912,3210374,448432591,537108,134794438,387,145933,553976864,20537,3.12,2.55,134085464,88514000,45262000,155309359
4200085.exe,172535785,7496435,87397948,1122571,89131671,1109655,2685491,4421669,582404453,1181126,172526007,348,183845,793550865,45677,4.09,3.38,174904523,98328000,76255000,196282517
4557758.exe,235917783,12671486,128086028,1097530,129082126,1093692,2667833,4541361,583222893,952481,242003914,77,240007,770407185,40999,4.15,3.41,173909925,111396000,62221000,195194956
4601273.exe,220919825,12897604,85931024,1103296,86989457,1086291,2689449,4507643,539089544,922439,226192649,62,265532,773264555,41198,3.88,3.19,162402833,82059000,80058000,183387587
4607323.exe,155690848,6470175,61981158,273276,62516250,281382,1800906,3822295,562927439,748042,159824454,146,106824,643460195,24599,3.88,3.16,167459787,108033000,59018000,188062872
4698768.exe,633275236,14154795,345262140,15479265,344456897,15250556,1922693,4983040,1354776953,631052,627687097,151,135260,2538797000,24774,9.89,8.28,401019394,359544000,41062000,421798961
4778920.exe,191861324,14018708,77518822,316914,77637156,322381,3295507,5540316,584209042,1072486,192897224,172,320748,692615486,49222,4.13,3.38,173434754,83981000,88980000,194208032
4785952.exe,192655674,14135575,74810066,350427,75303007,339583,3309889,5334300,645079957,1086636,195448118,197,276893,698114388,49115,4.51,3.69,193217674,110492000,82367000,214236816
4817032.exe,159238535,4263489,87066815,3130475,86686031,3117192,1381026,2335487,424805461,588298,157946161,35,119242,588224994,23367,3.0,2.48,128208379,87214000,40634000,149639257
4821646.exe,217595686,12378877,128542615,298382,129893691,290528,2787901,4780777,515531601,1065261,222499152,116,211866,802754324,41000,3.72,3.05,155608900,79120000,76116000,176806824
4885696.exe,197194051,12908718,88842863,1129403,90730567,1126793,2660111,4471125,681033233,1012807,200060407,141,217641,697335056,40995,4.68,3.83,202260125,130944000,70969000,222789919
5145459.exe,890991504,102453955,432594199,17847513,431519431,17739770,2566664,45333369,2077634680,20965123,884738313,259,197461,3082151278,24690,15.38,12.93,611688836,566337000,45026000,632739763
5813154.exe,879362940,45606465,382886627,15388918,381937924,15476476,6774307,19744213,2097556710,3737907,880597600,32,234825,2607545622,41139,14.73,12.21,617569086,540277000,77039000,639032346
5940212.exe,268003021,6550926,107659726,246700,106995572,242694,1388518,2421639,454812847,602445,270531152,39,92197,907570744,20588,3.3,2.73,137510092,103169000,34055000,158221930
5986135.exe,181208319,6697046,66662017,1019215,66795338,1052712,1371730,2366091,425353339,423024,184705344,3,132092,541826254,20588,2.99,2.46,125463246,91115000,34043000,146323411
6006582.exe,266553503,6729480,107388389,241545,106990841,237608,1408180,2437198,455812375,499365,270251836,61,105952,904436392,20590,3.31,2.74,137173894,97900000,38960000,158053717
6011315.exe,501438136,67389548,302071693,1365066,301103103,1362131,1704684,23412458,946710395,1264429,497617190,108,302621,2016808199,24806,7.49,6.34,281431200,231977000,48995000,301332822
6023674.exe,254579854,12272379,128785390,1089430,130132100,1127363,2714680,4679282,525444123,1052403,261859710,14,217981,790373819,41003,3.83,3.15,156937886,78308000,78308000,177603575
6141629.exe,163170514,6585695,66776833,1001020,66459375,1008054,1387979,2422307,428159622,508686,164071691,114,124674,671418005,20591,2.98,2.45,128908475,94369000,34133000,150168509
6175498.exe,161439827,4581896,87512163,1101023,85869255,1119514,1509611,2426526,454785126,559863,158650710,234,109123,710557071,23387,3.16,2.59,137024877,96849000,39937000,155139374
6178102.exe,187091834,6433235,46496003,220323,46508604,218250,1373296,2354472,410571402,504634,186382909,17,121785,660123134,20588,2.89,2.37,124596440,84147000,40070000,145813532
6191001.exe,1206786675,46371279,341701140,15524069,343027033,15487848,2852858,14412229,2203010927,3465044,1204434828,641,155586,3432402753,20870,15.84,13.24,648302440,611901000,35994000,668768254
6290371.exe,144356917,6691744,64893171,1052065,64419358,1006692,1411880,2400406,347007601,441673,140474599,58,131844,511764845,20587,2.46,2.02,105649302,67587000,37769000,125893886
630455.exe,147574986,4834463,94761709,3320836,94667259,3334042,1318078,2242061,449441628,624909,147906754,99,90719,566696004,20539,3.18,2.62,135703466,88509000,46740000,156344178
635590.exe,141295923,6767517,66314157,1025835,66246381,1058056,1380243,2419127,422442735,526215,142615732,6,110702,522805881,20592,2.98,2.45,124397095,88078000,36031000,145870874
6560247.exe,138933267,4113749,65276638,1084778,64065460,1065484,1369201,2251100,401446183,629515,138614860,208,100855,515670618,23386,2.82,2.32,120950483,83410000,37183000,141924703
