file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1091584.exe,308197833,536060,207169397,1308897,206643843,1298845,294576,1366016,832110074,107381,306140317,48,24082,1543858072,2088,5.32,4.34,249835415,244288000,4985000,299173930
1680187.exe,307614721,561603,205796285,1301303,205949697,1297369,249024,1302883,824964227,65541,307825300,69,21612,1442577679,2079,5.28,4.31,246119904,241739000,3995000,267083494
1723554.exe,224524426,1392290,319133345,1882195,318202882,1756580,414840,2448467,540588480,282924,230996132,20392,93662,1107270436,5596,3.17,2.67,122700355,120394000,1989000,143326797
1727828.exe,416141787,21404678,359110077,706191,360017191,714392,6226650,12400784,1360440363,2403323,417431549,56,421510,2075148360,98768,9.84,8.07,396886012,191760000,204744000,418865541
176146.exe,307294274,431843,206412228,1293013,206211014,1293864,229573,1310911,821873107,63441,305314543,184,12890,1339744836,1105,5.29,4.33,245041218,240589000,3993000,266799972
1910626.exe,308469565,747596,210075438,1310135,208999822,1294643,268746,1327525,832889189,115175,306521812,95,29909,1454250954,2080,5.52,4.53,247332452,240034000,7000000,268094056
1953417.exe,207970871,438281,208318916,1220263,206538268,1203418,298453,1068739,562080262,88561,205967145,0,12861,1456629822,2083,3.67,3.01,167784853,163442000,4010000,188754722
2004438.exe,309188840,519955,207638165,1310550,206397085,1297023,344369,1414262,860478947,108778,306008438,328,20070,1343108556,2085,5.56,4.55,255401987,249030000,6000000,275817556
202443.exe,306557775,417657,205662851,1290853,204869602,1292093,238898,1280124,825029135,71751,305654051,441,13661,1336913435,1108,5.36,4.39,244843215,242507000,2004000,265272119
2046266.exe,308403384,513268,208107443,1288576,207907356,1277278,318227,1306824,826585962,89779,306056564,322,18854,1446539563,2083,5.34,4.36,246065717,240786000,4974000,267509378
2084242.exe,309175709,556719,208478031,1301332,207643584,1287165,325804,1545657,833796264,112549,307189987,428,17605,1446532005,2084,5.43,4.47,243295850,237071000,6001000,263603821
2337463.exe,312568591,823510,212926854,1224093,212233980,1220576,450686,1261761,578020489,120681,311212061,180,48700,1471574753,5992,3.92,3.23,172783392,164501000,8024000,193411307
2534515.exe,318954531,468483,414402951,1430656,406677837,1413188,368018,1235157,587413600,123226,312779575,141,14678,1472836994,2519,3.91,3.23,171253924,164896000,5996000,190180373
2970400.exe,1017300473,721064,606852307,1623575,603888941,1624670,355014,1902210,1273327895,128654,1013298084,78,46554,3568180544,2802,9.36,7.86,377876572,372390000,5005000,399052489
2992391.exe,305723746,447668,204764449,1295444,204696404,1291486,216713,1261974,829458546,57884,306684774,141,17253,1538062420,1140,5.49,4.51,245069901,242654000,2005000,266622268
3079464.exe,308331059,407863,206532621,1295069,206199397,1307742,264906,1317548,821891338,72493,305558784,140,11065,1546278820,1110,5.37,4.42,240554895,238134000,2001000,261436978
3229339.exe,208866806,620502,312711918,1222709,309784655,1206541,265384,994834,510899472,110214,205999772,222,27058,1557589982,2081,3.55,2.94,151316010,144939000,5997000,172151362
3370629.exe,309407759,503192,208283181,1302709,207511029,1298229,302245,1399232,828247961,109541,306991508,136,30702,1244569614,2085,5.49,4.51,244407037,238079000,6002000,267091462
3372074.exe,312706760,447083,210417347,1248371,209326459,1240918,304865,1106747,559027367,88358,308579132,219,20827,1455252398,2087,3.75,3.09,166178618,162759000,3014000,187333533
3375350.exe,920970809,1071383,611388069,1618775,607138178,1609866,469280,1921128,1130393604,224386,915413575,291,90143,3277497471,6425,8.53,7.18,334337731,321832000,11993000,355432555
3385679.exe,489415777,51843366,416483761,757684,416775336,796229,5429340,37583069,2189408814,703895,493282080,721,60005,2001570997,5996,16.4,13.22,622577994,607184000,15004000,643750797
3422843.exe,1613776356,1089373,609975006,1724746,610900547,1728356,440721,2418407,1696128004,188819,1607649854,355,43802,4565777507,2955,12.8,10.78,502475079,495157000,7002000,524033497
3424191.exe,305550271,429382,205261198,1362305,205234458,1371903,210108,1296186,828820056,54433,305541685,199,15719,1532738511,1109,5.45,4.48,243382842,243026000,0,264426200
3428138.exe,305865556,446678,205085268,1285259,204970142,1283561,196475,1200644,825417003,50681,305313878,102,17452,1534731061,1108,5.39,4.42,245393594,244117000,1000000,266156492
