file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1655552.exe,82042305,1353547,94137098,2587355,94773061,2261331,210947,829308,248418793,145863,84381741,50,35548,467020364,3657,1.72,1.43,73759451,68139000,5010000,122969456
174258.exe,130732628,2560983,179488123,17356122,179624163,17519445,240071,1377078,638063783,194610,122767969,93,27839,840706534,4202,4.31,3.55,190455269,181123000,9006000,211444304
1821852.exe,89867119,295721,125474736,13468088,125405503,13449593,112491,930438,639290172,69914,90375164,38,9201,533348299,134,4.15,3.41,188107729,186842000,999000,208588816
1898852.exe,33567520,74303,14020534,156835,13648170,148652,33873,205332,67825150,14031,33305817,19,2277,101751947,135,0.47,0.38,23265337,21856000,993000,43524305
2054972.exe,96022345,1903393,150721563,16401324,154673701,16521239,243335,1312684,593126384,96014,94347953,403,21684,683575497,3621,3.84,3.14,177606201,168238000,9012000,198214662
2254880.exe,133948948,8291391,166807945,5374662,167254604,5572510,1111852,3707422,1535516673,325934,132255994,175,30231,773117357,4234,11.5,9.65,450373109,443061000,7000000,471753497
2271051.exe,86016504,258794,124269187,13388448,124544558,13405786,113748,934503,629627739,63938,86252413,75,9240,491456123,134,4.15,3.39,189097966,188779000,0,209920781
2381283.exe,153961317,17319339,254252788,17138374,256259549,17431013,702674,2717416,864403947,2190074,153765606,633,52041,1086181635,8300,5.73,4.69,257664208,242241000,15014000,279273230
2384994.exe,119207612,16492133,230136997,16002230,228729843,16072935,674597,3589184,751107269,2406270,115310855,299,51374,906171120,8301,4.95,4.05,222904570,206508000,15962000,243635564
2447635.exe,123420245,12077342,187484426,14855734,184298305,15299114,582067,3093216,712594650,943066,118881485,364,42903,944492426,8297,4.81,3.95,212499930,203244000,9010000,233831652
2460677.exe,86069549,271559,124754311,13337015,124378698,13334258,112505,935360,629780335,82772,86645012,221,8895,493920169,137,4.13,3.39,184749106,183444000,991000,206957207
