file,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,cpu-cycles,dTLB-load-misses,dTLB-loads,iTLB-loads,iTLB-load-misses,instructions,page-faults,power/energy-pkg/,power/energy-cores/,duration_time,user_time,system_time,perf_time
1135633.exe,185646713,2160967,131193484,1141901,126398976,1234692,676984,2392229,356178131,685418,172764245,1918,19050,618521446,2240,2.48,2.06,105331193,97775000,6983000,152754592
1247568.exe,528181206,2230562,325966232,1804248,326841431,1763799,526656,2770822,806002330,392719,530884738,372852,24408,1581813630,1822,5.63,4.68,239926884,238583000,998000,261330644
1265407.exe,163223404,2395349,112580492,1028511,112899999,1024340,509989,1849760,319584800,452504,165869267,14,95753,553795415,2240,2.22,1.82,97147287,92863000,3994000,117441465
1290299.exe,186151582,2066185,131822061,1109835,126880177,1199901,567748,2255492,345697705,684439,169986621,1388,27539,616049802,2241,2.41,1.98,105256236,98872000,5992000,126250908
1291495.exe,41750136,2096159,35301980,798511,34741592,790520,413850,1723161,186467841,334378,38180950,25,67126,201392904,1866,1.24,1.01,57526471,52330000,4936000,78726123
1316604.exe,169595320,2344734,113116866,968628,110797149,969464,674126,2187693,331851739,417113,174787336,19,17766,592708876,2436,2.28,1.87,100804837,93401000,7030000,122004272
1376560.exe,162940688,2430194,112289671,948349,112646272,947573,539604,1890272,319280365,468676,167361585,8,15124,556662398,2289,2.19,1.8,97189949,89905000,6992000,118365793
1407254.exe,163948425,2357778,114124634,1005439,114501982,1002457,507404,1896901,321908120,516011,164765887,258,17474,562406876,2244,2.29,1.9,95294127,90972000,3998000,114935415
1442933.exe,164673756,2378982,114267299,963344,111697748,959661,599499,2015324,322711486,384876,168238571,22,15601,573029759,2437,2.23,1.81,98449582,88065000,10007000,119123683
1477356.exe,172712916,2243484,115933961,1034143,113314522,998245,635803,2307208,328880430,477603,169790010,13954,18618,600326816,2242,2.35,1.94,100812187,96481000,3938000,122748454
1510302.exe,165361183,2417086,112860782,943334,112455691,938509,577359,1966383,322079365,426484,168770837,7,16280,565112926,2338,2.25,1.86,98017804,95632000,2013000,119544452
1545872.exe,164737109,2390809,114260371,953125,112509333,957101,616984,2059516,326393476,384085,169829555,193,14654,574148799,2239,2.24,1.84,99302514,91881000,6990000,120922824
1655898.exe,164402266,2460165,113149845,962735,111152527,954196,613379,2013290,323071384,418914,169776084,159,15818,569688268,2437,2.23,1.83,98722304,91288000,7022000,119423276
1832846.exe,168026862,1739767,116528327,859268,113916701,963196,454431,2034039,297035088,463968,159953682,1793,20318,574836573,1859,2.08,1.72,90105626,85718000,4033000,111447421
1867433.exe,191992654,1977994,127433791,1017492,122780039,992094,635722,2227599,349797176,614137,183038615,209,15813,628917885,2262,2.42,2.0,105014561,102631000,2012000,125890460
2004531.exe,531374540,2442988,328551486,1628352,325108785,1631901,712019,2891579,816073225,458192,528150875,130,24455,1592981229,2238,5.73,4.77,240932484,236625000,4010000,262017289
2059675.exe,602843700,11411251,391916844,3010150,387133447,3124182,1770370,5351726,1149124233,1791590,589217823,8436,48574,1816143138,5095,7.93,6.56,340803683,328418000,12015000,361844534
2126568.exe,167071772,2441372,110761804,779896,109790028,777404,647340,2102770,327978792,375344,174428548,110,15338,577478668,2438,2.25,1.85,100096083,88779000,10972000,122492609
2147790.exe,165782149,2262319,112446634,1186487,112293530,1139451,659106,2170706,334202232,440168,173023852,160,15116,584014221,2241,2.31,1.9,101823980,94396000,7029000,122226816
2384511.exe,166597062,2419296,115988522,966785,113429164,966991,671882,2096955,329765193,401519,169964770,12,19058,578717267,2827,2.3,1.89,100158860,91677000,8059000,121904053
2531093.exe,182528760,2081104,129960667,1110188,126031377,1211496,599947,2210762,348248986,679030,167156314,326,18819,599615989,2337,2.41,1.97,106114890,98839000,6988000,127863586
2589093.exe,166763303,2359764,112851339,995161,111188122,989160,621774,2124405,328224129,389827,173094812,53,15360,581313511,2264,2.3,1.89,99607526,90233000,9023000,120814372
2678777.exe,531465717,2209263,331408730,1709200,328282499,1675571,807434,3020295,827125775,670187,520009295,358,27330,1587906897,2821,5.81,4.82,246097125,238788000,7023000,267588449
2772441.exe,169798509,2366169,114008872,1026188,111812044,1034373,641643,2192319,329207309,394624,174331243,145,24856,598425319,2244,2.28,1.87,100748846,94396000,6025000,122187356
2959375.exe,186847133,1781394,130325007,1247556,126977321,1334514,509281,2103920,345159709,575127,179585902,89481,23465,629715289,2023,2.42,1.99,104121025,96752000,6982000,125453689
2962679.exe,178787086,2419785,120825473,1696623,116144968,1719891,675155,2884299,354801019,665747,178364333,835,19035,634910873,2288,2.48,2.06,104285325,99044000,5002000,124993240
3053665.exe,166449727,2345773,113003483,1207191,111332527,1204523,626331,2099769,328307192,386264,172886802,40,120809,579461188,2243,2.28,1.87,100242344,90068000,9897000,121764811
3072746.exe,162815679,2403417,113236658,1003507,112044718,998457,560341,1924411,321734813,460559,166798761,276,23094,559396227,2286,2.26,1.87,97723751,91412000,5961000,118871993
312198.exe,534828724,3480341,335562027,1772135,333443012,1741507,972516,3278341,856818151,554915,537777241,470,30238,1615013856,3425,6.03,5.01,255501876,241153000,14008000,274871444
3138756.exe,162649913,2301921,113805954,998930,114462759,995291,529696,1926800,324953012,538353,162515512,208,18279,553671777,2242,2.28,1.89,95075805,86790000,7980000,115514817
3291340.exe,579293573,3694640,364265666,1966786,362211145,1923643,1690914,4196349,1010422826,998830,574450752,607,43406,1779458572,4907,7.08,5.86,301197365,289876000,10995000,321489467
3296532.exe,163007893,2476652,111559440,1074527,111553874,1066017,568543,1916625,328793304,498071,169951497,21674,19891,562062602,2628,2.34,1.94,97082343,88807000,7982000,118446054
3334452.exe,212544919,8131357,163019930,2169454,163602600,2054204,751141,2479784,517382813,1192138,209948353,176,47762,720607032,3995,3.57,2.95,151995169,141668000,9976000,173673222
3337165.exe,198110821,3727152,144772031,1013668,141433145,1026305,1789350,4676274,473649969,856431,176116740,309,113483,694682121,17091,3.33,2.73,142284731,107216000,34746000,163289054
3396045.exe,168043663,2456909,113635258,970297,111099459,969294,625356,2081322,321948792,413840,171809651,58,21350,580299077,2629,2.26,1.86,99119535,92805000,5987000,120416293
3645229.exe,168673040,2415647,113010278,1076305,111493654,1078163,641682,2174470,330361866,389248,175981524,613,14567,590133539,2241,2.3,1.9,100294690,92874000,7066000,120629745
3677702.exe,168177977,2256926,119568601,1592346,121325855,1489680,446852,1810212,332841078,461694,180225182,762,49348,583460832,2024,2.35,1.95,97428300,92089000,5004000,118360360
3683001.exe,214138256,3713734,148586123,1549418,149772113,1535304,1386729,3092591,523097056,913104,220211124,48,56792,749705697,4209,3.67,3.03,154658892,145297000,9018000,175650347
3687300.exe,167736361,2317413,110632454,881951,108437856,882334,632272,2112461,329694472,433820,176271325,14,15697,602471508,2242,2.3,1.89,101745850,96364000,5018000,122506945
3752974.exe,167559068,1921490,116134879,914414,114959723,888544,418734,1985439,300190106,463721,159384903,81,13968,568345075,1828,2.14,1.76,91756899,82430000,9047000,113205039
3826344.exe,163029730,2417620,111745986,956653,111992631,954897,580946,1988199,325268481,411548,170006123,282,25726,564242679,2245,2.26,1.86,98838832,94482000,4020000,119268610
3863460.exe,170156950,2299332,115080586,1006535,112455871,956893,722201,2192163,329084405,468777,170390234,35,18615,588419327,2832,2.3,1.88,101644300,95270000,6017000,121927609
3882219.exe,162551596,2287807,114325971,1004238,115657304,994124,506953,1950300,323482837,565069,164008741,96,18373,559456524,2288,2.3,1.91,94756776,82295000,12043000,116277966
4222209.exe,534034409,2125613,330222723,1680960,326951556,1634282,746939,2960536,815481652,614189,522180196,147,26193,1590724323,2239,5.9,4.91,243680646,236300000,7008000,264932200
