2,15;Joules;power/energy-pkg/;67507263;100,00;;
2,15;Joules;power/energy-pkg/;67504478;100,00;;
0,23;Joules;power/energy-ram/;67502328;100,00;;
55643000;ns;user_time;55643000;100,00;;
11923000;ns;system_time;11923000;100,00;;
