1,57;Joules;power/energy-pkg/;137438802;100,00;;
1,57;Joules;power/energy-pkg/;137438068;100,00;;
1,50;Joules;power/energy-cores/;137437252;100,00;;
0,16;Joules;power/energy-ram/;137436164;100,00;;
0,00;Joules;power/energy-gpu/;137434845;100,00;;
4,10;Joules;power/energy-psys/;137433217;100,00;;
137420162;ns;duration_time;137420162;100,00;;
133394000;ns;user_time;133394000;100,00;;
4011000;ns;system_time;4011000;100,00;;
